KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
59,1,97,1,4,1,15,30,,,0,0,0,8,2,0,2,,,1,805//,,"kA, kE, im Eisnebel, Herr Lange in Sutow bei Rostock"
53,5,97,1,4,0,18,30,,,0,0,,10,0,0,2,,0,17,82222,,"kA, kE"
1,5,97,1,4,0,23,50,,5,0,0,0,1,0,1,1,,2,4,8////,,"kA, kE, in Griesel an der Schneeoberfläche, Fotos"
1,5,97,1,5,0,0,25,,2,0,0,1,12,0,0,1,,1,4,8////,h-a-b,"kA, kE, in Griesel an der Schneeoberfläche"
1,5,97,1,5,0,21,15,,60,0,0,1,1,2,1,2,,10,4,8////,,"kA, kE, UB, In Eiskristallen an der Schneeoberfläche"
1,2,97,1,5,0,21,15,,60,0,0,1,12,1,0,2,,10,4,8////,,"kA, kE, in Eiskristallen an der Schneeoberfläche"
56,1,97,1,6,1,,,1,2,4,,,1,1,1,1,,,27,8////,b,
4,1,97,1,6,0,9,18,,1,0,0,8,3,2,1,1,,0,8,8////,,"-8°C, Polarschneefall"
4,1,97,1,6,2,10,10,,2,0,0,2,8,1,0,1,,0,8,801//,,"kA, -10°C, Polarschneefall"
4,1,97,1,6,2,10,10,,2,0,0,2,9,1,0,2,,0,8,8//15,,"kA, -10°C, Polarschneefall"
1,5,97,1,6,0,18,10,,75,0,0,1,12,1,0,2,,12,4,8////,,4.)
1,5,97,1,6,0,18,30,,20,0,0,1,1,0,0,1,,12,4,8////,g-h-a,4.)
55,5,97,1,7,0,5,30,,0,0,0,0,8,2,1,2,,,8,820//,,kA
53,1,97,1,7,2,8,45,,7,0,0,,4,2,1,1,,0,17,8////,,"kA, kE, im Polarschnee"
53,1,97,1,7,2,8,45,,7,0,0,,10,1,0,2,,0,17,80514,,"kA, kE, im Polarschnee"
53,1,97,1,7,2,9,10,,4,0,0,,1,1,1,1,,0,17,8////,b/f,"kE, im Polarschnee"
53,1,97,1,7,2,9,30,,2,0,0,,11,1,1,1,,0,17,8////,,"kE, im Polarschnee"
53,1,97,1,7,0,9,50,,1,0,0,,1,1,1,1,,0,17,8////,b/f,kA
53,1,97,1,7,0,9,50,,1,0,0,,4,2,1,1,,0,17,8////,,"kA, im Polarschnee"
53,1,97,1,7,0,9,50,,7,0,0,,10,0,0,2,,0,17,80505,,"kA, kE, im Polarschnee"
53,1,97,1,7,0,9,50,,1,0,0,,11,0,1,1,,0,17,8////,,"kA, im Polarschnee"
55,1,97,1,7,2,9,50,,0,0,0,0,2,1,1,1,,,8,8////,,
53,1,97,1,7,0,11,0,,,0,0,,1,0,1,1,,,17,8////,h,"kA, kE, im Reif"
53,1,97,1,7,0,11,0,,,0,0,,12,1,1,1,,,17,8////,h,"kA, kE, im Reif"
1,5,97,1,7,0,18,25,,26,0,0,1,1,0,0,1,,12,4,8////,f-g-h-a-b,"kA, kE, in Eiskristallen an der Schneeoberfläche"
1,5,97,1,7,0,18,25,,26,0,0,1,12,0,0,1,,12,4,8////,g-h-a,5.)
56,1,97,1,8,1,9,50,1,2,6,5,4,3,2,1,,,,27,8////,,
56,1,97,1,8,1,11,10,1,1,6,5,4,2,1,1,1,,,27,8////,,
9,1,97,1,8,0,11,30,,3,0,0,0,2,2,1,2,0,0,8,8////,,UH von 11.35-11.48; sichelförmig und sehr homogen
9,1,97,1,8,0,11,30,,3,0,0,0,3,2,1,2,0,0,8,8////,,"Diamantstaub (<0,5mm!); UH wie EE02"
9,1,97,1,8,0,11,30,,3,0,0,0,11,1,1,2,0,0,8,8////,,ca. 90° des Ringes
22,1,97,1,8,0,15,0,2,2,2,5,,3,1,4,2,,,5,8////,,
22,1,97,1,8,0,15,0,2,1,2,5,,5,2,1,2,,,5,8////,,
53,1,97,1,8,2,15,50,2,,1,5,,8,1,1,1,,,17,802//,,"kA, kE"
1,5,97,1,8,0,23,0,,1,0,0,1,12,1,1,2,,9,4,8////,,5.)
53,1,97,1,9,0,8,40,2,35,8,7,,1,0,1,1,,,17,8////,b-c-d-e-f,"kE, UB"
4,1,97,1,9,2,9,13,2,1,8,5,7,5,1,4,1,1,4,8,8////,,"kA, kE"
4,1,97,1,9,2,9,15,2,0,8,5,7,1,0,4,1,1,4,8,8////,c-d-e,"kA, kE"
56,1,97,1,9,1,9,30,2,40,7,5,4,1,2,1,1,,,27,8////,a-b-c-d-e-f-g,
53,1,97,1,9,2,9,40,2,23,8,6,,1,1,1,1,,,17,8////,b-c-d-e-f,"kA, UB, kE"
56,1,97,1,9,1,9,50,2,1,7,5,4,2,1,0,,,,27,8////,,
56,1,97,1,9,1,11,30,2,1,7,5,4,12,0,0,1,,,27,8////,b-c-d,
53,1,97,1,9,0,14,5,2,1,8,7,,11,2,1,1,,,17,8////,,
53,1,97,1,9,0,14,15,2,2,8,7,,2,1,1,1,,,17,8////,,kE
53,1,97,1,9,0,14,15,2,2,8,7,,3,0,1,1,,,17,8////,,kE
22,1,97,1,9,0,15,30,1,2,1,5,1,1,1,4,1,,,5,8////,c-d-e,
1,5,97,1,10,0,0,50,,1,0,0,1,1,0,0,1,,0,4,8////,g-h-a,2.)
1,5,97,1,10,0,0,50,,2,0,0,1,12,0,0,2,,0,4,8////,,2.)
57,1,97,1,10,0,11,15,,3,,,,3,1,1,1,,,2,8////,,
56,1,97,1,10,1,11,35,,1,0,0,5,44,2,1,,,,27,8////,,
57,1,97,1,10,0,14,0,,2,,,,11,1,1,2,,,2,8////,,
57,1,97,1,10,0,15,50,,2,,,,8,1,0,1,,,2,803//,,
1,5,97,1,11,0,23,55,,1,0,0,1,1,0,0,2,,,4,8////,,2.)
1,5,97,1,11,0,23,55,,2,0,0,1,12,1,1,2,,,4,8////,,2.)
22,1,97,1,12,0,10,30,1,1,4,5,,3,1,0,2,,,5,8////,,
22,1,97,1,12,0,10,40,1,6,4,5,,2,2,1,2,,,5,8////,,UH
1,1,97,1,12,0,12,55,,8,0,0,2,12,1,1,1,1,,4,8////,g-h-a,"UB, kE, in Griesel an der Schneeoberfläche"
53,1,97,1,12,0,14,0,,,0,0,,1,1,1,1,,,17,8////,g-h-a,"kA, kE, im Reif"
53,1,97,1,12,0,14,0,,,0,0,,12,1,1,1,,,17,8////,g-h-a,"kA, kE, im Reif"
33,1,97,1,12,0,14,55,0,7,3,1,0,2,1,1,1,,,6,8////,,
33,1,97,1,12,0,14,57,0,1,3,1,0,11,1,1,1,,,6,8////,,
52,1,97,1,12,0,15,20,1,3,6,5,0,2,1,1,2,,,6,8////,,
33,1,97,1,12,0,15,50,0,1,3,1,0,3,0,4,1,,,6,8////,,
9,1,97,1,12,0,16,15,1,0,1,1,0,3,1,1,1,,,8,8////,,3'; an Hori-Cirre kurz vor Sonnenuntergang
33,1,97,1,12,0,17,0,2,1,2,3,0,8,0,4,2,,,6,806//,,
1,5,97,1,12,0,19,30,,28,0,0,0,1,0,0,2,1,,4,8////,,"kA, kE, UB, in Griesel an der Schneeoberfläche"
1,5,97,1,12,0,19,30,,28,0,0,0,12,0,1,2,1,,4,8////,,In Griesel an der Schneeoberfläche
51,1,97,1,13,0,8,15,1,2,3,1,0,8,2,3,2,,,8,805//,,
38,1,97,1,13,0,9,25,1,2,1,1,8,3,2,1,2,,,8,8////,,
51,1,97,1,13,0,9,25,1,2,1,1,8,3,2,1,2,,,8,8////,,
51,1,97,1,13,0,9,35,1,1,1,1,8,1,1,1,1,,,8,8////,f,
53,1,97,1,13,2,9,45,,,0,0,,10,1,0,2,,0,17,80422,,"kA, kE, im Polarschneefall, EE09 andeutungsweise bis 40°!"
56,1,97,1,13,1,14,50,1,1,7,1,0,1,0,1,1,,,27,8////,f,"kA, kE"
22,1,97,1,13,0,15,40,1,1,5,5,,5,1,1,2,,,5,8////,,
29,1,97,1,14,0,8,20,1,2,6,1,0,5,1,1,1,,,8,8////,,d
29,1,97,1,14,0,8,20,1,2,6,1,0,8,0,1,2,,,8,806//,,
4,1,97,1,14,0,8,30,1,1,,1,0,2,1,4,1,,,8,8////,,UH
57,1,97,1,14,0,9,5,,6,,,,2,1,1,1,,,2,8////,,
57,1,97,1,14,0,9,5,,6,,,,3,2,1,2,,,2,8////,,
53,1,97,1,14,2,9,30,,,0,0,0,12,1,1,1,,,17,8////,h,"kA, kE, Reif"
53,1,97,1,14,0,10,30,,,0,0,0,12,1,1,1,,,17,8////,g-h-a,"kA, kE, im Reif"
56,1,97,1,14,1,12,45,1,13,4,1,0,1,1,1,1,,,27,8////,b-c-d-e-f,"UB, kE"
22,1,97,1,14,0,14,40,1,0,5,5,,3,2,1,2,,,5,8////,,
59,1,97,1,14,0,14,50,0,3,3,1,0,2,1,1,2,,,1,8////,,"UH, B:1"
57,1,97,1,14,0,14,55,,3,,,,4,1,2,1,,,2,8////,,
56,1,97,1,14,0,15,5,1,1,4,1,0,3,2,1,,,,2,8////,,"kA, kE"
2,1,97,1,14,0,15,40,2,3,1,5,0,1,1,1,1,,,8,8////,f,
2,1,97,1,14,0,15,40,2,3,1,5,0,8,1,0,1,,,8,803//,,
56,1,97,1,14,0,16,25,2,2,3,1,0,8,1,0,,,,2,810//,,
59,1,97,1,14,0,16,40,1,1,3,1,0,8,2,0,1,,,1,802//,,B:1
59,1,97,1,15,0,7,45,1,5,1,1,0,8,2,0,2,,,1,808//,,B:0
53,1,97,1,15,2,9,50,,,0,0,0,1,0,1,1,,,17,8////,g-h-a,"kA, kE, im Reif"
53,1,97,1,15,2,9,50,,,0,0,0,12,0,1,1,,,17,8////,g-h-a,"kA, kE, im Reif"
38,1,97,1,18,0,7,35,1,7,8,5,0,8,2,0,2,3,5,8,815//,,
4,1,97,1,18,0,7,49,1,1,4,1,0,8,1,3,2,1,,8,804//,,kA
51,1,97,1,18,0,8,0,1,2,8,5,2,8,2,4,2,2,5,8,815//,,UH
29,1,97,1,18,0,8,10,1,4,3,1,0,8,2,1,2,,,8,805//,,
43,1,97,1,18,0,8,15,1,3,6,5,0,8,2,0,2,1,8,8,808//,,
38,1,97,1,18,0,9,50,1,5,8,5,6,1,1,1,1,3,3,8,8////,b-c-d-e-f,
51,1,97,1,18,0,9,50,1,5,8,5,2,1,1,1,1,2,3,8,8////,b-c-d-e-f,
2,1,97,1,18,0,10,0,2,3,3,5,5,1,0,1,1,3,7,8,8////,b-c,
2,1,97,1,18,0,10,0,2,3,3,5,5,2,1,1,1,3,7,8,8////,,
43,1,97,1,18,0,10,20,1,20,6,5,8,1,1,1,1,1,6,8,8////,b-c-d-e-f,
43,1,97,1,18,0,10,20,1,20,6,5,8,2,1,1,1,1,6,8,8////,,
43,1,97,1,18,0,10,20,1,20,6,5,8,3,1,1,2,1,6,8,8////,,
43,1,97,1,18,0,10,20,1,20,6,5,8,5,1,1,1,1,6,8,8////,,
4,1,97,1,18,2,10,22,2,0,7,5,9,2,1,4,1,1,3,8,8////,,"kA, kE"
38,1,97,1,18,0,10,35,1,1,8,5,6,3,1,1,1,3,2,8,8////,,
51,1,97,1,18,0,10,35,2,1,8,5,2,3,1,1,1,2,2,8,8////,,
9,1,97,1,18,0,10,50,1,1,8,5,9,2,2,4,1,1,2,8,8////,,"groß, hell, diffus und sehr farbarm (verwaschenes Rot)"
38,1,97,1,18,0,10,50,1,2,8,5,6,2,2,1,1,3,2,8,8////,,
51,1,97,1,18,0,10,50,2,2,8,5,2,2,1,1,1,2,2,8,8////,,
29,1,97,1,18,1,11,15,2,14,8,6,2,3,2,1,1,,,8,8////,,bei Altenburg
29,1,97,1,18,1,11,35,2,13,8,6,2,1,1,1,1,,,8,8////,b-c-d-e-f,bei Altenburg
29,1,97,1,18,1,11,40,1,1,7,6,2,11,0,1,1,,,8,8////,,"20°L->20°R, bei Altenburg"
29,1,97,1,18,1,11,50,2,12,8,6,2,2,2,1,1,,,8,8////,,bei Altenburg
53,1,97,1,18,0,12,15,1,9,7,7,0,11,1,1,1,,,17,8////,,"kA, UB, kE"
53,1,97,1,18,0,12,45,1,6,7,7,0,1,0,1,1,,,17,8////,b-c-d-e-f,"kA, UB, kE"
53,1,97,1,18,0,12,45,1,,7,7,0,4,0,1,1,,,17,8////,,"kA, kE"
1,1,97,1,18,0,13,45,1,0,9,1,8,5,0,0,1,1,1,4,8////,,kA
12,2,97,1,18,0,19,20,1,1,8,5,0,1,1,0,2,,,11,8////,,e-f-g
53,2,97,1,18,0,23,15,,,8,,,1,1,,2,,31,17,8////,,"kA, kE"
38,1,97,1,19,0,8,35,1,21,8,5,8,1,1,1,1,,,8,8////,a-b-c-d-e,
51,1,97,1,19,0,8,35,1,22,7,1,8,1,1,1,1,3,8,8,8////,b-c-d-e,mehrere UH
29,1,97,1,19,0,9,10,2,2,7,3,1,1,0,1,1,,,8,8////,c-d-e,
2,1,97,1,19,0,10,20,2,2,3,5,5,1,1,1,1,,,8,8////,b,
1,1,97,1,19,0,11,30,2,12,6,4,2,2,1,4,1,2,11,4,8////,,UH:14'
4,1,97,1,19,0,11,45,1,3,8,5,9,1,1,4,1,1,,8,8////,c-d-e,kA
1,1,97,1,19,0,13,30,2,4,6,4,0,1,0,4,1,2,9,4,8////,c-d-e-f,
43,1,97,1,19,0,14,0,1,12,6,5,8,1,1,1,1,,,8,8////,b-c-d-e-f,
46,1,97,1,19,0,15,15,2,2,7,5,2,3,1,1,2,,,8,8////,,kE
1,2,97,1,19,0,17,45,1,3,7,3,8,1,1,0,2,2,5,4,8////,,
10,2,97,1,19,0,18,20,2,9,8,3,0,1,2,0,2,,,4,8////,,"kA, kE"
44,2,97,1,19,0,18,45,2,14,8,3,0,1,2,0,2,,,4,8////,,"kA, UB"
1,2,97,1,19,0,22,40,,1,8,3,7,1,0,0,1,2,0,4,8////,b-c-d-e,
53,1,97,1,22,2,9,55,,,0,0,,12,0,1,1,,,17,8////,h,"kA, kE, im Reif auf Schneedecke"
56,1,97,1,22,1,10,40,2,2,6,5,8,1,1,1,1,1,1,2,8////,b-c,Lohne
57,1,97,1,22,0,11,0,,5,,,,4,1,1,2,,,2,8////,,
33,1,97,1,22,2,11,50,2,,8,3,8,1,1,1,1,1,3,6,8////,c-d-e,
43,1,97,1,22,2,13,0,1,12,4,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,
43,1,97,1,22,2,13,0,1,6,4,5,0,3,1,1,1,,,8,8////,,
46,1,97,1,22,0,14,0,2,3,7,5,2,2,1,1,2,3,,8,8////,,kE
55,1,97,1,22,2,14,20,1,5,8,5,0,3,0,1,1,,,8,8////,,UH
34,1,97,1,22,0,14,40,2,2,8,1,8,1,1,3,1,,3,3,8////,b-c-d/f,*
34,1,97,1,22,0,14,40,2,3,8,1,8,4,2,1,2,,3,3,8////,,*
34,1,97,1,22,0,14,40,2,3,8,1,8,5,2,1,1,,3,3,8////,,*
34,1,97,1,22,0,14,40,2,4,8,1,8,11,2,1,1,,3,3,8////,,*
34,1,97,1,22,0,14,40,2,4,8,1,8,21,1,1,1,,3,3,8////,,*
55,1,97,1,22,2,14,50,2,2,8,5,0,1,0,0,1,,,8,8////,c-d-e-f,
34,1,97,1,22,0,15,5,2,1,8,1,8,60,1,1,1,,3,3,8////,,"*, A"
34,1,97,1,22,0,15,10,2,1,8,1,8,8,1,0,2,,3,3,810//,,*
22,1,97,1,22,0,15,15,2,1,4,5,9,3,2,1,2,,,5,8////,,
51,1,97,1,22,0,15,15,1,2,7,5,0,1,0,1,1,,10,8,8////,c-d-e,
51,1,97,1,22,0,15,30,1,1,7,5,0,8,1,4,2,,10,8,804//,,
44,2,97,1,22,0,18,0,2,1,8,3,7,1,0,1,1,,,4,8////,,kA
1,2,97,1,22,0,18,5,1,15,8,3,8,1,0,0,1,1,12,4,8////,b-c-d-e-f,
43,2,97,1,22,0,18,40,1,10,8,3,0,1,1,1,1,,,8,8////,a-b-c-d-e-f-g,
53,1,97,1,23,2,13,30,1,,8,5,9,1,0,1,1,,,17,8////,b-c-d-e-f,"kA, kE"
53,1,97,1,23,2,13,30,1,,8,5,9,4,1,1,1,,,17,8////,,"kA, kE"
53,1,97,1,23,0,14,0,2,,8,5,9,1,0,1,1,,,17,8////,d,"kA, kE"
1,1,97,1,23,0,14,5,,1,0,0,2,1,0,0,1,1,,4,8////,g-h-a,"kA, kE, UB, in Griesel an der Schneeoberfläche"
38,1,97,1,23,0,14,30,1,1,6,1,8,3,1,1,1,,,8,8////,,
22,1,97,1,23,0,15,15,2,2,3,1,,4,2,1,2,,,5,8////,,
2,1,97,1,23,0,15,30,2,3,3,5,7,1,0,1,1,,,8,8////,b-c,
22,1,97,1,23,0,15,50,2,1,3,1,,1,1,4,1,,,5,8////,c-d-e,
56,2,97,1,23,2,19,20,,2,9,,,1,1,0,,1,,2,8////,d-e,"kA, kE"
56,2,97,1,23,2,19,20,,2,9,,,3,1,0,,1,,2,8////,,"kA, kE"
33,2,97,1,23,0,21,0,1,6,8,3,0,1,1,0,2,,,6,8////,,kE
12,2,97,1,23,0,21,50,1,4,,3,8,1,1,0,2,,,11,8////,,"kA, kE"
53,1,97,1,24,0,9,0,2,,8,6,8,8,0,3,2,,26,17,804//,,"kA, kE"
53,1,97,1,24,0,9,40,1,34,8,6,8,2,0,1,1,,25,17,8////,,"UH, UB, kE"
59,1,97,1,24,0,10,15,2,9,7,3,0,4,2,1,2,1,,1,8////,,"kA, B:12"
53,1,97,1,24,0,10,20,2,36,8,3,0,1,1,1,1,,25,17,8////,b-c-d-e-f,"kA, UH, UB"
53,1,97,1,24,0,11,0,2,32,8,3,0,5,2,1,1,,24,17,8////,,"UH, UB"
53,1,97,1,24,0,11,0,2,26,8,3,0,11,1,1,1,,24,17,8////,,"UH, UB"
53,1,97,1,24,0,11,0,2,23,8,3,0,12,0,1,1,,24,17,8////,c-d-e,"UH, UB"
59,1,97,1,24,0,11,12,2,3,7,3,0,1,1,1,1,1,,1,8////,b/e-f,B:12
59,1,97,1,24,0,11,12,2,3,7,3,0,12,1,1,1,1,,1,8////,d,B:12
4,1,97,1,24,0,12,11,1,0,3,1,0,3,1,4,1,2,,8,8////,,
4,1,97,1,24,2,12,15,0,1,8,3,9,11,1,1,1,2,0,8,8////,,"UH:26', Nieselregen"
53,1,97,1,24,0,14,0,2,8,8,3,0,3,0,1,1,,21,17,8////,,"kA, UH, UB, kE"
59,1,97,1,25,1,14,30,1,6,6,1,0,2,2,1,2,,,1,8////,,"B:9, 18299 Wardow"
1,2,97,1,25,0,23,10,1,6,6,1,8,1,2,0,1,2,,4,8////,a-b-c-d-e,
9,1,97,1,26,1,10,15,1,2,4,3,7,1,0,4,1,,,8,8////,b-c-d-e-f,SAYDA; sehr schwach
2,1,97,1,26,0,11,0,2,6,4,5,0,3,2,1,2,,,8,8////,,
51,1,97,1,26,0,12,10,1,2,5,1,8,3,2,1,2,,,8,8////,,
4,1,97,1,26,0,12,11,1,1,3,1,0,2,2,4,1,2,,8,8////,,
55,1,97,1,26,0,12,44,1,1,6,5,2,1,0,1,1,,,8,8////,c-d-e-f,
55,1,97,1,26,0,12,44,1,1,6,5,2,3,2,1,2,,,8,8////,,
53,1,97,1,26,0,13,0,2,,6,5,9,1,0,1,1,,,17,8////,d,"kA, kE"
53,1,97,1,26,0,13,0,2,,6,5,9,2,1,1,1,,,17,8////,,"kA, kE"
53,1,97,1,26,0,13,0,2,,6,5,9,11,1,1,1,,,17,8////,,"kA, kE"
53,1,97,1,26,2,13,15,2,3,7,5,9,11,1,1,1,,,17,8////,,kA
46,1,97,1,26,0,14,15,1,2,5,1,8,1,0,1,1,,,8,8////,b-c-d-e,kE
1,1,97,1,26,0,16,25,0,2,1,1,8,8,1,3,1,2,,4,801//,,
43,1,97,1,26,0,16,30,1,2,1,1,8,8,1,0,2,,,8,805//,,
43,1,97,1,26,0,16,30,1,2,1,1,8,9,1,0,2,,,8,8//02,,
53,1,97,1,27,1,8,45,1,,7,7,8,1,1,1,1,,,17,8////,d,"kA, kE, Öblayr"
53,1,97,1,27,1,8,45,1,,7,7,8,8,0,0,2,,,17,808//,,"kA, kE, Öblayr"
53,1,97,1,27,1,9,45,1,41,8,7,8,1,1,1,1,,,17,8////,b-c-d-e-f,Schladming/Steiermark
53,1,97,1,27,1,9,45,1,1,8,7,8,11,1,1,1,,,17,8////,,"kA, kE, Schladming/Steiermark"
9,1,97,1,27,0,10,30,1,15,4,1,0,1,0,4,1,,22,8,8////,c-d-e,"kA,UH,UB"
9,1,97,1,27,0,10,30,1,15,4,1,0,2,2,1,2,,22,8,8////,,"kA,UH,UB; homogen mit Schweif von 12.30-12.50"
9,1,97,1,27,0,10,30,1,15,4,1,0,3,1,1,1,,22,8,8////,,"kA,UH,UB"
4,1,97,1,27,2,10,50,1,5,6,5,0,1,0,4,1,7,23,8,8////,c-d-e,"kA, UB"
4,1,97,1,27,2,10,50,1,1,6,5,0,2,1,1,2,7,23,8,8////,,kA
38,1,97,1,27,0,10,50,1,15,6,5,0,1,0,1,1,,,8,8////,b-c-d-e-f,
55,1,97,1,27,0,10,55,1,13,6,3,0,1,0,1,1,,,8,8////,b-c-d-e-f,"kA, UH"
2,1,97,1,27,0,11,0,2,3,3,5,0,1,1,1,1,,,8,8////,a-b-c,
38,1,97,1,27,0,11,5,1,12,6,5,0,3,1,1,2,,,8,8////,,
55,1,97,1,27,0,11,10,1,30,6,3,0,2,1,1,1,,,8,8////,,UH
55,1,97,1,27,0,11,10,1,30,6,3,0,3,1,1,1,,,8,8////,,UH
38,1,97,1,27,0,11,15,1,15,6,5,0,2,1,1,2,,,8,8////,,"kurze UH, kurzer Schweif"
38,1,97,1,27,0,11,15,1,7,6,5,0,5,1,1,1,,,8,8////,,UH 12.10-12.25
55,1,97,1,27,0,11,25,1,11,8,3,0,5,0,1,1,,,8,8////,,UH
4,1,97,1,27,2,11,40,1,6,5,7,0,11,1,1,1,7,22,8,8////,,UB
51,1,97,1,27,0,11,40,1,2,5,5,0,11,1,1,1,,,8,8////,,kA
51,1,97,1,27,0,11,45,1,11,5,5,0,1,0,1,1,,,8,8////,a-b-c-d-e,kA
4,1,97,1,27,2,11,50,1,3,4,7,0,2,1,1,2,7,22,8,8////,,"UB, Schweif:5°"
4,1,97,1,27,2,11,50,1,3,4,7,0,3,1,1,2,7,22,8,8////,,"UB, Schweif:2°"
43,1,97,1,27,2,12,5,1,21,6,3,2,1,1,1,1,,,8,8////,a-b-c-d-e-f-g,UB
43,1,97,1,27,2,12,5,1,21,6,3,2,2,1,1,1,,,8,8////,,UB
43,1,97,1,27,2,12,5,1,21,6,3,2,3,2,1,1,,,8,8////,,UB
43,1,97,1,27,2,12,5,1,22,6,3,2,5,1,1,1,,,8,8////,,UB
