38,1,11,1,1,2,7,35,1,1,1,1,0,8,1,0,2,,,11,88//,,Fotos
51,1,11,1,1,2,7,35,1,1,1,1,0,8,1,0,2,,,11,88//,,
15,1,11,1,3,1,9,20,1,3,5,2,8,8,1,3,2,,,5,83//,,
57,1,11,1,3,0,13,40,0,7,,,,1,0,1,1,,,2,1////,c-d-e,
57,1,11,1,3,0,13,40,0,7,,,,5,0,1,1,,,2,5////,,
75,1,11,1,3,2,15,50,1,1,,,2,8,1,1,1,,,4,83//,,
72,1,11,1,3,0,16,10,1,1,5,1,0,5,2,4,1,,,10,5////,,-
61,1,11,1,4,2,8,25,1,9,7,1,2,8,1,3,1,,,10,814//,,g 73525 Schwäbisch Gmünd;HHHH geschätzt;UH
38,1,11,1,4,0,8,30,1,1,7,5,0,5,1,1,1,,,11,5////,,
51,1,11,1,4,2,8,30,1,1,7,5,0,5,1,1,1,,,11,5////,,
38,1,11,1,4,0,8,35,1,39,7,5,0,1,1,1,1,,,11,1////,b-c-d-e-f,UH
51,1,11,1,4,2,8,35,1,39,7,5,0,1,1,1,1,,,11,1////,b-c-d-e-f,UH
61,1,11,1,4,2,8,40,1,11,7,1,2,2,0,1,1,,,10,2////,,g 73525 Schwäbisch Gmünd;UH
61,1,11,1,4,2,8,40,1,12,7,1,2,3,0,1,1,,,10,3////,,g 73525 Schwäbisch Gmünd;UH
4,1,11,1,4,0,8,45,2,2,7,5,8,9,2,3,2,,0,8,9//3,,Föhn
13,1,11,1,4,0,8,55,7,2,0,0,2,9,1,4,2,,,5,9//3,,Fallstreifen aus Sc
4,1,11,1,4,0,9,0,2,6,7,5,8,2,2,1,2,,0,8,2////,,Föhn
4,1,11,1,4,0,9,0,2,0,6,5,8,3,1,4,1,,0,8,3////,,Föhn
53,1,11,1,4,0,9,0,1,2,,,,2,1,1,1,,,17,2////,,kA/kE
4,1,11,1,4,0,9,10,2,4,6,5,8,11,1,1,1,,,8,11////,,Föhn
5,1,11,1,4,0,9,10,2,8,7,3,1,3,2,1,1,,,8,3////,,Nebensonne während der partiellen Sonnenfinsternis!
38,1,11,1,4,0,9,30,1,3,7,5,0,2,1,1,1,,,11,2////,,
51,1,11,1,4,2,9,30,1,3,7,5,0,2,1,1,1,,,11,2////,,
53,1,11,1,4,0,9,40,1,,,,,3,1,1,1,,,17,3////,,kA/kE
38,1,11,1,4,0,10,10,1,3,7,5,0,3,1,1,1,,,11,3////,,
51,1,11,1,4,2,10,10,1,3,7,5,0,3,1,1,1,,,11,3////,,
