KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
2,1,89,1,21,0,8,15,1,1,1,5,0,3,1,1,1,3,,8,8////,,
2,1,89,1,21,0,8,15,1,1,1,5,0,8,1,0,2,3,,8,804//,,
17,1,89,1,21,0,10,0,2,7,8,5,0,1,1,1,1,,,8,8////,c-d-e,
17,1,89,1,21,0,10,0,2,5,8,5,0,2,1,1,1,,,8,8////,,
17,1,89,1,21,0,10,0,2,5,8,5,0,3,1,1,1,,,8,8////,,
10,1,89,1,21,0,15,20,1,1,,3,2,1,1,0,1,4,,4,8////,c-d-e,
45,1,89,1,21,2,16,20,0,6,1,3,2,8,2,4,,,,8,803//,,
25,2,89,1,21,0,17,0,1,4,,3,8,10,2,0,1,,,8,80301,,
43,2,89,1,21,0,18,25,,1,0,0,8,10,2,0,,,,8,80303,,Eisnadeln
11,2,89,1,21,0,23,50,1,1,8,2,0,1,2,0,2,,,21,8////,,
11,2,89,1,22,0,0,5,,5,8,2,0,1,2,0,2,,,21,8////,,
43,2,89,1,22,2,23,15,1,3,4,1,0,1,1,0,2,,,8,8////,,
7,2,89,1,23,0,0,56,1,2,7,5,0,1,0,0,2,,,7,8////,,
43,2,89,1,23,2,20,10,1,6,8,5,0,1,1,1,1,,,8,8////,b-c-d-e-f-g,
43,2,89,1,23,2,22,40,1,1,8,5,0,7,1,1,1,,,8,8////,c-d-e,
15,1,89,1,24,2,16,0,1,3,1,1,0,8,2,4,,,,4,805//,,
17,1,89,1,27,0,13,20,1,3,6,1,0,1,2,1,1,,,8,8////,c-d-e-f-g,
2,2,89,1,30,0,6,30,1,2,1,3,0,1,0,0,1,3,,8,8////,d,
18,1,89,2,1,2,11,30,1,2,8,1,2,1,1,1,1,,,8,8////,c-d,Stendal
18,1,89,2,1,2,11,30,1,2,8,1,2,5,1,1,1,,,8,8////,,Stendal
7,1,89,2,1,1,16,35,1,1,4,4,0,3,2,1,1,,,8,8////,,
2,1,89,2,3,0,7,15,1,8,2,5,0,8,1,0,2,3,,8,806//,,
25,1,89,2,3,0,7,55,2,2,1,1,0,8,3,0,1,,,8,804//,,
15,1,89,2,3,2,15,30,0,6,2,1,0,8,0,4,,,,4,805//,,
16,1,89,2,3,0,16,20,,1,,,,8,1,,,,,8,810//,,
15,1,89,2,4,2,7,35,0,6,3,1,0,8,3,1,1,,,4,825//,,
29,1,89,2,4,1,7,55,0,3,1,1,0,8,1,4,2,,,4,802//,,
16,1,89,2,4,0,8,0,0,1,4,3,0,8,2,,,,,8,805//,,
6,1,89,2,4,1,8,5,2,2,1,1,0,8,1,3,2,4,23,4,807//,,
43,1,89,2,4,1,8,15,,1,0,0,0,8,2,4,,,,4,810//,,Eiskristal
11,1,89,2,4,0,15,30,1,8,1,1,0,8,1,0,,,,21,818//,,
25,1,89,2,4,0,15,50,1,0,6,4,0,3,0,1,1,,,8,8////,,
29,1,89,2,4,1,15,50,1,1,8,1,0,4,1,1,1,,,4,8////,,Staaken
6,1,89,2,4,1,16,5,1,8,5,1,0,8,2,4,2,4,15,4,811//,,
43,1,89,2,4,1,16,10,1,1,6,1,0,2,1,1,,,,4,8////,,
43,1,89,2,4,1,16,10,1,3,6,1,0,8,2,0,,,,4,818//,,
29,1,89,2,4,1,16,15,2,2,8,1,0,8,1,0,2,,,4,808//,,Staaken
15,1,89,2,4,2,16,30,0,3,1,1,0,2,0,1,,,,4,8////,,
15,1,89,2,4,2,16,30,0,3,1,1,0,3,0,1,,,,4,8////,,
18,1,89,2,5,2,7,30,1,1,3,1,2,8,2,1,2,,,8,804//,,Stendal
18,1,89,2,5,2,14,55,1,0,,,,1,1,1,1,,,8,8////,b-c-d-e,Stendal
38,1,89,2,5,0,15,38,1,0,4,1,,3,1,1,1,,,8,8////,,5'
18,1,89,2,10,2,9,10,1,3,8,3,2,1,1,1,1,,,8,8////,c-d,Stendal
18,1,89,2,10,2,9,10,1,3,8,3,0,2,1,1,1,,,8,8////,,Stendal
28,1,89,2,13,1,16,25,1,1,6,3,7,1,2,1,1,,,7,8////,b-c-d-e,Mühlhausen
28,1,89,2,13,1,16,25,1,1,6,3,7,3,2,1,1,,,7,8////,,Mühlhausen
6,1,89,2,13,1,18,20,1,3,4,5,0,1,1,1,1,1,9,4,8////,c-d-e,
4,2,89,2,13,0,18,55,1,0,6,1,0,1,2,0,1,1,,8,8////,a-b-c-d-h,
10,2,89,2,13,0,19,50,1,16,8,7,9,1,2,0,2,1,8,4,8////,,
43,2,89,2,13,1,20,0,1,2,3,1,0,1,2,0,2,,,4,8////,,
7,2,89,2,13,0,20,20,1,5,7,5,0,1,2,4,2,,,7,8////,,
28,2,89,2,13,1,21,25,2,1,6,3,7,1,1,1,1,,,7,8////,b-c-d-e-f,Mühlhausen
6,2,89,2,13,1,21,40,1,6,4,3,0,1,1,0,2,1,5,4,8////,,
33,2,89,2,13,2,21,45,0,6,8,7,0,1,2,0,1,1,6,8,8////,,
41,2,89,2,13,0,21,45,1,1,8,3,0,1,0,0,2,4,,8,8////,,
38,2,89,2,13,0,21,55,1,5,8,3,,1,1,0,2,,5,8,8////,,k.Anfang
29,2,89,2,13,0,22,30,2,3,8,3,7,1,1,0,2,1,3,8,8////,,
11,1,89,2,14,0,14,0,0,11,,,5,3,1,1,,,8,21,8////,,
11,1,89,2,14,0,14,0,0,11,,,5,5,1,1,,,8,21,8////,,
11,1,89,2,14,0,14,0,0,11,,,5,8,0,0,,,8,21,812//,,
44,1,89,2,15,1,10,20,2,8,8,5,1,44,3,0,2,,1,19,8////,,
44,1,89,2,15,1,11,40,2,0,8,5,1,46,1,1,1,,1,5,8////,,
18,1,89,2,16,2,9,40,1,4,6,1,2,1,1,1,1,,,8,8////,a-b-c-d-e,Stendal
18,1,89,2,16,2,9,40,1,4,6,1,2,3,1,1,1,,,8,8////,,Stendal
19,1,89,2,16,2,15,30,,3,,,,1,1,0,1,,,7,8////,c-d-e-f-g,
6,1,89,2,17,1,12,15,1,1,6,1,8,1,1,1,1,1,17,4,8////,c-d-e,
43,1,89,2,17,1,15,20,1,4,2,1,5,1,1,4,1,,,4,8////,c-d-e,
10,1,89,2,17,0,15,50,1,5,8,5,0,1,1,1,1,1,11,4,8////,b-c-d-e-f,
43,1,89,2,17,1,16,10,1,2,5,5,0,2,1,1,,,,4,8////,,
43,1,89,2,17,1,16,10,1,2,5,5,0,8,2,3,,,,4,808//,,
6,1,89,2,17,1,16,20,1,6,4,5,5,3,1,1,2,1,13,4,8////,,
2,1,89,2,17,0,16,30,1,6,1,5,0,1,1,1,1,3,,8,8////,e-f-g,
2,1,89,2,17,0,16,30,1,6,1,5,0,8,0,0,2,3,,8,805//,,
15,1,89,2,17,2,16,30,1,2,2,1,0,1,0,3,,,,4,8////,c-d-e,
38,1,89,2,17,0,16,34,1,0,5,1,0,5,0,1,1,,,8,8////,,
8,1,89,2,17,1,16,35,1,1,,,,1,2,1,1,,,4,8////,d,
15,1,89,2,17,2,16,45,1,2,2,1,0,2,2,3,,,,4,8////,,
15,1,89,2,17,2,16,45,1,2,2,1,0,8,2,3,,,,4,807//,,
9,1,89,2,17,1,17,0,1,2,3,5,8,4,1,4,1,,,8,8////,,
9,1,89,2,17,1,17,0,1,2,3,5,8,8,0,0,1,,,8,803//,,
19,1,89,2,17,2,17,0,,4,,,,4,1,1,2,,,7,8////,,
41,1,89,2,17,0,17,0,1,2,3,1,0,8,0,1,1,1,,8,813//,,U
45,1,89,2,17,2,17,0,1,3,2,1,5,8,0,4,1,1,,8,808//,,
39,1,89,2,17,0,17,15,1,,6,5,7,8,2,0,1,,11,4,808//,,
4,2,89,2,17,0,18,15,0,1,3,1,0,2,1,0,2,1,16,8,8////,,
25,2,89,2,17,0,18,15,2,19,8,5,0,1,2,1,2,,,8,8////,,ohne Ende
4,2,89,2,17,0,18,30,0,1,4,1,0,1,0,0,1,1,16,8,8////,b-c-d-e-f,
29,2,89,2,17,1,18,30,1,30,7,3,8,1,1,0,1,1,8,4,8////,b-c-d-e-f,
19,2,89,2,17,2,18,35,2,8,8,1,0,1,1,0,2,,,7,8////,,
38,2,89,2,17,0,18,35,0,9,8,5,,1,1,0,1,,,8,8////,a-b-c-d-e-f,
38,2,89,2,17,0,18,35,0,2,8,3,0,2,1,0,2,,,8,8////,,
38,2,89,2,17,0,18,35,0,2,8,3,0,3,1,0,1,,,8,8////,,
45,2,89,2,17,2,18,35,0,4,4,1,0,1,1,0,2,1,,8,8////,,
9,2,89,2,17,0,18,50,1,9,6,3,5,1,2,0,2,,,8,8////,,20%Cumulus
43,2,89,2,17,1,18,50,1,13,7,5,0,1,2,1,2,,,4,8////,,
43,2,89,2,17,1,18,50,1,13,7,5,0,7,1,1,1,,,4,8////,c-d-e-a-h-g,
26,2,89,2,17,0,19,30,1,3,,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,
41,2,89,2,17,0,19,45,0,19,4,3,0,1,1,0,2,1,,8,8////,,Abbr.
45,2,89,2,17,2,19,45,0,2,4,1,0,1,1,0,2,1,,8,8////,,
42,2,89,2,17,0,19,50,0,7,8,3,0,1,1,1,1,,,8,8////,c-d-e,"U,A"
6,2,89,2,17,1,20,15,0,21,5,3,0,1,2,0,2,1,9,4,8////,,
18,2,89,2,17,2,20,30,0,5,2,,,1,1,0,1,,,8,8////,a-b-c-d-e-f,Stendal
33,2,89,2,17,2,21,5,1,8,5,5,8,1,1,0,1,1,7,8,8////,c-d-e,
15,2,89,2,17,2,21,15,1,6,8,1,0,1,3,0,2,,,4,8////,,
15,2,89,2,17,2,21,15,1,6,8,1,0,5,3,0,,,,4,8////,,
15,2,89,2,17,2,21,15,1,6,8,1,0,6,3,0,,,,4,8////,,
2,2,89,2,17,0,21,30,1,15,6,5,,1,1,0,1,3,,8,8////,b-c-d-e-f,
45,2,89,2,17,0,21,50,0,4,5,1,0,1,0,0,2,1,,8,8////,,
16,2,89,2,17,0,22,20,,3,8,3,,1,2,0,2,,,8,8////,,
8,2,89,2,17,1,22,45,0,3,,,,1,2,0,2,,,4,8////,,Abbruch
10,2,89,2,17,0,22,45,1,7,8,5,7,1,2,0,2,1,4,4,8////,,
39,2,89,2,17,0,22,45,2,1,8,5,9,1,1,0,2,,5,4,8////,,
2,2,89,2,18,0,0,5,1,,,,,1,1,0,1,3,,8,8////,d-e-f,
11,1,89,2,18,0,6,45,1,7,6,5,0,5,1,1,,,4,21,8////,,
11,1,89,2,18,0,6,45,1,7,6,5,0,8,1,0,,,4,21,805//,,
19,1,89,2,18,2,9,0,,1,,,,2,1,1,2,,,7,8////,,
44,1,89,2,18,1,11,10,2,1,8,7,7,11,2,1,1,,3,8,8////,,
42,1,89,2,18,0,11,15,2,1,6,7,,11,2,1,1,,,8,8////,,Abbr.
18,1,89,2,18,2,11,20,1,1,4,3,2,2,1,1,1,,5,8,8////,,Dresden
42,1,89,2,18,0,11,20,2,0,6,7,,2,2,1,1,,,8,8////,,Abbr.
44,1,89,2,18,1,11,20,2,1,8,7,7,2,2,1,1,,3,8,8////,,
25,1,89,2,18,0,12,35,1,0,,5,9,3,1,1,2,,0,8,8////,,
25,1,89,2,18,0,12,40,1,0,,5,9,1,0,1,1,,0,8,8////,d,
26,1,89,2,20,0,7,45,1,2,,1,8,8,2,2,1,,2,8,804//,,
29,1,89,2,20,1,11,20,1,3,8,1,2,1,0,1,1,,,4,8////,b-c-d-e-f,
2,1,89,2,20,0,17,0,1,3,1,5,0,1,0,1,1,3,,8,8////,f-g,
2,1,89,2,20,0,17,0,1,3,1,5,0,3,0,1,1,3,,8,8////,,
28,2,89,2,20,1,19,0,1,0,8,3,5,3,2,0,1,,,7,8////,,Mühlhausen
19,2,89,2,20,2,19,40,,14,,,,1,0,0,1,,,7,8////,b-c-d-e-f-g,
26,2,89,2,20,0,21,15,1,1,7,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,
7,2,89,2,20,0,21,55,1,8,4,1,2,1,2,0,2,,,7,8////,,
2,1,89,2,21,0,,,,,,,,13,0,0,1,4,,8,8////,,
9,2,89,2,21,1,2,15,1,2,4,5,8,1,1,0,,,,7,8////,c-d-e,Erfurt
6,2,89,2,21,1,2,20,1,20,5,5,0,1,2,0,2,3,,4,8////,,
2,2,89,2,21,0,4,0,1,15,5,5,0,1,1,0,2,4,,8,8////,,
2,2,89,2,21,0,4,0,1,15,5,5,0,10,2,0,2,4,,8,80605,,
27,2,89,2,21,0,5,5,,2,,,,1,1,0,1,,,8,8////,,
27,2,89,2,21,0,5,5,,2,,,,3,2,1,2,,,8,8////,,
27,2,89,2,21,0,5,5,,2,,,,5,0,0,1,,,8,8////,,
38,2,89,2,21,0,5,30,2,2,8,3,,1,0,0,1,1,,8,8////,b-d-f,
38,2,89,2,21,0,5,30,2,2,8,3,,2,1,0,2,1,,8,8////,,
38,2,89,2,21,0,5,30,2,2,8,3,,3,1,0,2,1,,8,8////,,
38,2,89,2,21,0,5,30,2,2,8,3,,5,1,0,1,1,,8,8////,,
38,2,89,2,21,0,5,30,2,2,8,3,,8,0,0,1,1,,8,803//,,
38,2,89,2,21,0,5,30,2,1,8,3,,11,0,0,1,1,,8,8////,,
10,2,89,2,21,0,5,40,1,4,8,3,0,1,2,0,1,1,,4,8////,a-b-c-d-e-f-g,MH 20%
10,2,89,2,21,0,5,40,1,3,8,3,0,3,2,1,2,1,,4,8////,,
10,2,89,2,21,0,5,40,1,4,8,3,0,5,1,0,2,1,,4,8////,,
45,2,89,2,21,0,5,40,0,2,2,1,0,2,1,4,2,,,8,8////,,
45,2,89,2,21,0,5,40,0,3,2,1,0,3,1,1,1,,,8,8////,,
10,2,89,2,21,0,5,50,1,2,8,3,0,2,2,0,1,1,,4,8////,,
45,2,89,2,21,0,5,50,0,1,2,1,0,1,1,0,1,,,8,8////,b-c-d,
45,2,89,2,21,0,6,5,1,1,2,1,0,1,1,0,1,,,8,8////,d-e-f,
18,1,89,2,21,2,6,10,0,0,4,1,2,8,1,1,1,,,8,802//,,Stendal
26,2,89,2,21,0,6,10,2,1,8,3,0,3,1,1,2,,,8,8////,,
29,1,89,2,21,1,7,15,1,34,7,5,5,1,1,1,1,,,4,8////,c-d-e,U
10,1,89,2,21,0,7,20,1,27,8,5,0,1,2,1,1,1,,4,8////,a-b-c-d-e-f-g,mit U
15,1,89,2,21,2,7,20,1,7,8,3,0,8,2,3,,,,4,806//,,
6,1,89,2,21,1,7,25,1,1,7,3,0,8,1,3,2,3,,4,810//,,
6,1,89,2,21,1,7,30,1,14,7,3,0,1,1,1,1,3,,4,8////,b-c-d-e-f,
6,1,89,2,21,1,7,30,1,1,7,3,0,2,0,1,2,3,,4,8////,,
6,1,89,2,21,1,7,30,1,1,7,3,0,3,1,1,2,3,,4,8////,,
6,1,89,2,21,1,7,30,1,4,7,3,0,5,1,1,1,3,,4,8////,,
15,1,89,2,21,2,7,30,1,6,8,3,0,1,1,3,,,,4,8////,b-c-d-e-f,
15,1,89,2,21,2,7,30,1,1,8,3,0,2,3,3,,,,4,8////,,
15,1,89,2,21,2,7,30,1,1,8,3,0,3,2,3,,,,4,8////,,
15,1,89,2,21,2,7,30,1,7,8,3,0,5,1,3,,,,4,8////,,
29,1,89,2,21,1,7,35,1,2,8,1,0,5,1,2,2,,,4,8////,,V-Form
25,1,89,2,21,0,7,40,1,,8,5,5,3,2,1,2,1,10,8,8////,,öfters
25,1,89,2,21,0,7,40,0,1,8,5,5,8,3,0,1,1,10,8,810//,,
43,1,89,2,21,1,7,40,2,3,8,5,0,1,2,1,1,,,4,8////,b-c-d-e-f,
29,1,89,2,21,1,7,45,1,2,8,3,0,2,1,1,1,,,4,8////,,
25,1,89,2,21,0,7,50,1,49,8,5,5,1,1,1,1,1,10,8,8////,a-b-c-d-e-f-g,
25,1,89,2,21,0,7,50,1,0,8,5,5,9,1,0,1,1,10,8,8//03,,
25,1,89,2,21,0,8,0,1,6,8,5,5,11,1,1,1,1,10,8,8////,,
39,1,89,2,21,0,8,0,,,8,3,0,1,0,0,1,,,4,8////,,
43,1,89,2,21,1,8,5,2,1,8,5,0,2,1,1,,,,4,8////,,
18,1,89,2,21,2,8,15,0,0,4,1,2,1,1,1,1,,3,8,8////,,Stendal
18,1,89,2,21,2,8,15,0,0,4,1,2,5,1,1,1,,3,8,8////,,Stendal
18,1,89,2,21,2,8,15,0,0,4,1,2,11,1,1,1,,3,8,8////,,Stendal
38,1,89,2,21,0,9,0,2,44,8,3,,1,1,1,1,1,,8,8////,a-b-c-d-e-f-g,U
38,1,89,2,21,0,9,0,2,44,8,3,,3,3,1,2,1,,8,8////,,U
38,1,89,2,21,0,9,0,2,42,8,3,,11,1,1,1,1,,8,8////,,U
4,1,89,2,21,2,9,15,2,2,8,3,9,1,1,4,1,,,8,8////,b-c-d-e-f,
4,1,89,2,21,2,9,15,2,2,8,3,9,5,2,4,1,,,8,8////,,
4,1,89,2,21,2,9,15,2,6,8,3,9,11,0,1,1,,,8,8////,,mit U
10,1,89,2,21,0,9,20,1,14,8,5,0,5,2,1,2,1,,4,8////,,mit U
33,1,89,2,21,0,9,25,2,38,7,5,9,1,1,4,1,,,8,8////,a-b-c-d-e-f-g,U
33,1,89,2,21,0,9,25,2,4,7,5,9,2,0,4,2,,,8,8////,,
2,1,89,2,21,0,9,30,2,45,7,5,0,1,2,1,2,4,,8,8////,,
2,1,89,2,21,0,9,30,2,45,7,5,0,4,2,1,2,4,,8,8////,,03 länger
2,1,89,2,21,0,9,30,2,45,7,5,0,5,1,1,2,4,,8,8////,,
7,1,89,2,21,2,9,30,1,43,6,5,0,1,1,4,2,,,7,8////,,
7,1,89,2,21,2,9,35,1,41,6,5,0,3,2,1,2,,,7,8////,,
44,1,89,2,21,0,9,35,2,1,4,1,0,1,0,0,1,,,4,8////,b-c-d-e,
44,1,89,2,21,0,9,50,2,2,4,1,5,2,1,1,1,,,4,8////,,
27,1,89,2,21,0,10,0,1,40,8,5,0,1,2,1,1,,,8,8////,a-b-c-d-e-f-g,
27,1,89,2,21,0,10,0,1,30,8,5,0,5,1,1,1,,,8,8////,,U
27,1,89,2,21,0,10,0,1,33,8,5,0,11,1,1,1,,,8,8////,,U
27,1,89,2,21,0,10,0,1,33,8,5,0,12,0,1,1,,,8,8////,c-d-e,U
7,1,89,2,21,2,10,10,1,38,6,5,0,2,2,1,2,,,7,8////,,
9,1,89,2,21,1,10,15,2,15,6,5,8,1,2,1,,,,7,8////,a-b-c-d-e-f,Erfurt
44,1,89,2,21,0,10,20,2,0,4,1,0,3,1,0,1,,,4,8////,,
41,1,89,2,21,0,10,30,2,2,8,3,,1,1,1,1,,,8,8////,d-e,
33,1,89,2,21,0,10,35,,29,7,5,5,5,1,3,1,,,8,8////,,U
10,1,89,2,21,0,11,0,1,2,4,5,0,3,3,1,2,1,,4,8////,,
29,1,89,2,21,1,11,0,1,10,6,3,5,2,2,1,2,,,4,8////,,6°Schweif
