KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
43,1,93,2,5,2,8,30,1,6,6,5,0,5,1,1,,,,8,8////,,
24,1,93,2,5,0,8,40,1,11,7,1,0,1,0,0,1,2,22,8,8////,b-c-d-e-f,
43,1,93,2,5,2,8,45,1,4,4,5,0,2,1,1,,,,8,8////,,
43,1,93,2,5,2,8,45,1,4,4,5,0,3,2,1,,,,8,8////,,
24,1,93,2,5,0,9,5,1,8,7,5,0,5,0,0,2,2,21,8,8////,,
9,1,93,2,5,0,9,15,0,1,4,3,0,3,1,4,1,,,8,8////,,2°Schweif
29,1,93,2,5,2,9,40,2,15,6,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,105'UH
28,1,93,2,5,0,9,45,1,0,8,3,0,2,2,1,1,3,,8,8////,,
26,1,93,2,5,0,10,5,1,12,7,1,0,1,1,1,1,,,8,8////,c-d-e,kA;kE
26,1,93,2,5,0,10,5,1,12,7,1,0,4,1,1,1,,,8,8////,,
25,1,93,2,5,2,10,10,1,3,8,1,0,1,0,0,1,,15,7,8////,d,kA;kE
25,1,93,2,5,2,10,10,1,1,6,1,0,3,2,0,2,,15,7,8////,,kA;kE;2°S
25,1,93,2,5,2,10,10,1,1,6,1,0,5,1,1,1,,15,7,8////,,kA;kE
2,1,93,2,5,0,10,30,0,3,2,1,0,1,0,1,1,3,,8,8////,c-d-e,
25,1,93,2,5,2,10,30,1,1,8,1,0,2,1,0,2,,15,7,8////,,kA;kE;2°S
38,1,93,2,5,0,10,40,1,5,8,5,0,1,0,1,1,,18,8,8////,b-c-d-e-f,
38,1,93,2,5,0,10,40,1,3,8,5,0,2,1,1,1,,18,8,8////,,
44,1,93,2,5,2,10,40,1,3,8,1,0,1,0,1,1,,,8,8////,b-c-d-e-f,
9,1,93,2,5,0,11,20,1,2,3,3,0,2,1,1,1,,,8,8////,,1°Schweif
44,1,93,2,5,2,11,20,1,1,8,1,0,2,2,0,2,,,8,8////,,
41,1,93,2,5,0,11,30,0,0,5,1,0,1,1,1,1,,,8,8////,b-c-d-e,kE
41,1,93,2,5,0,11,40,0,0,5,1,0,2,0,1,1,,,8,8////,,
17,1,93,2,6,0,9,15,2,6,8,3,0,4,0,1,2,,,7,8////,,
25,1,93,2,19,2,14,10,1,1,6,1,5,1,1,1,1,,1,7,8////,d,
6,1,93,2,20,0,8,10,1,1,6,1,2,1,0,1,1,1,11,5,8////,c-d-e,
10,1,93,2,20,1,10,35,1,27,8,5,2,1,1,1,2,1,,35,8////,,London;UH
44,1,93,2,20,0,10,45,,5,0,0,7,2,1,1,2,,5,4,8////,,UH
44,1,93,2,20,0,10,45,,4,0,0,7,3,1,1,2,,5,4,8////,,UH
10,1,93,2,20,1,10,50,1,2,8,5,2,2,1,1,1,1,,35,8////,,
10,1,93,2,20,1,10,50,1,2,8,5,2,3,2,1,2,1,,35,8////,,
10,1,93,2,20,1,10,50,1,20,8,5,2,5,1,1,2,1,,35,8////,,UH
29,1,93,2,20,0,10,55,2,8,7,6,5,1,2,1,1,,,8,8////,b-c-d-e-f,20'UH
44,1,93,2,20,0,11,5,,1,0,0,7,11,0,1,1,,4,4,8////,,
44,1,93,2,20,0,11,20,2,4,8,3,5,1,1,1,1,,4,4,8////,b-c-d-e-f,UH
38,1,93,2,20,0,12,20,1,1,2,3,0,3,2,1,2,,9,8,8////,,
17,1,93,2,20,1,14,45,2,3,6,5,7,1,0,1,1,,7,27,8////,c-d-e,
17,1,93,2,20,1,14,45,2,4,6,5,7,4,1,1,2,,7,27,8////,,
33,1,93,2,22,1,10,10,2,18,4,1,5,1,0,1,1,,,6,8////,b-c-d-e-f,Oberursel
50,1,93,2,22,0,13,5,2,4,8,3,2,1,0,1,1,,,9,8////,c-d-e,
50,1,93,2,22,0,13,5,2,1,8,3,2,3,2,1,2,,,9,8////,,
50,1,93,2,22,0,14,30,1,1,8,3,2,1,1,1,1,,,9,8////,b-c-d,
50,1,93,2,22,0,14,30,1,1,8,3,2,5,0,1,,,,9,8////,,
50,1,93,2,22,0,14,30,1,0,8,3,2,11,0,5,,,,9,8////,,
50,1,93,2,22,0,14,35,1,0,8,3,2,2,2,1,2,,,9,8////,,
43,1,93,2,23,2,8,40,,3,0,0,2,10,2,0,,2,,8,80505,,Schnee
43,1,93,2,23,0,16,40,,3,0,0,2,10,2,0,,2,,8,80705,,Schnee
29,1,93,2,23,2,16,50,,1,0,0,1,10,1,0,2,,,8,80305,,Schneehalo
22,1,93,2,26,0,15,10,1,2,3,3,7,3,2,1,2,2,3,5,8////,,
22,1,93,2,26,0,15,10,1,2,3,3,7,5,1,4,1,2,3,5,8////,,
22,1,93,2,26,0,15,10,1,2,3,3,7,13,1,0,1,2,3,5,8////,,330-340°
22,2,93,2,27,0,20,0,1,0,7,5,,1,1,0,1,,,5,8////,a-b-c-d-e,
10,1,93,2,28,0,12,30,1,26,8,5,7,1,2,1,1,,,4,8////,b-c-d-e-f,UH
17,1,93,2,28,1,13,25,2,2,2,3,7,1,0,1,1,,,8,8////,c-d-e,im Zug
17,1,93,2,28,1,13,25,2,2,2,3,7,3,1,1,2,,,8,8////,,
50,1,93,2,28,0,14,40,1,4,6,6,8,1,1,1,1,,,9,8////,d,UB
10,1,93,2,28,0,14,50,1,4,8,5,7,3,1,1,1,,,4,8////,,
25,1,93,2,28,0,15,10,0,4,4,1,0,1,0,0,1,,,8,8////,d-e,
50,1,93,2,28,0,15,15,1,0,8,5,2,2,2,1,2,,,9,8////,,kA
17,1,93,2,28,1,15,30,1,1,6,5,7,10,1,0,,,,7,81007,,im Zug
43,1,93,2,28,0,16,30,1,4,4,1,9,10,1,0,,,,8,81008,,
10,1,93,3,1,0,7,40,2,75,8,3,0,1,2,1,1,1,,4,8////,b-c-d-e-f,U
10,1,93,3,1,0,7,55,2,2,8,3,0,3,1,1,1,1,,4,8////,,T N-Ital.
9,1,93,3,1,0,8,30,1,2,4,3,0,3,1,1,2,,,8,8////,,
9,1,93,3,1,0,8,35,1,2,4,3,0,1,1,4,,,,8,8////,c-d-e,kE
9,1,93,3,1,0,8,35,1,2,4,3,0,2,1,1,1,,,8,8////,,kE
28,1,93,3,1,0,8,45,0,4,8,3,0,1,1,2,1,,,8,8////,b-c-d-e-f,
28,1,93,3,1,0,8,45,0,4,8,3,0,2,1,1,1,,,8,8////,,
28,1,93,3,1,0,8,45,0,2,8,3,0,3,1,1,1,,,8,8////,,
28,1,93,3,1,0,8,45,0,2,8,3,0,11,0,1,1,,,8,8////,,
38,1,93,3,1,0,9,0,0,2,6,3,0,1,0,1,1,1,48,8,8////,c-d-e,Vb-Tief
38,1,93,3,1,0,9,0,0,2,6,3,0,5,1,1,1,1,48,8,8////,,
38,1,93,3,1,0,9,0,0,2,6,3,0,11,0,1,1,1,48,8,8////,,
24,1,93,3,1,0,9,30,1,3,6,3,8,1,1,0,1,,,8,8////,,
44,1,93,3,1,0,9,32,0,0,2,1,0,1,0,1,1,,,4,8////,b-c-d-e,
2,1,93,3,1,0,10,15,0,3,2,1,0,1,1,1,1,3,,8,8////,c-d-e,
26,1,93,3,1,0,10,35,1,14,8,1,0,1,1,1,1,,,8,8////,a-b-c-d-e-f,kA;kE
26,1,93,3,1,0,10,35,1,14,8,1,0,4,1,1,2,,,8,8////,,kA;kE
25,1,93,3,1,0,10,50,1,1,5,1,0,1,1,1,1,,,8,8////,d-e,
43,1,93,3,1,2,11,25,1,3,6,1,0,1,1,1,1,,,8,8////,c-d-e,
29,1,93,3,1,0,11,40,1,1,4,1,0,1,1,1,1,,,8,8////,c-d-e,
38,1,93,3,1,0,14,25,1,1,8,1,0,3,1,1,1,1,43,8,8////,,
44,1,93,3,1,0,14,33,1,12,1,1,0,1,1,1,1,,,4,8////,b-c-d-e-f-g,UH
44,1,93,3,1,0,14,33,1,10,1,1,0,2,1,1,2,,,4,8////,,UH
44,1,93,3,1,0,14,33,1,10,1,1,0,3,3,1,2,,,4,8////,,
4,1,93,3,1,0,14,45,1,3,6,1,9,2,1,0,1,,,8,8////,,UB
25,1,93,3,1,2,15,10,1,2,6,1,0,2,1,0,1,,,7,8////,,
44,1,93,3,1,0,15,15,1,8,1,1,0,5,2,1,1,,,4,8////,,
41,1,93,3,1,0,15,20,0,0,6,1,0,2,1,1,1,,,8,8////,,
29,1,93,3,1,0,15,25,2,1,5,3,0,3,1,1,1,,,8,8////,,
48,1,93,3,1,0,15,35,1,2,5,1,0,4,1,3,2,,,4,8////,,kE
48,1,93,3,1,0,15,35,1,2,5,1,0,5,1,,1,,,4,8////,,kE
44,1,93,3,1,0,16,3,1,3,1,1,0,12,0,1,1,,,4,8////,d,
29,2,93,3,1,0,19,20,2,5,8,3,7,1,0,0,1,,,8,8////,,V=variabel
25,2,93,3,1,2,19,30,1,5,8,1,7,1,0,0,1,,,7,8////,d,
22,2,93,3,1,0,19,45,,1,,,,1,1,0,2,,,5,8////,,
6,2,93,3,1,0,21,10,1,15,7,1,8,1,1,0,1,,,5,8////,c-d-e,
8,2,93,3,1,0,23,30,1,15,7,5,0,1,2,0,2,,,2,8////,,
8,2,93,3,2,0,0,25,1,9,7,5,0,3,2,0,2,,,2,8////,,
43,1,93,3,2,2,15,0,1,4,7,5,7,1,1,1,1,,,8,8////,b-c-d-e-f,
43,1,93,3,2,2,15,0,1,2,7,5,7,5,1,1,,,,8,8////,,
41,1,93,3,2,0,15,10,1,1,7,1,8,1,1,1,1,,,8,8////,c-d-e,kE
29,1,93,3,2,0,15,25,1,2,7,3,0,1,1,1,1,,,8,8////,b-c-d-e-f,
9,1,93,3,2,0,15,40,1,1,6,3,7,1,0,4,,,,8,8////,c-d-e,kE
43,1,93,3,2,0,16,0,2,2,6,3,7,10,1,0,,,,8,81005,,
4,2,93,3,2,0,19,0,2,5,8,5,7,1,1,0,2,,,8,8////,,UB
