KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
38,1,12,1,12,1,9,20,6,1,0,0,5,27,0,1,2,,,11,8////,,"27A, kA kE, Sudelfeld, Foto"
51,1,12,1,12,1,9,20,6,1,0,0,5,3,1,1,2,,,11,8////,,"Sudelfeld, kA kE, Foto"
51,1,12,1,12,1,9,20,6,1,0,0,5,5,1,1,2,,,11,8////,,"Sudelfeld, kA kE, Foto"
51,1,12,1,12,1,9,20,6,1,0,0,5,8,1,0,2,,,11,803//,,"Sudelfeld, kA kE, Foto"
51,1,12,1,12,1,9,20,6,1,0,0,5,27,0,1,2,,,11,8////,,"27A, kA kE, Sudelfeld, Foto"
53,1,12,1,12,2,11,0,1,4,,,,3,1,1,1,,,17,8////,,kA/kE/UB
38,1,12,1,12,1,11,15,5,1,0,0,0,1,1,4,1,,,11,8////,g-h-a,"kA kE, Spitzingsee"
38,1,12,1,12,1,11,15,5,1,0,0,0,12,1,1,1,,,11,8////,g-h-a,"kA kE, Spitzingsee"
51,1,12,1,12,1,11,15,5,1,0,0,0,1,1,4,1,,,11,8////,g-h-a,"kA kE, Spitzingsee"
51,1,12,1,12,1,11,15,5,1,0,0,0,12,1,1,1,,,11,8////,g-h-a,"kA kE, Spitzingsee"
53,1,12,1,12,2,11,40,1,,,,,1,1,1,1,,,17,8////,f,kA/kE
93,1,12,1,13,0,10,30,2,3,6,1,2,1,0,1,1,1,,35,8////,b-c-d-e-f,
95,1,12,1,15,0,14,10,1,2,7,3,8,11,2,1,,,,24,8////,,
64,2,12,1,16,0,5,50,6,2,0,0,2,1,1,1,1,,,7,8////,a-b-c-d-e-f-g,
64,2,12,1,16,0,5,50,6,2,0,0,2,4,2,1,2,,,7,8////,,
64,2,12,1,16,0,5,50,6,2,0,0,2,5,2,1,2,,,7,8////,,
64,2,12,1,16,0,5,50,6,2,0,0,2,11,2,1,2,,,7,8////,,
61,1,12,1,16,2,8,15,1,1,4,1,2,2,0,4,1,,,10,8////,,g 74564 Crailsheim
53,1,12,1,16,2,9,45,5,26,0,0,,12,0,1,1,,,17,8////,h,kA/kE/UB
15,1,12,1,16,2,11,50,2,7,6,2,0,1,1,1,1,,,5,8////,b-c-d-e-f,
15,1,12,1,16,2,11,50,2,7,6,2,0,2,1,1,2,,,5,8////,,
15,1,12,1,16,2,12,10,2,4,6,2,0,3,1,1,2,,,5,8////,,
3,1,12,1,16,0,13,45,1,1,1,1,8,3,1,1,1,,,11,8////,,Ci aus KS
53,1,12,1,16,0,14,25,5,,0,0,,12,0,1,1,,,17,8////,g-h-a,kA/kE
61,1,12,1,16,2,17,5,1,1,5,1,0,8,0,4,1,,,10,814//,,g 74564 Crailsheim;HHHH geschätzt
13,1,12,1,17,0,8,10,0,3,2,3,8,8,1,0,2,1,33,5,815//,,
72,1,12,1,17,0,9,26,1,8,7,1,8,3,2,1,1,,,10,8////,,"UH, 1029 in Kondensstr., kräftige Farben, 1033 H=1"
56,1,12,1,17,1,9,50,1,36,7,5,0,1,1,1,1,,,2,8////,c-d-e,ika kE UB
56,1,12,1,17,1,9,50,1,36,7,5,0,2,1,1,,,,2,8////,,kA kE UB
93,1,12,1,17,0,10,0,2,3,7,1,0,2,1,1,2,3,,35,8////,,Occlusion at upper levels.
72,1,12,1,17,0,10,2,1,3,7,1,8,2,1,4,1,,,10,8////,,-
69,1,12,1,17,0,10,20,1,9,7,5,0,11,2,1,1,,,6,8////,,kA UH
62,1,12,1,17,0,10,30,1,7,4,1,0,11,1,1,1,,,10,8////,,UH an Kondensstreifen
62,1,12,1,17,0,11,11,1,1,4,1,0,5,1,1,1,,,10,8////,,an Kondensstreifen
62,1,12,1,17,0,11,14,1,2,4,1,0,3,3,2,1,1,,10,8////,,UH an Kondensstreifen
76,1,12,1,17,2,11,15,1,1,3,1,,11,0,,1,1,12,10,8////,,
69,1,12,1,17,0,11,25,1,5,7,5,0,3,3,1,1,,,6,8////,,UH
69,1,12,1,17,0,11,25,1,1,7,5,0,5,0,1,1,,,6,8////,,
69,1,12,1,17,0,11,25,1,0,7,5,0,21,1,1,1,,,6,8////,,21B
76,1,12,1,17,2,11,40,1,2,3,1,,3,1,,2,1,12,10,8////,,
74,1,12,1,17,2,12,0,1,0,4,5,0,11,1,1,1,,,2,8////,,"kA kE, während Mittagspause"
93,1,12,1,17,0,12,15,2,3,7,1,0,1,2,1,1,3,,35,8////,b-c-d-e-f,Upper-level occlusion.
93,1,12,1,17,0,12,15,2,3,7,1,0,4,1,1,2,3,,35,8////,,Upper-level occlusion.
62,1,12,1,17,0,12,42,1,0,4,1,0,2,1,1,1,,,10,8////,,an Kondensstreifen
13,1,12,1,17,0,12,45,1,4,7,5,0,1,1,1,1,1,28,5,8////,b-c-d-e-f,
22,1,12,1,17,0,13,30,1,1,5,5,,5,1,0,2,,,5,8////,,
73,1,12,1,17,0,14,40,1,6,4,1,7,1,1,0,1,1,5,7,8////,b-c-d-e-f,
74,1,12,1,17,2,15,0,1,2,4,5,0,2,2,1,1,,,2,8////,,"kA kE, zum Arbeitsende, unterwegs"
73,1,12,1,17,0,15,15,1,6,4,1,7,4,2,4,2,1,5,7,8////,,
73,1,12,1,17,0,15,15,1,10,4,1,7,8,1,0,2,1,5,7,810//,,UH
73,1,12,1,17,0,15,25,0,1,1,1,7,5,2,0,2,1,5,7,8////,,
74,1,12,1,17,0,15,30,1,2,4,5,0,4,2,1,1,,,2,8////,,"kE, zum Ende der Heimfahrt"
75,1,12,1,18,0,8,10,7,1,0,0,8,8,1,3,2,1,12,4,805//,,
6,1,12,1,18,0,9,19,1,6,3,1,0,1,1,1,1,,,4,8////,b-c-d-e-f,
75,1,12,1,18,1,9,30,1,3,3,1,8,3,1,1,1,1,10,8,8////,,Leipzig
6,1,12,1,18,0,9,45,1,2,3,1,0,11,2,1,2,,,4,8////,,
6,1,12,1,18,0,9,54,1,0,3,1,0,5,2,1,1,,,4,8////,,
15,1,12,1,18,2,12,30,1,9,8,7,0,1,0,1,1,1,4,5,8////,b-c-d-e-f,
93,1,12,1,18,0,13,10,2,2,7,1,2,1,0,1,1,2,1,35,8////,b-c-d-e-f,
3,1,12,1,18,0,15,40,1,2,3,1,0,2,1,3,1,,,11,8////,,
6,1,12,1,20,0,15,16,1,1,4,1,5,1,1,1,1,,,4,8////,c-d-e,
53,1,12,1,21,1,10,30,1,,,,,2,0,1,1,,,17,8////,,kA/kE/Linz an der Donau
93,1,12,1,22,0,15,10,2,2,9,4,2,1,2,4,1,8,,35,8////,b-c-d-e-f,
93,1,12,1,22,0,15,35,2,0,9,4,2,2,2,4,2,8,,35,8////,,Red/white only. Might have been caused by contrail fragment
51,1,12,1,23,2,10,30,6,1,0,0,0,45,1,1,1,,,11,8////,,auf tiefer liegenden Sc-Schicht
59,1,12,1,23,0,10,50,1,1,2,1,0,3,3,1,2,0,,1,8////,,B:02;f=0(Randlage Hoch)
55,1,12,1,23,1,15,0,2,0,8,5,5,2,1,1,2,,,8,8////,,Dresden
55,1,12,1,23,1,15,20,2,0,8,5,5,3,1,1,1,,,8,8////,,bei Dresden
59,1,12,1,24,0,8,40,4,3,0,0,0,1,2,1,2,0,,1,8////,,"B:01;t=-5,6°C; sehr gut Farbbrillanz"
53,1,12,1,24,0,8,55,1,5,9,,2,5,1,1,1,,,17,8////,,kA/kE/UB
53,1,12,1,24,0,9,25,1,2,9,,2,2,1,1,1,,,17,8////,,kA/kE/UB
75,1,12,1,24,1,9,30,0,2,,1,8,44,1,0,1,,,2,8////,,Flug Berlin - Köln
53,1,12,1,24,0,9,35,1,1,9,,2,3,1,1,1,,,17,8////,,kA/kE
95,1,12,1,24,0,9,40,1,3,8,3,8,1,2,3,1,1,,24,8////,b-c-d-e,
53,1,12,1,24,2,9,45,1,1,9,,2,2,1,1,1,,,17,8////,,kA/kE
53,1,12,1,24,2,9,45,1,1,9,,2,5,1,1,1,,,17,8////,,kA/kE
13,1,12,1,25,0,8,30,1,3,4,1,8,2,1,1,1,1,34,5,8////,,
51,1,12,1,25,2,8,30,6,1,0,0,0,46,0,4,1,,,11,8////,,auf tiefer liegender Sc-Schicht
62,1,12,1,25,0,9,10,1,0,4,1,0,2,2,1,1,,,10,8////,,an Kondensstreifen
13,1,12,1,25,0,9,15,1,3,5,1,8,1,0,1,1,1,33,5,8////,b-c-d-e,
13,1,12,1,25,0,9,15,1,0,5,1,8,5,1,1,1,1,33,5,8////,,
62,1,12,1,25,0,9,20,1,0,4,1,0,3,2,1,1,,,10,8////,,an Kondensstreifen
75,1,12,1,25,1,9,30,7,0,0,0,8,19,1,0,1,,,5,8////,,Bergisch Gladbach
13,1,12,1,25,0,10,0,7,0,0,0,8,3,2,1,2,1,32,5,8////,,in AC vir
76,1,12,1,25,2,10,20,0,0,2,1,,11,2,1,2,,,10,8////,,"kA,"
69,1,12,1,25,0,10,50,1,0,,1,0,2,2,1,1,,,6,8////,,Kondenstreifen
95,1,12,1,26,0,10,10,1,2,8,3,8,11,3,1,,3,,24,8////,,
93,1,12,1,26,0,12,45,2,1,6,1,6,3,0,1,2,4,,35,8////,,Cirrus from cumulonimbus remnants.
93,1,12,1,26,0,12,50,2,0,6,1,6,1,0,1,1,4,,35,8////,b-c-d-e-f,Cirrus from cumulonimbus remnants
93,1,12,1,26,0,12,50,2,0,6,1,6,2,0,1,2,4,,35,8////,,Caused by cumulonimbus remnants.
93,1,12,1,26,0,14,5,2,1,1,1,6,2,2,1,2,4,,35,8////,,Cirrus originated from cumulonimbus.
53,1,12,1,26,0,14,25,5,,0,0,1,12,0,1,1,,,17,8////,h,kA/kE
73,1,12,1,26,0,15,15,6,1,0,0,0,10,1,0,1,2,,7,80503,,"kA, kE"
74,1,12,1,27,0,12,56,1,0,9,3,1,3,1,1,1,,,2,8////,,kA kE
4,1,12,1,27,2,13,20,2,1,8,3,8,3,1,4,2,3,6,8,8////,,
4,1,12,1,27,2,13,30,2,1,8,3,8,2,0,4,2,3,6,8,8////,,
4,1,12,1,27,2,14,16,2,0,8,3,9,2,1,4,1,3,5,8,8////,,
15,1,12,1,27,0,14,30,0,6,8,3,8,3,1,1,2,2,,8,8////,,
4,1,12,1,27,2,14,45,2,0,8,3,9,3,1,4,2,3,5,8,8////,,
13,1,12,1,27,0,14,50,1,2,5,1,8,3,1,1,2,,,5,8////,,
15,1,12,1,27,0,14,50,0,4,8,3,8,2,1,1,2,2,,8,8////,,
4,1,12,1,27,2,14,52,2,0,8,3,9,2,1,4,1,3,5,8,8////,,
13,1,12,1,27,0,14,55,2,2,5,1,0,2,1,1,1,,,5,8////,,
53,1,12,1,27,0,15,25,1,,,,,3,1,1,1,,,17,8////,,kA/kE
74,1,12,1,27,0,16,22,1,0,6,5,1,3,1,1,1,,,2,8////,,kA kE
6,1,12,1,28,0,9,3,1,34,7,5,7,1,2,1,1,,,4,8////,b-c-d-e-f,
6,1,12,1,28,0,9,5,1,6,7,5,7,5,2,1,1,,,4,8////,,
75,1,12,1,28,0,9,20,2,1,8,3,,5,1,1,1,,,4,8////,,
93,1,12,1,28,0,9,55,1,0,2,1,0,2,3,1,2,8,,35,8////,,In contrail.
93,1,12,1,28,0,9,55,1,0,2,1,0,3,2,1,1,8,,35,8////,,In contrail.
61,1,12,1,28,2,10,10,2,4,8,3,2,1,1,3,1,,,10,8////,b-c-d-e,g 74564 Crailsheim;UH
51,1,12,1,28,2,10,30,1,3,7,5,2,1,1,1,1,,,11,8////,b-c-d-e-f,"kA, kE"
51,1,12,1,28,2,10,30,1,3,7,5,2,4,1,1,1,,,11,8////,,"kA, kE"
59,1,12,1,28,0,10,45,0,7,5,5,8,1,0,1,1,1,10,1,8////,b-c-d-e-f-g,B:03;f=1(schwache Höhenwarmfront)
93,1,12,1,28,0,11,15,1,3,6,1,0,1,2,4,1,8,,35,8////,b-c-d-e-f,Cirrus originated from contrails. 1st phase.
93,1,12,1,28,0,11,15,1,0,5,1,0,3,1,1,2,8,,35,8////,,Caused by ex-contrails.
75,1,12,1,28,0,11,30,2,14,8,3,,1,1,1,1,,,4,8////,b-c-d-e-f,
93,1,12,1,28,0,11,35,1,0,6,1,0,2,1,1,2,8,,35,8////,,"But white component became bright, in contrail."
93,1,12,1,28,0,11,35,1,0,6,1,0,3,3,1,2,8,,35,8////,,In old contrail.
93,1,12,1,28,0,11,35,1,0,6,1,0,13,1,0,1,8,,35,8////,,Fragment roughly 90 degrees left of EE 02 in contrail.
51,1,12,1,28,2,11,45,1,12,7,5,2,6,1,1,1,,,11,8////,,
93,1,12,1,28,0,11,45,1,0,6,1,0,13,2,0,1,8,,35,8////,,"In contrail, off EE 02."
93,1,12,1,28,0,12,15,2,6,7,1,2,1,1,1,1,8,,35,8////,b-c-d-e-f,Final apparition.
93,1,12,1,28,0,12,15,2,3,7,1,2,2,2,1,2,8,,35,8////,,"UH, bright at times."
93,1,12,1,28,0,12,30,2,1,7,1,2,11,2,1,2,8,,35,8////,,1st part (the brightest).
93,1,12,1,28,0,12,45,2,3,7,1,2,11,1,1,2,8,,35,8////,,"Second part, largely faint."
59,1,12,1,28,0,13,40,0,7,6,3,7,1,0,1,1,1,7,1,8////,c-d-e,B:03;f=1(schwache Höhenwarmfront)
51,1,12,1,28,2,14,0,1,12,7,5,2,1,0,1,1,,,11,8////,b-c-d-e-f,
51,1,12,1,28,2,14,30,1,3,7,5,2,3,1,1,1,,,11,8////,,
59,1,12,1,28,1,15,30,2,1,7,3,8,1,1,1,1,1,5,1,8////,b-c-d-e-f,"B:14;kA;kE,f=0(schwache Höhenwarmfront);g=1(18055 Rostock)"
53,1,12,1,29,0,9,25,1,4,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE
53,1,12,1,29,0,9,25,1,4,,,,4,1,1,1,,,17,8////,,kA/kE
53,1,12,1,29,0,9,25,1,4,,,,5,1,1,1,,,17,8////,,kA/kE
31,1,12,1,29,0,9,30,1,24,9,5,1,1,0,1,2,,,8,8////,,
44,1,12,1,29,1,10,0,1,6,3,5,0,1,1,1,1,,,17,8////,b-c-d-e-f,Zillertal
6,1,12,1,29,0,10,42,1,28,7,5,0,1,1,1,1,,,4,8////,b-c-d-e-f,
15,1,12,1,29,0,11,0,1,12,8,3,0,1,0,0,1,2,,8,8////,b-c-d-e-f,
46,1,12,1,29,2,12,0,1,6,7,5,0,1,1,1,1,,,8,8////,b-c-d-e,kA
53,1,12,1,30,2,8,10,1,1,,,,3,1,1,1,,,17,8////,,kA/kE
53,1,12,1,30,1,9,0,1,,,,,4,1,1,1,,,17,8////,,kA/kE/Linz an der Donau
62,1,12,1,30,0,10,55,2,21,8,3,0,1,1,0,1,2,,10,8////,b-c-d-e-f,
57,1,12,1,30,0,12,0,,5,,,,1,0,1,1,,,2,8////,c-d-e,
57,1,12,1,30,0,12,0,,5,,,,5,0,1,1,,,2,8////,,
4,1,12,1,30,2,14,45,1,2,6,5,0,3,1,4,1,,,8,8////,,
55,1,12,1,30,1,14,45,1,2,8,5,0,4,1,1,1,,,8,8////,,Hainichen
46,1,12,1,30,2,15,0,1,2,6,1,0,2,1,1,1,,,8,8////,,kA
2,1,12,1,30,0,15,50,1,4,4,5,0,1,1,1,1,,,8,8////,e-f-g,
2,1,12,1,30,0,15,50,1,4,4,5,0,3,1,1,1,,,8,8////,,
75,1,12,1,30,2,16,0,1,1,1,1,0,3,1,1,1,,,4,8////,,
44,1,12,1,30,1,16,15,6,1,0,0,1,44,1,0,1,,,17,8////,,Zillertal; auf Wolken/Hochnebel
31,1,12,1,30,0,16,20,2,2,9,1,1,5,1,1,1,,,8,8////,,
59,1,12,1,30,0,16,40,1,1,1,1,0,8,1,0,2,0,,1,805//,,B:01;f=0(Hochdrucklage);h(gemessen)
44,1,12,1,30,1,17,15,6,1,0,0,1,44,1,0,1,,,17,8////,,Zillertal; auf Wolken/Hochnebel
61,1,12,1,31,2,8,20,1,2,7,5,2,2,2,4,2,,,10,8////,,g 74564 Crailsheim
61,1,12,1,31,2,8,40,1,5,7,5,2,1,1,3,1,,,10,8////,b-c-d-e-f,g 74564 Crailsheim
61,1,12,1,31,2,8,40,1,1,7,5,2,8,1,3,1,,,10,810//,,g 74564 Crailsheim;HHHH geschätzt
61,1,12,1,31,2,8,45,1,1,7,5,2,5,0,4,1,,,10,8////,,g 74564 Crailsheim
69,1,12,1,31,0,10,20,1,0,1,5,0,2,1,1,1,,,6,8////,,
76,1,12,1,31,2,10,20,1,3,6,1,,1,1,1,1,2,,10,8////,c-d-e,"kA,"
62,1,12,1,31,0,11,0,1,1,8,1,8,1,1,0,1,,,10,8////,d-e-f,auf berbeitetem Digibild
62,1,12,1,31,0,11,0,1,1,8,1,8,3,2,1,1,,,10,8////,,kE
76,1,12,1,31,2,11,0,1,1,6,1,,3,2,1,2,2,,10,8////,,
76,1,12,1,31,2,11,50,1,6,6,1,,11,1,1,1,2,,10,8////,,
3,1,12,1,31,0,12,30,2,15,6,3,9,1,1,4,1,,,11,8////,b-c-d-e-f,kA
69,1,12,1,31,0,13,0,1,0,3,5,0,3,2,1,1,,,6,8////,,
3,1,12,1,31,0,14,0,2,6,6,3,9,4,2,1,2,,,11,8////,,UH
3,1,12,1,31,0,14,30,2,3,6,3,9,11,2,1,2,,,11,8////,,UH
38,1,12,1,31,1,15,10,6,1,0,0,,6,1,1,2,,,11,8////,,kA kE Sudelfeld
51,1,12,1,31,1,15,10,6,1,0,0,6,6,1,1,2,,,11,8////,,"kA, kE, Sudelfeld"
61,1,12,2,1,2,8,45,1,1,4,1,0,2,0,4,1,,,10,8////,,g 73540 Heubach
53,1,12,2,1,1,10,30,,,,,,5,0,1,1,,,17,8////,,kA/kE/Haus im Ennstal
3,1,12,2,1,0,12,50,1,6,6,3,9,1,1,4,1,,,11,8////,b-c-d-e-f,kE
3,1,12,2,1,0,13,0,1,5,6,3,9,4,2,4,1,,,11,8////,,kE
3,1,12,2,1,0,13,0,1,5,6,3,9,5,1,4,1,,,11,8////,,kE
51,1,12,2,1,2,13,30,1,8,8,3,7,1,1,1,1,,,11,8////,a-b-c-d-e-f-g,
61,1,12,2,1,2,16,55,1,2,6,1,2,8,1,4,1,,,10,812//,,g 73540 Heubach;HHHH geschätzt
3,2,12,2,1,0,19,0,2,6,7,3,9,1,1,0,2,,,11,8////,,
51,2,12,2,1,2,19,10,2,13,8,3,7,1,1,1,2,,,11,8////,,
31,1,12,2,2,0,8,30,2,4,2,1,8,8,2,0,1,,,8,812//,,
51,1,12,2,2,2,9,30,1,42,8,3,9,1,3,1,1,,,11,8////,a-b-c-d-e-f-g,
51,1,12,2,2,2,9,30,2,6,8,3,9,5,1,1,1,,,11,8////,,
51,1,12,2,2,2,9,45,2,2,8,3,9,2,1,1,1,,,11,8////,,
53,1,12,2,2,1,10,0,1,30,,,,1,1,1,1,,,17,8////,a-b-c-d-e-f-g,kA/kE/Schladming (Hochwurzen - Reiteralm)
44,1,12,2,2,1,10,30,1,39,8,1,1,1,1,1,1,,,17,8////,b-c-d-e-f,Zillertal
38,1,12,2,2,2,10,45,0,31,,3,7,1,1,4,1,,,11,8////,a-b-c-d-e-f-g,"kA kE Fotos, Sudelfeld-Niederndorf-Brannenburg-Nußdorf"
51,1,12,2,2,2,11,15,6,2,0,0,0,44,0,0,1,,,11,8////,,
51,1,12,2,2,2,11,30,2,30,8,3,9,10,1,3,2,,,11,81010,,tlw. in d=6
75,1,12,2,2,1,12,20,0,0,1,1,6,3,1,1,1,,,1,8////,,Göhren auf Rügen
51,1,12,2,2,2,12,30,2,3,8,3,9,12,0,4,1,,,11,8////,a-b/d/f-g,
51,1,12,2,2,2,13,45,2,9,8,3,9,11,0,1,1,,,11,8////,,UH
51,1,12,2,2,2,14,40,2,3,8,3,9,3,0,1,1,,,11,8////,,
38,1,12,2,2,1,14,50,0,1,,5,7,3,1,1,1,,,11,8////,,Nußdorf
44,1,12,2,2,1,16,0,6,1,0,0,1,44,1,0,1,,,17,8////,,Zillertal; auf Wolken/Hochnebel
38,2,12,2,2,0,18,0,1,30,8,3,0,1,1,0,2,,,11,8////,,
38,2,12,2,2,0,18,0,1,30,8,3,0,7,1,0,2,,,11,8////,,
95,2,12,2,2,0,18,0,1,1,8,3,0,1,2,0,2,1,15,24,8////,,
61,2,12,2,2,0,18,5,1,27,7,1,0,1,1,0,2,,,10,8////,,
3,2,12,2,2,0,18,15,1,48,8,3,0,1,2,0,2,,,11,8////,,
51,2,12,2,2,2,19,0,1,24,8,3,9,1,1,4,2,,,11,8////,,
51,2,12,2,2,2,19,0,1,24,8,3,9,7,1,4,2,,,11,8////,,
44,5,12,2,2,1,20,20,6,0,0,0,,8,1,0,1,,,17,820//,,Zillertal; Lichtsäule an einer ca. 3 km entfernten Lampe
51,1,12,2,3,2,8,0,1,1,1,1,0,2,0,4,1,,,11,8////,,
51,1,12,2,3,0,8,5,6,1,0,0,0,9,1,3,2,,,11,8//10,,
51,1,12,2,3,2,8,10,1,1,1,1,0,3,1,4,1,,,11,8////,,
61,1,12,2,3,2,8,35,1,2,4,1,2,1,0,3,1,,,10,8////,c-d-e,g 74564 Crailsheim
38,1,12,2,3,1,9,0,6,3,0,0,6,44,1,0,2,,0,11,8////,,kA kE Sudelfeld/JH
51,1,12,2,3,2,9,0,6,9,0,0,0,44,2,0,2,,,11,8////,,"kA, kE"
44,1,12,2,3,1,9,30,1,1,,,,1,1,1,1,,,17,8////,f,Zillertal
51,1,12,2,3,2,10,30,6,1,0,0,0,45,1,4,1,,,11,8////,,"kA, kE"
61,1,12,2,3,2,10,50,1,33,7,5,7,1,1,3,1,,,10,8////,b-c-d-e-f-g,g 73540 Heubach
61,1,12,2,3,2,11,5,1,28,7,5,7,3,1,3,1,,,10,8////,,g 73540 Heubach;UH
61,1,12,2,3,2,11,20,1,27,7,5,7,2,0,3,1,,,10,8////,,g 73540 Heubach
61,1,12,2,3,2,11,40,1,2,7,5,7,13,0,0,1,,,10,8////,,g 73540 Heubach; ca 30° an EE02
13,1,12,2,3,0,12,0,0,2,4,3,8,2,2,1,2,,,5,8////,,
53,1,12,2,3,1,13,5,,17,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE/UB/Schladming
53,1,12,2,3,1,13,5,,17,,,,5,1,1,1,,,17,8////,,kA/kE/UB/UH/Schladming
53,1,12,2,3,1,13,5,,1,,,,21,0,1,1,,,17,8////,,"kA/kE/Segment ""d""/Schladming"
13,1,12,2,3,0,13,45,1,1,7,3,8,11,1,1,1,,,5,8////,,
44,1,12,2,3,1,14,0,6,9,0,0,,44,3,0,2,,,17,8////,,Zillertal; auf Eisnebel
61,1,12,2,3,2,14,5,1,9,7,5,7,11,0,1,1,,,10,8////,,g 73540 Heubach
53,1,12,2,3,1,14,20,,16,,,,3,1,1,1,,,17,8////,,kA/kE/UB/Schladming
53,1,12,2,3,1,14,20,,5,,,,11,1,1,1,,,17,8////,,kA/kE/Schladming
