KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
38,1,8,1,3,0,12,40,1,13,8,5,0,1,1,1,1,3,99,11,8////,b-c-d-e-f,
13,1,8,1,3,0,12,50,1,7,4,3,8,3,2,1,2,2,7,5,8////,,UH 13.20-13.40
13,1,8,1,3,0,13,0,1,6,4,3,8,2,1,1,2,2,7,5,8////,,UH 13.20-13.40
22,1,8,1,3,0,13,0,1,5,4,3,,5,1,4,2,,99,5,8////,,
38,1,8,1,3,0,13,0,1,11,8,5,0,11,0,1,1,3,99,11,8////,,
13,1,8,1,3,0,13,10,1,10,4,3,8,1,0,1,1,2,7,5,8////,c-d-e,UH 13.30.13.50
15,1,8,1,3,2,13,40,1,3,8,5,8,2,1,1,2,2,99,11,8////,,
64,1,8,1,3,2,13,40,2,14,7,5,5,5,1,1,1,3,,7,8////,,
38,1,8,1,3,0,13,50,1,7,8,5,0,2,1,1,1,3,99,11,8////,,
38,1,8,1,3,0,13,50,1,6,8,5,0,5,1,1,1,3,99,11,8////,,
15,1,8,1,3,2,14,10,1,5,8,5,8,5,1,1,1,2,99,11,8////,,
62,1,8,1,3,1,14,10,2,,8,3,,1,1,0,1,,2,5,8////,c-d-e,bei Siegburg
62,1,8,1,3,1,14,10,2,,8,3,,5,2,0,1,,2,5,8////,,bei Siegburg
15,1,8,1,3,2,14,20,1,3,8,5,8,10,0,3,2,2,99,11,82008,,
13,1,8,1,3,0,14,25,2,1,7,3,7,11,0,1,2,2,5,5,8////,,
51,1,8,1,3,2,14,30,1,6,7,3,0,3,1,4,1,,,11,8////,,UH
51,1,8,1,3,2,15,0,1,2,7,3,0,2,0,4,1,,,11,8////,,
38,1,8,1,3,0,15,20,1,1,8,5,0,3,1,1,1,3,99,11,8////,,
3,1,8,1,4,0,7,40,1,4,7,3,9,2,1,4,1,,,11,8////,,
73,1,8,1,4,0,8,10,6,1,0,0,8,8,2,0,1,1,,7,8////,,
3,1,8,1,4,0,8,30,1,6,7,3,9,1,1,4,1,,,11,8////,b-c-d-e-f,
9,1,8,1,4,0,8,30,1,3,6,1,7,1,1,1,1,,99,8,8////,c-d-e,
46,1,8,1,4,2,9,0,1,2,7,5,8,3,1,1,1,,,8,8////,,kA
4,1,8,1,4,2,9,10,1,0,8,3,0,1,1,4,1,,99,8,8////,c-d-e,"kA kE, Föhn"
53,1,8,1,4,0,9,30,4,,0,0,,12,1,1,1,,99,17,8////,h,kA/kB/Reif auf Schneedecke?
73,1,8,1,4,0,10,0,0,18,3,1,8,4,1,1,1,1,,7,8////,,HU
55,1,8,1,4,0,11,20,1,1,8,5,0,3,1,1,1,,,8,8////,,
6,1,8,1,4,0,11,35,2,6,7,5,0,1,1,1,1,,,4,8////,d-e,
74,1,8,1,4,0,11,55,1,9,7,3,0,1,0,0,1,,,2,8////,b-c-d-e-f,kA kE
74,1,8,1,4,0,11,55,1,9,7,3,0,5,1,1,1,,,2,8////,,kA kE
15,1,8,1,4,1,12,58,1,0,7,6,8,2,1,1,2,1,13,7,8////,,ICE: Eisenach
3,1,8,1,4,0,13,0,1,6,6,1,0,1,1,4,1,,,11,8////,b-c-d-e-f,
3,1,8,1,4,0,13,0,1,6,6,1,0,2,1,4,1,,,11,8////,,
74,1,8,1,4,0,13,20,1,0,7,3,0,11,0,1,1,,,2,8////,,
74,1,8,1,4,0,13,22,1,0,7,3,0,2,0,1,1,,,2,8////,,
3,1,8,1,4,0,13,45,1,4,6,1,0,5,1,4,1,,,11,8////,,
13,1,8,1,4,0,13,55,1,2,4,3,8,3,2,1,2,2,,5,8////,,
46,1,8,1,4,2,14,15,1,3,7,5,8,2,1,1,1,,,8,8////,,kA
4,1,8,1,4,0,15,20,0,2,6,5,0,2,1,4,1,,99,8,8////,,"Föhn, Beate"
15,1,8,1,4,0,15,40,1,2,4,5,0,8,1,3,2,1,12,8,803//,,ICE: Radebeul-Dresden
31,1,8,1,4,0,15,45,2,2,9,1,1,2,1,1,2,,,8,8////,,
2,1,8,1,4,0,15,50,1,2,5,5,7,8,1,3,2,,,8,805//,,
31,1,8,1,4,0,16,0,2,1,9,1,1,8,1,0,1,,,8,807//,,sehr diffus mit einzelnen hellen Knoten
46,1,8,1,4,2,16,0,1,1,7,5,8,8,1,0,1,,,8,805//,,kA
3,1,8,1,5,0,8,40,1,4,9,3,8,3,2,1,1,,,11,8////,,
3,1,8,1,5,0,8,50,1,1,9,3,8,5,2,1,1,,,11,8////,,
53,1,8,1,5,0,9,30,1,,,,,3,1,1,1,,,17,8////,,kA/kE
29,1,8,1,5,0,9,40,1,5,4,1,0,1,1,1,1,,,8,8////,d-e-f,
29,1,8,1,5,0,9,50,1,2,4,1,0,3,1,1,1,,,8,8////,,
95,1,8,1,5,0,11,40,1,2,4,1,0,2,2,2,,1,28,24,8////,,
95,1,8,1,5,0,11,40,1,2,4,1,0,3,1,0,,1,28,24,8////,,
15,1,8,1,5,0,11,50,2,10,8,3,2,1,1,1,1,2,4,8,8////,c-d-e,
96,1,8,1,5,1,15,50,0,3,,3,5,1,1,1,1,,,28,8////,d-e-f,
61,1,8,1,8,2,8,50,1,2,3,1,0,2,0,1,1,,,10,8////,,g 74653 Künzelsau
61,1,8,1,8,2,10,25,1,32,7,5,2,1,1,1,1,,,10,8////,b-c-d-e-f-g,g 74653 Künzerl
61,1,8,1,8,2,11,30,1,9,7,5,2,3,1,1,2,,,10,8////,,g 74653 Künzelsau
61,1,8,1,8,2,11,35,1,2,6,1,2,2,0,1,1,,,10,8////,,g 74653 Künzelsau
13,1,8,1,8,0,11,40,1,2,6,3,2,3,0,1,1,1,22,5,8////,,
22,1,8,1,8,0,11,45,1,7,6,5,,1,1,0,1,,99,5,8////,b-c-d-e-f,
22,1,8,1,8,0,11,45,1,7,5,7,,5,2,1,2,,99,5,8////,,
13,1,8,1,8,0,11,55,1,17,6,3,2,1,2,1,1,1,22,5,8////,,Uh 1255-1345
6,1,8,1,8,0,12,15,1,2,7,5,8,1,1,1,1,,,4,8////,b-c-d-e-f-g,
6,1,8,1,8,0,12,15,1,2,7,5,8,5,1,1,1,,,4,8////,,
6,1,8,1,8,0,12,15,1,2,7,5,8,11,2,1,1,,,4,8////,,
6,1,8,1,8,0,12,15,1,2,7,5,8,12,1,1,1,,,4,8////,c-d-e,
13,1,8,1,8,0,12,20,1,3,7,3,2,3,2,1,2,1,21,5,8////,,
64,1,8,1,8,0,13,0,1,2,6,5,8,2,1,1,2,2,27,7,8////,,
36,1,8,1,8,0,13,30,1,1,6,6,,1,1,1,1,,,8,8////,c-d-e,
36,1,8,1,8,0,13,30,1,1,6,6,,2,1,1,2,,,8,8////,,
61,1,8,1,8,2,13,40,1,2,7,5,2,2,1,1,2,,,10,8////,,g 74653 Künzelsau
15,1,8,1,8,2,14,0,1,2,8,4,0,1,1,1,1,1,99,11,8////,b-c-d-e-f,
15,1,8,1,8,2,14,0,1,2,8,4,0,4,1,1,2,1,99,11,8////,,
31,1,8,1,8,2,14,0,1,1,9,1,1,2,1,1,2,,,8,8////,,
4,1,8,1,8,2,14,10,2,1,6,3,9,2,0,4,1,,,8,8////,,
64,1,8,1,8,0,14,20,1,2,6,5,8,5,1,1,1,2,26,7,8////,,
69,1,8,1,8,2,14,25,1,2,9,1,,1,1,1,1,,,6,8////,d,
15,1,8,1,8,2,14,40,1,11,8,7,0,1,1,1,1,1,99,11,8////,b-c-d-e-f,
15,1,8,1,8,2,14,40,1,11,8,7,0,4,1,1,2,1,99,11,8////,,
15,1,8,1,8,2,14,40,1,2,8,7,0,5,1,1,1,1,99,11,8////,,
36,1,8,1,8,0,14,40,1,1,7,6,,8,1,3,2,,,8,806//,,
3,1,8,1,8,2,15,0,1,3,2,1,0,2,1,1,1,,,11,8////,,
29,1,8,1,8,0,15,10,1,3,5,3,0,1,2,1,1,,,8,8////,c-d-e,
55,1,8,1,8,2,15,10,2,1,8,5,0,1,1,1,1,,,8,8////,c-d-e,
55,1,8,1,8,2,15,10,2,1,8,5,0,5,1,1,1,,,8,8////,,
74,1,8,1,8,0,15,35,2,1,7,5,9,3,2,1,2,,,2,8////,,kA kE
15,1,8,1,8,2,15,40,1,5,8,7,0,5,1,1,1,1,99,11,8////,,
64,1,8,1,8,0,15,40,1,2,6,5,8,2,3,1,1,2,24,7,8////,,Kondensstreifen
74,1,8,1,8,0,15,40,2,0,7,5,9,9,2,0,1,,,2,8//02,,kE
15,1,8,1,8,2,16,5,1,3,8,7,0,8,0,3,2,1,99,11,812//,,
44,1,8,1,8,2,16,15,1,1,2,1,0,3,1,1,1,,,11,8////,,
51,1,8,1,8,2,16,15,1,2,4,1,0,3,1,4,1,,,11,8////,,
51,1,8,1,8,2,16,40,1,1,4,1,0,8,1,0,2,,,11,810//,,
3,1,8,1,9,0,8,20,2,2,7,3,8,4,1,4,1,,8,11,8////,,
61,1,8,1,9,2,8,20,1,22,7,1,2,1,1,1,1,,7,10,8////,b-c-d-e-f,g 74653 Künzelsau
61,1,8,1,9,2,8,50,1,2,7,1,2,5,1,4,1,,7,10,8////,,g 74653 Künzelsau
9,1,8,1,9,0,9,0,2,6,8,3,7,1,0,4,1,,8,8,8////,b-c-d-e-f,UH fraktuiert
61,1,8,1,9,2,9,10,1,13,7,1,2,2,1,1,1,,6,10,8////,,g 74653 Künzelsau
61,1,8,1,9,2,9,10,1,6,7,1,2,3,1,1,2,,6,10,8////,,g 74653 Künzelsau
3,1,8,1,9,0,9,20,2,18,7,3,8,1,1,1,1,,7,11,8////,b-c-d-e-f,
51,1,8,1,9,2,9,20,1,3,7,3,8,3,1,1,1,,,11,8////,,
38,1,8,1,9,0,9,25,1,7,8,3,8,3,1,1,1,,99,11,8////,,
38,1,8,1,9,0,9,45,1,13,8,3,,1,1,1,1,,99,11,8////,b-c-d-e-f,
38,1,8,1,9,0,9,45,1,7,8,3,8,2,1,1,1,,99,11,8////,,
51,1,8,1,9,2,9,45,1,13,7,3,8,1,2,1,1,,,11,8////,b-c-d-e-f,
31,1,8,1,9,0,10,0,1,6,4,1,1,1,0,1,1,,,8,8////,b-c-d-e-f-g,
36,1,8,1,9,0,10,0,1,2,5,2,,1,1,1,1,,,8,8////,b-c-d-e-f,
6,1,8,1,9,0,10,15,1,21,7,5,8,1,1,1,1,,,4,8////,b-c-d-e-f,mit Unterbrechungen <20min
6,1,8,1,9,0,10,15,1,1,7,5,8,3,2,1,1,,,4,8////,,
51,1,8,1,9,2,10,20,1,6,7,3,8,3,2,1,2,,,11,8////,,
51,1,8,1,9,2,10,20,1,2,7,3,8,11,0,1,1,,,11,8////,,
53,1,8,1,9,2,10,25,1,2,8,3,9,1,1,1,1,,,17,8////,d-e-f,kE
51,1,8,1,9,2,10,30,1,3,7,3,8,2,2,1,2,,,11,8////,,
2,1,8,1,9,0,10,50,2,5,4,5,8,1,1,1,1,,,8,8////,b-c-d-e-f,
4,1,8,1,9,2,10,50,1,5,8,3,8,1,1,4,1,,,8,8////,b-c-d-e-f,Föhn
31,1,8,1,9,0,10,50,1,0,4,1,1,3,2,1,2,,,8,8////,,
31,1,8,1,9,0,11,0,1,6,6,5,1,1,1,1,1,,,8,8////,b-c-d-e-f,
36,1,8,1,9,0,11,15,1,2,7,6,8,1,1,1,1,,,8,8////,b-c-d-e,
36,1,8,1,9,0,11,15,1,3,7,6,8,2,1,1,2,,,8,8////,,
36,1,8,1,9,0,11,15,1,1,7,6,8,3,1,1,2,,,8,8////,,
32,1,8,1,9,0,11,30,,3,,,,1,1,1,1,,,8,8////,,
64,1,8,1,9,0,11,30,1,6,7,3,8,1,1,0,2,2,5,7,8////,,
64,1,8,1,9,0,11,30,1,6,7,3,8,4,1,0,2,2,5,7,8////,,
38,1,8,1,9,0,11,35,1,1,8,3,8,11,1,1,2,,99,11,8////,,
29,1,8,1,9,0,11,40,2,1,8,3,7,1,2,1,1,,,8,8////,b-c-d-e-f,
31,1,8,1,9,0,12,0,2,3,6,5,1,1,1,1,1,,,8,8////,c-d-e,
46,1,8,1,9,2,12,0,1,8,7,5,8,1,1,1,1,,,8,8////,a-b/d-e-f,kA
6,1,8,1,9,0,12,15,1,2,7,5,8,2,2,1,1,,,4,8////,,
4,1,8,1,9,2,12,20,1,9,8,3,8,1,1,4,1,,,8,8////,b-c-d-e-f,Föhn
29,1,8,1,9,0,12,30,2,1,8,3,7,3,1,1,1,,,8,8////,,
6,1,8,1,9,0,13,0,2,2,7,5,8,4,2,1,1,,,4,8////,,Ende durch Wolken
31,1,8,1,9,2,13,0,2,6,6,5,1,1,1,1,1,,,8,8////,b-c-d-e-f-g,
36,1,8,1,9,0,13,0,1,4,5,5,8,5,0,1,2,,,8,8////,,
55,1,8,1,9,2,13,0,1,12,8,5,,1,1,1,1,,,8,8////,b-c-d-e-f,kA UH UB
36,1,8,1,9,0,13,4,1,2,5,5,8,8,1,3,2,,,8,803//,,
36,1,8,1,9,0,13,5,1,3,7,5,8,1,1,1,1,,,8,8////,c-d-e,
36,1,8,1,9,0,13,5,1,3,5,5,8,4,1,1,2,,,8,8////,,
4,1,8,1,9,2,13,30,1,2,8,3,8,3,1,1,2,,,8,8////,,Föhn
3,1,8,1,9,0,14,2,2,1,6,3,8,19,2,0,1,,2,11,8////,,
3,1,8,1,9,0,14,5,2,4,6,3,8,4,1,1,1,,2,11,8////,,
3,1,8,1,9,0,14,20,2,1,6,3,8,11,1,1,1,,2,11,8////,,
53,1,8,1,9,0,15,10,2,1,9,6,9,5,0,1,1,,,17,8////,,
61,1,8,1,10,2,8,15,1,2,7,1,3,8,1,3,1,,,10,808//,,g 74564 Crailsheim;HHHH geschätzt
29,1,8,1,10,0,8,40,1,3,4,1,0,3,0,1,1,,,8,8////,,
38,1,8,1,10,0,8,45,1,1,3,5,0,2,1,1,1,1,99,11,8////,,kA kE
38,1,8,1,10,0,8,45,1,1,3,5,0,3,1,1,1,1,99,11,8////,,kA kE
51,1,8,1,10,2,8,45,1,1,3,1,0,4,1,1,1,,,11,8////,,"kA, kE"
15,1,8,1,10,2,8,50,1,4,8,4,0,1,1,1,1,1,99,11,8////,b/f,
15,1,8,1,10,2,8,50,1,4,8,4,0,4,1,1,2,1,99,11,8////,,
72,1,8,1,10,0,10,59,1,0,8,1,2,3,1,0,1,,,10,8////,,-
46,1,8,1,10,2,13,0,1,4,7,5,8,1,1,1,1,,,8,8////,e-f-g,kA
55,1,8,1,10,2,13,30,1,8,8,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,kA UH UB
15,1,8,1,10,2,13,45,1,5,8,4,0,2,1,1,2,1,99,11,8////,,
38,1,8,1,10,0,13,45,1,1,6,5,0,2,1,1,1,1,99,11,8////,,
46,1,8,1,10,2,13,45,1,3,7,5,8,2,1,1,1,,,8,8////,,kA
51,1,8,1,10,0,13,45,1,1,6,5,0,2,1,1,1,1,99,11,8////,,
15,1,8,1,10,2,13,55,1,4,8,4,0,3,1,1,2,1,99,11,8////,,
6,1,8,1,10,0,14,0,1,2,6,5,0,1,1,1,1,,,4,8////,b,
72,1,8,1,10,0,14,9,1,2,8,1,1,2,1,0,1,,,10,8////,,-
55,1,8,1,10,2,14,30,1,2,8,5,0,3,1,1,1,,,8,8////,,
61,1,8,1,10,2,14,35,1,2,8,5,2,3,1,3,1,,,10,8////,,g 74523 Schwäbisch Hall
2,1,8,1,10,0,14,45,2,3,4,5,8,1,1,1,1,,,8,8////,e-f-g,
38,1,8,1,10,0,14,45,1,1,6,5,0,3,1,1,1,1,99,11,8////,,
51,1,8,1,10,0,14,45,1,1,6,5,0,3,1,1,1,1,99,11,8////,,
15,1,8,1,10,2,15,30,1,5,6,4,0,4,1,1,2,1,99,11,8////,,
69,1,8,1,10,0,15,35,1,2,4,1,0,1,1,1,1,,,6,8////,c-d-e,
3,1,8,1,10,2,15,55,1,2,4,5,0,2,1,4,1,,,11,8////,,
53,1,8,1,10,2,15,55,1,1,,,,4,1,1,1,,,17,8////,,kA/kE
53,1,8,1,10,2,15,55,1,3,,,,8,2,3,2,,,17,802//,,kA/kE/UB
15,1,8,1,10,2,16,15,1,3,6,4,0,8,1,3,2,1,99,11,808//,,
15,1,8,1,11,1,9,22,1,1,8,7,8,2,1,1,2,1,99,11,8////,,ICE: Nürnberg
15,1,8,1,11,1,9,22,1,0,8,7,8,3,0,3,2,1,99,11,8////,,ICE: Nürnberg
15,1,8,1,11,1,9,47,1,0,8,7,8,3,1,1,2,1,99,11,8////,,ICE: Nürnberg
15,1,8,1,11,1,10,8,1,0,8,7,8,2,1,1,2,1,99,11,8////,,ICE: Nürnberg-Würzburg
15,1,8,1,11,1,10,10,1,1,8,7,8,1,0,1,1,1,99,11,8////,b-c-d-e-f,ICE: Nürnberg-Würzburg
46,1,8,1,11,2,10,30,1,2,7,5,2,2,1,1,1,,,8,8////,,kA
2,1,8,1,11,0,10,40,2,14,4,5,9,1,0,1,1,,,8,8////,c/e-f,UH
4,1,8,1,11,2,10,50,2,4,8,3,8,3,1,4,1,,99,8,8////,,Föhn
15,1,8,1,11,1,12,50,2,7,8,7,8,4,1,1,2,1,99,8,8////,,ICE: Weimar-Leipzig
15,1,8,1,11,1,13,10,2,5,8,7,8,1,1,1,1,1,99,8,8////,b-c-d-e-f,ICE: Weimar-Leipzig
36,1,8,1,11,1,14,0,1,1,4,6,,2,2,1,2,,,8,8////,,
15,1,8,1,11,1,14,4,2,0,8,7,8,3,1,1,2,1,99,8,8////,,ICE: Leipzig-Riesa
15,1,8,1,11,1,14,5,2,0,8,7,8,1,0,1,1,1,99,8,8////,d,ICE: Leipzig-Riesa
36,1,8,1,11,1,14,5,1,1,4,6,,8,1,1,2,,,8,805//,,
46,1,8,1,11,2,14,30,1,3,6,1,2,2,1,1,1,,,8,8////,,kA
15,1,8,1,11,0,14,42,2,0,8,7,8,1,1,1,1,1,99,8,8////,d,ICE: Dresden
4,1,8,1,11,0,14,57,2,0,7,5,9,4,1,4,1,,99,8,8////,,"kA kE, Föhn"
74,1,8,1,11,0,15,21,0,0,9,1,8,8,1,0,2,,,2,803//,,KA
44,1,8,1,11,0,15,30,2,1,4,5,0,2,1,1,1,,,11,8////,,
53,1,8,1,12,0,8,20,1,1,,,,2,1,1,1,,,17,8////,,kA/kE
4,1,8,1,12,0,10,25,2,1,8,3,7,1,1,4,1,,99,8,8////,c-d-e-f,"kE, Föhn"
93,1,8,1,12,0,13,35,2,3,4,1,2,1,1,4,1,1,6,35,8////,b-c-d-e-f,
93,1,8,1,12,0,15,0,2,0,6,1,2,2,3,4,1,1,5,35,8////,,"Caused by contrail, only a thin slither observed."
93,1,8,1,12,0,15,5,2,6,7,1,2,4,1,1,2,1,4,35,8////,,UH
57,2,8,1,12,0,22,30,,9,,,,1,0,0,2,,,2,8////,,
72,1,8,1,13,0,9,30,4,3,0,0,0,1,0,0,1,,28,10,8////,a-b/g-h,Wiese
95,1,8,1,13,0,11,5,1,25,5,1,0,1,2,3,1,,99,24,8////,a-b-c-d-e-f-g,
95,1,8,1,13,0,11,15,1,24,5,1,0,5,1,3,,,99,24,8////,,UB
95,1,8,1,13,0,14,10,1,2,4,1,0,2,3,3,,,99,24,8////,,
95,1,8,1,13,0,15,10,1,1,3,1,0,3,2,3,,,99,24,8////,,
3,1,8,1,13,2,15,40,1,4,4,1,0,4,1,4,1,,,11,8////,,
2,1,8,1,13,0,15,55,1,2,1,5,0,3,0,1,1,,,8,8////,,
61,1,8,1,14,2,9,45,1,21,8,5,2,1,1,1,1,2,,10,8////,b-c-d-e-f,g 74564 Crailsheim
38,1,8,1,14,0,9,53,1,0,7,5,0,2,1,1,1,2,99,11,8////,,
38,1,8,1,14,0,11,2,1,1,7,5,0,2,1,1,1,2,99,11,8////,,
51,1,8,1,14,0,11,2,1,1,7,5,0,2,1,1,1,2,99,11,8////,,
2,1,8,1,14,0,11,30,2,18,4,5,7,1,0,1,1,,,8,8////,d-e-f,
2,1,8,1,14,0,11,30,2,18,4,5,7,3,1,1,1,,,8,8////,,
4,1,8,1,14,2,11,45,2,6,6,1,0,1,0,4,1,,99,8,8////,b-c-d-e-f,"UB, Föhn"
4,1,8,1,14,2,12,0,2,2,6,1,0,3,1,4,1,,99,8,8////,,Föhn
13,1,8,1,14,0,12,10,2,0,7,3,8,11,1,1,2,2,,5,8////,,
32,1,8,1,14,0,12,20,,14,,,,1,1,1,1,,,8,8////,,
64,1,8,1,14,0,12,20,2,3,8,3,8,1,0,3,2,2,7,7,8////,,
38,1,8,1,14,0,12,50,1,4,,5,0,1,1,4,1,2,99,11,8////,b-c-d-e-f,kA kE
51,1,8,1,14,0,12,50,1,4,,5,,1,1,4,1,2,99,11,8////,b-c-d-e-f,"kA, kE"
55,1,8,1,14,2,13,20,2,6,8,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,kA UB
46,1,8,1,14,0,13,25,1,1,6,1,7,2,1,1,1,,,8,8////,,kA
4,1,8,1,14,2,14,5,1,0,7,5,0,2,1,4,1,,99,8,8////,,Föhn
32,1,8,1,14,0,14,10,,1,,,,3,1,1,1,,,8,8////,,
4,1,8,1,14,2,14,55,2,0,7,5,7,2,1,4,1,,99,8,8////,,Föhn
61,1,8,1,15,2,9,10,1,1,6,5,0,2,0,0,1,1,,10,8////,,g 74564 Crailsheim
61,1,8,1,15,2,9,40,1,1,6,5,0,3,1,1,1,1,,10,8////,,g 74564 Crailsheim
46,1,8,1,15,2,10,40,1,1,7,5,8,2,1,1,1,,,8,8////,,kA
72,1,8,1,15,0,11,21,1,0,8,1,0,3,1,0,1,1,12,10,8////,,kl. Zirrusfragment
72,1,8,1,15,0,11,58,1,2,8,1,0,5,0,4,1,1,11,10,8////,,-
22,1,8,1,15,0,12,0,2,4,4,3,7,1,1,0,1,1,4,5,8////,b-c-d-e-f,
95,1,8,1,15,0,12,50,1,6,6,3,0,1,2,3,1,,99,24,8////,b-c-d-e-f,
61,1,8,1,15,2,13,40,1,2,7,5,7,3,1,3,1,1,,10,8////,,g 74564 Crailsheim
53,1,8,1,15,0,13,50,1,8,6,7,1,3,1,1,1,,,17,8////,,kA/kE
61,1,8,1,15,2,13,55,1,8,7,5,7,1,1,3,1,1,,10,8////,b-c-d-e-f,g 74564 Crailsheim
61,1,8,1,15,2,14,10,1,5,7,5,7,2,1,3,1,1,,10,8////,,g 74564 Crailsheim
46,1,8,1,15,2,14,25,1,1,7,5,8,3,1,1,1,,,8,8////,,kA
2,1,8,1,15,0,14,50,2,5,4,5,7,1,0,1,1,,,8,8////,d-e-f,
15,2,8,1,15,2,21,30,1,9,8,5,2,1,0,0,1,1,8,11,8////,b-c-d-e-f,
92,1,8,1,16,0,11,10,2,17,9,7,2,5,2,3,,,9,35,8////,,kA kE
92,1,8,1,16,0,11,10,2,17,9,7,2,51,3,0,,,9,35,8////,,kA kE UH
92,1,8,1,16,0,11,20,2,16,9,7,2,1,1,4,1,,9,35,8////,b-c-d-e-f,kA UH
4,1,8,1,16,2,11,55,2,1,7,3,7,1,1,4,1,2,99,8,8////,b-c-d-e-f,Föhn
38,1,8,1,16,0,12,45,1,5,8,5,8,1,0,4,1,1,13,11,8////,b-c-d-e-f,
38,1,8,1,16,0,12,45,1,1,8,5,8,2,1,1,1,1,13,11,8////,,
92,1,8,1,16,0,14,5,1,1,9,7,2,3,2,1,,,5,35,8////,,kA kE
2,1,8,1,16,0,14,55,2,3,3,5,7,1,0,1,1,,,8,8////,e-f,
2,1,8,1,16,0,14,55,2,3,3,5,7,3,1,3,1,,,8,8////,,
29,1,8,1,16,0,16,30,2,2,,3,7,8,1,4,2,,,8,804//,,
61,2,8,1,16,0,17,45,1,22,7,5,2,1,1,0,2,,,10,8////,,
4,2,8,1,16,0,18,25,1,4,6,3,0,1,1,0,2,2,99,8,8////,,Föhn
9,2,8,1,16,0,19,30,1,6,8,3,7,1,0,0,2,,99,8,8////,,"homogen, Schwach"
31,2,8,1,16,0,20,40,1,4,9,5,1,1,1,1,1,,,8,8////,b-c-d-e-f,"kA, kE"
