3,1,3,1,1,2,14,10,1,2,2,1,2,2,1,4,1,,,11,2////,,
3,1,3,1,1,2,15,30,1,3,3,1,1,3,1,4,1,,,11,3////,,
53,1,3,1,2,0,9,15,0,0,9,,,5,1,1,1,,,17,5////,,kA
53,1,3,1,2,0,9,30,0,,,,,11,2,1,1,,,17,11////,,kA/kE
3,1,3,1,3,0,16,0,7,1,0,0,8,2,2,4,1,,3,11,2////,,
59,1,3,1,4,0,9,15,7,2,0,0,2,10,2,0,2,0,,1,1032,,B:01;f=0(Ac len
13,1,3,1,4,0,9,20,7,2,0,0,2,8,3,0,2,2,5,5,85//,,an Sc Vir
13,1,3,1,4,0,9,25,7,1,0,0,2,2,2,1,2,2,5,5,2////,,an Sc Vi
13,1,3,1,4,0,9,45,7,6,0,0,2,9,2,0,2,2,4,5,9//8,,
14,1,3,1,4,0,11,20,0,9,6,1,0,11,1,1,2,,12,4,11////,,
3,1,3,1,4,0,12,45,1,2,5,7,8,1,1,1,1,,2,11,1////,b-c-d,kA
1,1,3,1,4,0,15,55,2,1,1,1,3,8,1,3,1,,10,4,810//,,in Ac (vir)?
1,1,3,1,4,0,16,0,2,0,1,1,3,5,0,4,1,,10,4,5////,,2'; in Ac (vir)?
4,1,3,1,5,0,9,26,6,3,0,0,2,9,2,3,2,2,0,8,9//2,,kE
4,1,3,1,5,0,9,35,6,9,0,0,2,8,2,3,2,2,0,8,88//,,
38,1,3,1,5,0,10,35,6,2,0,0,8,8,1,0,2,,0,8,82//,,
51,1,3,1,5,0,10,35,6,2,0,0,8,8,1,0,2,,,8,82//,,
38,1,3,1,5,0,10,45,6,1,0,0,8,9,1,0,2,,0,8,9//4,,
51,1,3,1,5,0,10,45,6,1,0,0,0,8,0,1,2,,,8,84//,,
63,1,3,1,5,0,11,30,6,21,0,0,2,9,2,0,2,,,8,9//20,,UH Eisnadeln
29,1,3,1,5,1,11,50,2,3,5,1,5,1,1,1,1,,,30,1////,b-c-d-e-f,Beob.in Madeira
38,1,3,1,5,0,13,20,6,2,0,0,5,8,1,0,2,,0,8,815//,,
38,1,3,1,5,0,13,20,6,2,0,0,5,9,1,0,2,,0,8,9//20,,bis Beobachter
51,1,3,1,5,0,13,20,6,2,0,0,5,10,1,0,2,,,8,101520,,EE09 bis Beobachter
4,1,3,1,5,0,14,40,6,0,0,0,4,8,2,0,2,1,0,8,83//,,kE
1,5,3,1,5,0,19,50,5,2,0,0,3,1,1,1,2,0,8,4,1////,,kA; kE; auf Schneeoberfläche unter Lampen; -8°C
1,5,3,1,5,0,19,50,5,2,0,0,3,12,1,1,2,0,8,4,12////,,kA; kE; auf Schneeoberfläche unter Lampen; -8°C
58,1,3,1,6,0,8,0,6,1,0,0,2,8,2,3,2,7,0,2,87//,,
53,1,3,1,6,0,9,55,6,1,0,0,2,10,0,3,1,,0,17,1011,,kA/kE/untere Lichtsäule 0
29,1,3,1,6,1,12,10,1,2,5,5,5,1,2,1,1,,,30,1////,c-d-e,Beob.in Madeira
68,1,3,1,6,0,13,35,5,1,0,0,,1,1,1,1,,,8,1////,g-h-a,kA
68,1,3,1,6,0,13,35,5,1,0,0,,12,0,0,1,,,8,12////,a-g,kA
53,1,3,1,6,0,14,0,1,13,7,7,,1,1,1,1,,,17,1////,c-d-e/f,kA/UH/UB
53,1,3,1,6,0,14,0,1,,5,7,,8,0,0,1,,,17,81//,,kA/kE
4,1,3,1,6,2,14,29,6,0,0,0,4,10,1,3,1,1,0,8,1011,,
53,1,3,1,6,0,14,45,1,,6,7,,3,1,1,1,,,17,3////,,kA/kE
51,5,3,1,7,0,6,0,6,9,0,0,1,8,3,0,2,,,8,820//,,UH
59,1,3,1,7,2,8,25,7,1,0,0,2,8,2,0,2,0,,1,84//,,B:01;(EE08 unterhalb Sc str
51,1,3,1,7,0,9,0,6,14,0,0,1,10,2,0,2,,,8,1085,,UH
31,1,3,1,7,2,9,50,2,1,9,1,,8,2,0,,,,8,84//,,kA
9,1,3,1,7,0,10,30,6,3,0,0,5,44,1,0,1,,1,8,44////,,vom Fenster aus beobachtet
46,1,3,1,7,2,12,10,6,2,0,0,2,2,1,1,1,0,,8,2////,,Foto!
46,1,3,1,7,2,12,10,6,2,0,0,2,3,1,1,1,0,,8,3////,,Foto!
68,1,3,1,8,2,8,20,1,0,7,1,8,8,2,0,,,,8,82//,,
34,1,3,1,8,2,8,25,1,1,3,5,7,8,3,3,1,,,3,83//,,
4,1,3,1,8,2,9,0,2,30,7,3,7,1,1,4,1,1,,8,1////,b-c-d-e-f,UB
13,1,3,1,8,0,10,10,1,5,5,5,8,3,2,1,2,,,5,3////,,UH 40min
13,1,3,1,8,0,10,15,1,3,5,5,8,2,3,1,2,,,5,2////,,
68,1,3,1,8,2,10,25,1,0,5,1,8,13,1,0,1,,,8,13////,,kleine ca. 2° breites Fragment an Ci
13,1,3,1,8,0,10,35,1,31,5,5,8,1,1,1,1,,,5,1////,,
4,1,3,1,8,2,10,45,2,8,7,3,7,5,1,4,1,1,,8,5////,,
38,1,3,1,8,2,11,10,1,1,7,5,0,11,1,1,1,,,8,11////,,
2,1,3,1,8,0,11,15,1,30,6,5,7,1,2,1,1,,,8,1////,b-c-d-e-f,UH
2,1,3,1,8,0,11,15,1,30,6,5,7,2,2,1,2,,,8,2////,,UH
2,1,3,1,8,0,11,15,1,30,6,5,7,3,1,1,2,,,8,3////,,UH
2,1,3,1,8,0,11,15,1,30,6,5,7,8,1,0,2,,,8,87//,,UH
46,1,3,1,8,2,11,40,1,3,1,1,2,3,1,1,1,0,,8,3////,,kA
46,1,3,1,8,2,11,40,1,3,1,1,2,5,1,1,1,0,,8,5////,,kA
4,1,3,1,8,2,11,47,2,0,7,3,7,11,1,1,1,1,,8,11////,,
55,1,3,1,8,2,11,50,1,22,8,5,0,1,0,1,1,,,8,1////,d/f,UH UB
55,1,3,1,8,2,11,50,1,23,8,5,0,3,2,1,2,,,8,3////,,UH UB
51,1,3,1,8,0,12,5,1,6,3,1,9,1,1,1,1,,,8,1////,b-c-d-e-f,
51,1,3,1,8,0,12,5,1,14,3,1,9,2,1,1,1,,,8,2////,,UH
51,1,3,1,8,0,12,5,1,21,3,1,9,3,3,1,2,,,8,3////,,UH
51,1,3,1,8,0,12,5,1,6,3,1,9,10,1,0,2,,,8,1053,,
68,1,3,1,8,2,12,15,1,0,5,1,8,3,1,1,1,,,8,3////,,
4,1,3,1,8,2,12,17,1,0,9,3,7,2,1,4,1,1,,8,2////,,
68,1,3,1,8,2,12,25,1,1,6,3,8,2,1,1,1,,,8,2////,,kE
29,1,3,1,8,0,12,30,2,21,5,1,8,2,1,1,1,,,8,2////,,UH 14.10-15.20
31,1,3,1,8,2,13,5,1,6,9,1,9,2,1,1,1,,,8,2////,,kA
38,1,3,1,8,2,13,5,1,2,7,5,0,1,1,4,1,,,8,1////,c-d-e,
68,1,3,1,8,2,13,15,1,2,7,3,8,3,1,1,1,,,8,3////,,kA
4,1,3,1,8,2,13,20,1,0,6,3,7,2,1,4,1,1,,8,2////,,
13,1,3,1,8,0,13,45,1,13,6,3,0,3,3,1,2,,,5,3////,,UH 10min
13,1,3,1,8,0,13,50,1,3,6,3,0,2,2,1,2,,,5,2////,,
13,1,3,1,8,0,14,0,1,1,6,3,0,5,2,1,1,,,5,5////,,
31,1,3,1,8,2,14,0,1,2,9,1,9,1,1,1,1,,,8,1////,b-c-d-e-f-g,kA
4,1,3,1,8,2,14,10,1,1,7,3,0,3,3,1,2,1,,8,3////,,Beate
4,1,3,1,8,2,14,13,1,6,7,3,0,3,2,1,2,1,,8,3////,,2°-Schweif
29,1,3,1,8,0,14,20,2,8,6,1,8,3,1,1,1,,,8,3////,,kA
29,1,3,1,8,0,14,20,2,7,6,1,8,5,1,1,1,,,8,5////,,kA
4,1,3,1,8,2,14,26,1,5,7,3,0,2,3,1,2,1,,8,2////,,3°-Schweif
29,1,3,1,8,0,14,50,2,4,6,1,8,11,1,1,1,,,8,11////,,
38,1,3,1,8,2,14,50,1,4,6,5,0,3,3,1,2,,,8,3////,,kA
51,1,3,1,8,0,14,50,1,3,3,1,9,5,1,4,1,,,8,5////,,
51,1,3,1,8,0,14,55,1,4,3,1,9,11,1,1,1,,,8,11////,,
29,1,3,1,8,0,15,0,2,7,6,1,8,8,2,4,2,,,8,816//,,eindrucksvoll!
38,1,3,1,8,2,15,0,1,2,6,5,0,1,1,1,1,,,8,1////,d-e-f,
38,1,3,1,8,2,15,0,1,2,6,5,0,5,1,1,1,,,8,5////,,
38,1,3,1,8,2,15,0,1,3,6,5,0,11,1,1,1,,,8,11////,,
53,1,3,1,8,0,15,0,5,,0,0,,1,0,1,1,,,17,1////,h,kA/kE/sehr feine Punkte
53,1,3,1,8,0,15,0,5,,0,0,,12,0,1,1,,,17,12////,h,kA/kE/sehr feine Punkte
4,1,3,1,8,2,15,5,1,0,7,3,0,2,2,1,2,1,,8,2////,,Beate
55,1,3,1,8,2,15,10,1,1,8,5,0,5,1,1,1,,,8,5////,,
68,1,3,1,8,2,15,15,1,3,7,3,8,5,1,1,1,,,8,5////,,kA
4,1,3,1,8,0,15,17,1,1,7,5,8,1,0,4,1,1,,8,1////,c-d-e,
61,1,3,1,8,2,15,25,1,3,1,1,2,2,0,4,2,,,10,2////,,g 74635 Kupferzell
15,1,3,1,8,0,15,35,0,3,4,1,2,2,0,3,2,2,,8,2////,,
15,1,3,1,8,0,15,40,0,4,4,1,2,8,0,4,2,2,,8,810//,,
32,1,3,1,8,0,15,40,0,4,,,,8,2,0,2,,,8,88//,,
68,1,3,1,8,2,15,40,1,2,7,1,8,8,1,0,1,,,8,85//,,
22,1,3,1,8,0,15,45,1,5,6,5,,5,1,4,2,,,5,5////,,
22,1,3,1,8,0,16,10,1,2,6,5,,51,1,0,2,,,5,51////,,
13,1,3,1,8,0,16,20,1,3,5,5,0,8,1,0,2,,,5,8////,,
13,1,3,1,8,0,16,30,1,1,5,5,0,5,1,1,1,,,5,5////,,
68,2,3,1,8,2,21,10,0,1,9,3,8,10,1,0,1,,,8,1022,,"zusammen mit EE 13 als ""Mondkreuz"" sichtbar"
68,2,3,1,8,2,21,10,0,1,9,3,8,13,0,0,1,,,8,13////,,"mit EE 10 als ""Mondkreuz"" beobachtet"
58,2,3,1,8,2,21,40,6,1,0,0,1,10,0,0,2,,0,2,1022,,
46,5,3,1,8,2,23,0,6,1,0,0,8,8,2,0,1,0,,8,820//,,über Anflugbefeuerung am Flughafen!
58,5,3,1,8,2,23,0,6,7,0,0,1,10,1,0,2,,0,2,102025,,
4,5,3,1,9,2,5,0,6,2,0,0,0,8,2,1,2,,0,8,845//,,kA
4,5,3,1,9,2,5,10,6,0,0,0,0,9,1,1,2,,0,8,9//75,,kA kE
4,5,3,1,9,2,5,58,6,4,0,0,0,8,3,1,2,,0,8,825//,,kE
53,5,3,1,9,0,7,20,6,,0,0,1,8,1,3,1,,0,17,81//,,kA/kE/Schnee aus Stratus
32,1,3,1,9,0,7,40,0,3,,,,8,2,0,2,,,8,86//,,
29,1,3,1,9,0,8,20,6,2,0,0,0,8,1,0,2,,,8,86//,,keine haolerzeugenden Kristalle erkennbar
4,1,3,1,9,2,9,25,6,1,0,0,0,8,1,3,2,,0,8,83//,,
4,1,3,1,9,2,9,35,6,8,0,0,0,9,1,3,2,,0,8,9//40,,
61,1,3,1,9,2,10,10,1,3,1,1,0,2,0,1,1,,,10,2////,,g 74635 Kupferzell
53,1,3,1,9,2,10,50,2,3,8,3,,1,1,1,1,,,17,1////,c-d-e,kA
63,1,3,1,9,0,13,40,6,12,0,0,1,12,1,0,2,,,8,12////,,UH Eisnadeln
61,1,3,1,9,2,15,5,1,1,1,1,0,3,0,4,1,,,10,3////,,g 74635 Kupferzell
58,1,3,1,9,1,16,20,6,1,0,0,2,8,2,4,2,,0,2,812//,,Jerusalem/Kreos Rotenburg
53,5,3,1,9,0,21,50,6,,0,0,,8,1,,2,,0,17,820//,,kA/kE/Schneefall
4,5,3,1,10,2,5,50,6,9,0,0,1,8,1,1,2,2,0,8,810//,,
4,5,3,1,10,2,6,13,6,4,0,0,1,9,1,1,2,2,0,8,9//80,,
53,5,3,1,10,0,6,40,6,,0,0,,8,1,1,2,,0,17,810//,,kA/kE/Lampe
4,1,3,1,10,2,10,10,6,9,0,0,1,8,1,3,1,2,0,8,81//,,UB
4,1,3,1,10,2,10,10,6,6,0,0,1,9,1,3,1,2,0,8,9//1,,UB
3,1,3,1,10,0,15,0,6,5,0,0,8,8,1,3,2,,,11,85//,,in Schneeflocken
53,3,3,1,11,0,6,15,6,5,0,0,,10,1,0,1,,0,17,1011,,kA/kE/Schnee aus Stratus
4,1,3,1,11,0,8,33,7,1,0,0,2,8,2,0,2,,0,8,83//,,Wolkenlücke
53,1,3,1,11,0,8,45,0,,,,,8,1,3,2,,,17,810//,,kA/kE
4,1,3,1,11,0,9,50,6,0,0,0,4,10,1,0,1,,0,8,1011,,
4,1,3,1,11,0,10,45,6,1,0,0,4,9,1,0,2,,0,8,9//75,,
90,1,3,1,11,0,11,40,1,1,8,7,8,1,1,0,1,,,35,1////,b/f,kA kE
90,1,3,1,11,0,11,40,1,1,8,7,8,4,1,1,1,,,35,4////,,kA kE
68,1,3,1,11,0,12,50,5,1,0,0,,1,0,0,1,,,8,1////,h,auf Terasse
13,1,3,1,11,0,14,40,1,2,2,1,0,2,2,1,2,1,0,5,2////,,
68,1,3,1,11,0,14,55,6,2,0,0,2,8,1,0,1,,,8,815//,,
38,1,3,1,11,0,15,10,7,1,0,0,2,2,1,1,2,,,8,2////,,
51,1,3,1,11,0,15,10,7,1,0,0,2,2,1,1,2,,,8,2////,,
38,1,3,1,11,0,15,15,7,1,0,0,2,3,1,1,2,,,8,3////,,
51,1,3,1,11,0,15,15,7,1,0,0,2,3,1,1,2,,,8,3////,,
68,1,3,1,11,0,15,20,5,0,0,0,,1,0,0,1,,,8,1////,h,Eisfläche auf Feld
53,1,3,1,12,0,14,45,5,,0,0,1,12,0,1,1,,,17,12////,h,kA/kE
51,2,3,1,13,0,1,40,2,3,5,3,2,1,0,0,1,,4,8,1////,c-d-e,
3,1,3,1,14,0,16,15,1,2,3,4,8,3,1,3,1,,,11,3////,,
92,1,3,1,15,0,15,30,1,1,9,7,8,2,2,1,,,,35,2////,,UH
22,2,3,1,16,0,21,0,1,6,6,3,,1,1,0,2,,,5,1////,,
2,2,3,1,16,0,22,30,1,,4,5,0,1,0,,1,,,8,1////,b-c/f,UH
31,2,3,1,17,0,3,0,1,1,,1,,1,1,0,1,,,8,1////,b-c-d-e-f,kA
2,2,3,1,17,0,4,45,1,7,4,5,0,1,1,,1,,,8,1////,b-c-d-e-f,
31,2,3,1,17,0,5,45,1,1,,1,,2,1,0,1,,,8,2////,,kA
29,2,3,1,17,0,5,50,1,2,2,1,0,2,1,0,1,,,8,2////,,kA
29,2,3,1,17,0,5,50,0,3,2,1,0,5,1,0,1,,,8,5////,,kA
29,2,3,1,17,0,5,50,1,4,2,1,0,8,1,0,1,,,8,83//,,kA
31,2,3,1,17,0,5,50,1,1,,1,,3,0,0,1,,,8,3////,,kE
51,2,3,1,17,0,5,50,1,3,5,3,0,1,0,0,1,,,8,1////,b-c-d,
51,2,3,1,17,0,5,55,1,2,5,3,0,2,1,0,1,,,8,2////,,
38,2,3,1,17,0,6,40,1,3,3,5,0,8,1,2,2,,,8,83//,,kA
51,2,3,1,17,0,6,40,1,2,5,3,0,8,1,0,2,,,8,83//,,
68,1,3,1,17,2,8,40,4,1,0,0,,1,0,0,1,,,8,1////,g-h-a,kurzgemähte Wiese
53,1,3,1,17,0,8,45,5,,0,0,0,1,1,1,1,,,17,1////,g-h-a,kA/kE
53,1,3,1,17,0,8,45,5,,0,0,0,12,0,1,1,,,17,12////,g/a,kA/kE
61,1,3,1,17,2,8,45,1,18,4,1,0,2,1,1,1,,,10,2////,,g 74635 Kupferzell
61,1,3,1,17,2,9,5,1,9,4,1,0,3,0,4,1,,,10,3////,,g 74635 Kupferzell
61,1,3,1,17,2,9,40,1,13,4,1,0,1,0,1,1,,,10,1////,b-c-d-e-f-g,g 74635 Kupferzell
53,1,3,1,17,0,13,10,0,,4,4,0,2,0,1,1,,,17,2////,,kA/kE
2,1,3,1,17,0,13,45,1,15,3,5,0,1,1,1,1,,,8,1////,f-g,UH
13,1,3,1,17,0,14,0,1,7,4,4,0,2,1,1,2,2,,5,2////,,
53,1,3,1,17,0,14,0,0,,4,4,0,3,1,1,1,,,17,3////,,kA/kE
38,1,3,1,17,0,14,25,1,1,2,5,0,3,1,1,1,,,8,3////,,
13,1,3,1,17,0,14,35,1,2,5,4,0,1,0,1,1,,,5,1////,,
51,1,3,1,17,0,15,0,1,8,6,1,0,3,1,4,1,,,8,3////,,UH
51,1,3,1,17,0,15,15,1,2,6,1,0,2,0,4,1,,,8,2////,,
3,1,3,1,17,1,15,40,1,3,5,4,0,3,2,4,1,,,8,3////,,kE und beobachtet in Annaberg-Buchholz
38,1,3,1,17,0,15,40,1,1,3,5,0,2,1,1,1,,,8,2////,,
46,1,3,1,17,2,15,45,1,3,2,1,0,3,1,1,1,0,,8,3////,,kE
3,1,3,1,17,1,15,55,1,1,5,4,0,2,1,4,1,,,8,2////,,beobachtet in Annaberg-Buchholz
29,1,3,1,17,0,16,0,1,2,3,1,0,8,2,1,2,,,8,84//,,
58,1,3,1,17,0,16,0,2,1,5,1,0,4,0,1,1,2,,2,4////,,
9,1,3,1,17,0,16,20,1,0,1,1,0,3,1,1,1,,,8,3////,,3min in Kondenstreifen
56,2,3,1,17,1,17,40,0,13,8,5,0,1,2,1,2,,,2,1////,,kE
58,2,3,1,17,2,18,0,2,10,7,5,0,4,1,0,1,2,,2,4////,,
58,2,3,1,17,2,18,5,1,16,7,5,0,1,1,0,1,2,,2,1////,,UH
68,1,3,1,18,0,8,50,1,11,5,1,0,1,0,1,1,,,8,1////,c-d-e,
68,1,3,1,18,0,9,50,1,1,5,1,0,5,2,1,1,,,8,5////,,
68,1,3,1,18,0,10,20,1,1,5,1,0,3,0,1,1,,,8,3////,,
58,1,3,1,19,0,7,30,1,2,7,5,0,8,0,4,2,3,12,2,85//,,
38,1,3,1,19,1,8,0,4,6,0,0,0,12,1,1,1,,,8,12////,g-h-a,auf bereifter Wiese
51,1,3,1,19,1,8,0,4,6,0,0,0,12,1,1,1,,,8,12////,g-h-a,auf bereifter Wiese
56,1,3,1,19,0,10,15,2,34,9,5,2,4,1,0,,,7,2,4////,,UB
38,1,3,1,19,1,11,50,1,1,3,5,,3,1,1,1,3,14,8,3////,,Königshain/Chemnitztal
51,1,3,1,19,1,11,50,1,1,3,5,,3,1,1,1,3,14,8,3////,,Königshain/Chemnitztal
13,1,3,1,19,0,12,0,1,1,6,4,8,3,1,1,1,2,3,5,3////,,
31,1,3,1,19,0,12,0,2,3,2,1,0,1,2,1,1,,,8,1////,c-d-e-f-g,kA
31,1,3,1,19,0,12,0,2,3,2,1,0,4,1,1,1,,,8,4////,,kA
31,1,3,1,19,0,12,0,2,3,2,1,0,5,1,1,1,,,8,5////,,kA
38,1,3,1,19,1,12,0,1,1,8,5,,1,1,1,1,3,14,8,1////,b/d-e-f,Königshain/Chemnitztal
51,1,3,1,19,1,12,0,1,1,8,5,,1,1,1,1,3,14,8,1////,b/d-e-f,Königshain/Chemnitztal
68,1,3,1,19,0,12,20,1,1,3,1,0,3,2,0,1,1,,8,3////,,
3,1,3,1,19,1,12,30,1,3,4,3,0,1,1,1,1,,,8,1////,b-c-d-e-f,kA/kE und beobachtet in Annaberg-Buchholz
68,1,3,1,19,0,13,30,1,4,4,1,0,3,1,0,1,1,,8,3////,,
68,1,3,1,19,0,13,40,1,1,4,1,0,1,0,1,1,1,,8,1////,c-d-e-f,
53,1,3,1,19,0,13,50,1,15,3,4,0,3,1,1,1,,,17,3////,,kE
4,1,3,1,19,0,13,58,1,6,7,1,0,1,1,4,1,1,,8,1////,b-c-d-e-f,kE
4,1,3,1,19,0,13,58,1,0,7,1,0,11,0,4,1,1,,8,11////,,
46,1,3,1,19,0,14,0,1,2,5,1,8,3,0,1,1,0,,8,3////,,kA
2,1,3,1,19,0,14,15,1,9,4,5,7,1,1,1,1,,,8,1////,a-b-c/g,UH
61,1,3,1,19,2,14,15,1,8,5,1,9,1,1,1,1,1,,11,1////,c-d-e-f,
4,1,3,1,19,0,14,20,2,9,7,5,0,2,3,1,2,1,,8,2////,,8°-Schweif
61,1,3,1,19,2,14,25,1,5,4,1,0,11,2,1,2,1,,11,11////,,
56,1,3,1,19,0,14,40,2,7,9,5,2,1,1,1,1,,3,2,1////,a-b-c-d-e-f-g,UH UB
4,1,3,1,19,0,14,49,2,2,7,5,0,3,1,4,2,1,,8,3////,,kE
61,1,3,1,19,2,14,55,1,7,5,1,9,3,0,3,1,1,,11,3////,,
61,1,3,1,19,2,15,5,1,7,5,1,9,2,0,3,2,1,,11,2////,,
29,1,3,1,19,0,15,20,1,2,4,1,8,2,1,1,1,,,8,2////,,
29,1,3,1,19,0,15,20,1,2,4,1,8,3,1,1,1,,,8,3////,,
3,1,3,1,19,1,15,30,1,2,5,5,0,2,2,1,1,,,8,2////,,beobachtet in Annaberg-Buchholz
8,1,3,1,19,0,15,30,1,2,6,1,2,5,1,1,1,,,2,5////,,
38,1,3,1,19,0,15,30,1,2,8,5,0,3,1,1,1,3,10,8,3////,,
51,1,3,1,19,0,15,30,1,2,8,5,0,3,1,1,1,3,10,8,3////,,
29,1,3,1,19,0,15,40,1,2,4,1,8,8,2,1,2,,,8,812//,,
38,1,3,1,19,0,15,45,1,1,8,5,0,2,1,1,1,3,10,8,2////,,
51,1,3,1,19,0,15,45,1,1,8,5,0,2,1,1,1,3,10,8,2////,,
61,1,3,1,19,2,15,55,1,1,5,1,9,8,0,3,2,1,,11,86//,,HHHH geschätzt
15,1,3,1,19,0,16,15,1,2,2,1,0,8,0,0,2,1,13,8,88//,,
53,1,3,1,19,0,16,15,1,2,3,4,0,2,1,1,1,,,17,2////,,
29,2,3,1,19,0,17,40,1,3,6,3,8,8,1,0,2,,,8,86//,,
29,2,3,1,19,0,17,50,1,8,7,3,8,1,2,0,1,,,8,1////,c-d-e,
68,2,3,1,19,0,18,45,1,1,7,3,,1,0,0,1,1,,8,1////,c-d-e,
9,2,3,1,19,0,19,0,1,6,8,5,0,1,1,0,1,,7,8,1////,b-c-d-e-f,kA kE UH UB
3,2,3,1,19,1,21,0,1,3,6,5,8,1,1,0,1,,,8,1////,b-c-d-e-f,kA und beobachtet in Koenigswalde
3,2,3,1,19,1,21,0,1,3,6,5,8,4,2,0,2,,,8,4////,,kA und beobachtet in Koenigswalde
38,2,3,1,19,0,21,20,1,2,,5,,1,1,0,1,3,5,8,1////,c-d-e-f,
51,2,3,1,19,0,21,20,1,2,,5,,1,1,0,1,3,5,8,1////,c-d-e-f,
92,1,3,1,20,0,,,1,0,9,5,9,1,1,4,1,,0,35,1////,c-d-e,kA kE
59,2,3,1,20,0,5,25,1,8,8,3,2,1,2,0,2,2,,1,1////,,B:01;UH;f=2(Rückseite)
61,1,3,1,20,2,8,55,1,11,4,1,0,2,1,0,1,1,,10,2////,,g 74635 Kupferzell
61,1,3,1,20,2,9,35,1,4,4,1,0,3,0,0,1,1,,10,3////,,g 74635 Kupferzell
13,1,3,1,20,0,10,55,1,9,6,3,2,1,1,1,1,1,5,5,1////,b-c-d-e-f,UH 45min
