KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
84,1,25,1,27,2,9,20,2,0,7,0,8,8,2,4,,,99,2,805//,,
53,1,25,1,27,0,13,50,1,1,,,,3,1,1,1,,,17,8////,,kA/kE
38,1,25,1,28,1,14,40,1,4,8,3,7,1,1,4,2,,,39,8////,,"KA kE, MEZ-4 Antaktische Halbinsel"
51,1,25,1,28,1,14,40,1,4,8,3,7,1,1,4,2,,,39,8////,,"KA kE, MEZ-4 Antaktische Halbinsel"
46,1,25,1,29,2,9,40,1,2,5,1,2,5,1,1,1,,99,8,8////,,kA
4,1,25,1,29,1,9,52,1,0,6,1,3,5,2,4,2,6,,8,8////,,D-09394 Hohndorf
93,1,25,1,29,0,12,0,0,1,5,1,2,1,0,0,1,3,,35,8////,b-c-d-e-f,UH
83,1,25,1,29,0,14,55,1,1,1,1,0,4,2,1,2,1,,11,8////,,
93,1,25,1,29,0,15,0,0,6,7,1,5,1,2,4,1,3,,35,8////,b-c-d-e-f,At its best 1415-1430 CET.
93,1,25,1,29,0,16,0,1,6,7,1,2,1,2,4,1,3,,35,8////,b-c-d-e-f,"Bright episode between 1640-1655 CET, otherwise faint, UH"
80,1,25,1,29,1,16,45,1,2,,,,2,1,1,2,,,11,8////,,g=Burghausen
82,1,25,1,30,2,7,0,1,1,2,1,2,3,1,4,1,,,8,8////,,
38,1,25,1,30,1,8,0,1,1,,3,7,2,1,1,1,,,37,8////,,MEZ-4 Drakepassage
51,1,25,1,30,1,8,0,1,1,,3,7,2,1,1,1,,,37,8////,,MEZ-4 Drakepassage
53,1,25,1,30,0,8,30,4,3,0,0,,1,0,1,1,,99,17,8////,g-h-a,kA/kE/Reif auf Schnee
53,1,25,1,30,0,8,30,4,3,0,0,,12,0,1,1,,99,17,8////,g-h-a,kA/kE/Reif auf Schnee
4,1,25,1,30,0,9,15,2,0,7,5,9,3,1,0,1,0,,8,8////,,Foehn
4,1,25,1,30,0,9,25,2,6,7,5,9,1,1,4,1,0,,8,8////,b-c-d-e-f,Foehn
83,1,25,1,30,0,9,52,1,5,4,1,0,1,2,1,1,1,99,11,8////,a-b-c-d-e-f-g,kA
83,1,25,1,30,0,9,52,1,1,4,1,0,4,1,1,1,1,99,11,8////,,kA
46,1,25,1,30,2,10,30,2,3,7,5,2,1,1,1,1,,99,8,8////,d-e-f,kA
46,1,25,1,30,2,10,30,2,3,7,5,2,3,1,1,1,,99,8,8////,,kA
4,1,25,1,30,0,11,30,2,5,8,5,9,1,1,4,1,0,,8,8////,b-c-d-e-f,Foehn
4,1,25,1,30,0,12,0,2,1,8,5,9,3,0,4,2,0,,8,8////,,"Foehn, 1 Grad ausserhalb der EE 01"
53,1,25,1,30,0,12,10,1,17,,,,1,1,1,1,,,17,8////,a-b-c-d-e-f,kA/kE/UB
6,1,25,1,30,0,12,55,2,8,5,5,0,11,1,1,1,,,4,8////,,
82,1,25,1,30,2,13,0,2,1,3,2,2,11,1,1,2,,,8,8////,,"kA, kE"
53,1,25,1,30,0,13,5,1,12,,,,2,1,1,1,,,17,8////,,kA/kE/UB
53,1,25,1,30,0,13,5,1,12,,,,3,1,1,1,,,17,8////,,kA/kE/UB
6,1,25,1,30,0,13,17,2,17,6,5,7,1,1,1,1,,,4,8////,b-c-d-e-f,
82,1,25,1,30,2,13,35,2,1,3,2,2,1,1,1,1,,,8,8////,a-b-c-d,"kA, kE"
82,1,25,1,30,2,13,35,2,1,3,2,2,2,1,1,1,,,8,8////,,"kA, kE"
93,1,25,1,30,0,15,0,2,0,5,1,5,1,0,0,1,8,,35,8////,b-c-d-e-f,
80,1,25,1,30,1,16,0,1,4,1,1,,2,2,1,2,,,11,8////,,g=Burghausen
80,1,25,1,30,1,16,0,1,3,1,1,,3,1,1,2,,,11,8////,,g=Bughausen
38,1,25,1,31,1,13,10,1,1,3,1,9,1,1,1,1,,,37,8////,b-c-d-e,MEZ-4 Beagle-Kanal
51,1,25,1,31,1,13,10,1,1,3,1,9,1,1,1,1,,,37,8////,b-c-d-e,MEZ-4 Beagle-Kanal
61,1,25,1,31,2,14,45,1,5,5,1,2,1,1,3,1,,,7,8////,,
38,1,25,1,31,1,20,40,1,1,3,1,9,3,1,1,1,,,37,8////,,"kA kE, MEZ-4 Puerto Williams"
51,1,25,1,31,1,20,40,1,1,3,1,9,3,1,1,1,,,37,8////,,"kA kE, MEZ-4 Puerto Williams"
38,1,25,1,31,1,21,0,1,1,3,1,8,2,1,1,1,,,37,8////,,MEZ-4 Puerto Williams
51,1,25,1,31,1,21,0,1,1,3,1,8,2,1,1,1,,,37,8////,,MEZ-4 Puerto Williams
72,1,25,2,1,0,8,0,4,3,0,0,0,1,1,1,1,,99,10,8////,f-g-h-a-b,-
4,1,25,2,1,0,9,35,4,6,0,0,1,1,1,1,1,0,99,8,8////,g-h-a,"kA, kE"
53,1,25,2,1,0,9,45,1,5,,,,3,1,1,1,,,17,8////,,kA/kE/UB
53,1,25,2,1,0,10,35,1,1,,,,2,0,1,1,,,17,8////,,kA/kE
53,1,25,2,2,0,11,15,1,32,,,,1,1,1,1,,,17,8////,a-b-c-d-e-f-g,kA/kE/UH/UB
53,1,25,2,2,0,11,15,1,30,,,,3,2,1,1,,,17,8////,,kA/kE/UH/UB
61,1,25,2,2,0,12,50,1,2,3,1,0,2,1,3,1,,99,7,8////,,
46,1,25,2,2,0,13,15,1,3,5,1,2,2,1,1,1,,99,8,8////,,kA
31,1,25,2,2,1,14,40,1,8,9,1,1,1,1,1,1,,99,8,8////,b-c-d-e-f,"kA kE,Rochlitz"
55,1,25,2,2,0,15,0,1,3,8,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,kA
13,1,25,2,2,0,15,20,1,2,2,1,0,2,2,1,2,,,5,8////,,
93,1,25,2,2,0,16,0,1,1,7,1,2,1,0,1,1,1,,35,8////,b-c-d-e-f,
84,1,25,2,2,0,16,42,1,1,3,1,,2,1,4,,,99,2,8////,,
31,1,25,2,2,1,17,0,1,1,9,1,1,2,3,1,2,,99,8,8////,,"kA kE,Rochlitz"
82,1,25,2,3,2,7,15,4,1,0,0,0,1,1,1,1,,,8,8////,h,"kA, kE"
4,1,25,2,3,0,8,25,4,9,0,0,0,1,1,1,1,0,99,8,8////,g-h-a,"kA, kE"
46,1,25,2,3,2,10,15,1,2,5,1,0,3,1,1,1,,99,8,8////,,kA
93,1,25,2,3,0,11,40,1,0,6,1,2,2,1,0,1,2,,35,8////,,
61,1,25,2,3,2,13,40,1,3,3,1,0,3,1,3,1,,99,7,8////,,
84,1,25,2,3,2,13,55,0,1,5,1,0,1,1,2,1,,99,2,8////,,
53,1,25,2,3,0,15,0,1,1,,,,3,2,1,1,,,17,8////,,kA/kE
53,1,25,2,3,0,15,20,1,1,,,,2,2,1,1,,,17,8////,,kA/kE
53,1,25,2,3,0,15,20,1,1,,,,11,1,1,1,,,17,8////,,kA
61,1,25,2,3,2,15,40,1,6,5,1,9,3,0,3,1,,99,7,8////,,
61,1,25,2,3,2,16,5,1,2,5,1,9,2,1,3,1,,99,7,8////,,
82,1,25,2,4,2,7,15,4,1,0,0,0,1,1,1,1,,,8,8////,h,"kA, kE"
4,1,25,2,4,0,8,0,4,15,0,0,0,1,1,1,1,0,99,8,8////,g-h-a,"kA, kE"
82,1,25,2,5,2,7,15,4,1,0,0,0,1,1,1,1,,,8,8////,h,"kA, kE"
93,1,25,2,5,0,12,0,0,6,7,3,2,1,1,4,1,,,35,8////,b-c-d-e-f,
93,1,25,2,5,0,13,0,1,6,8,3,5,1,1,4,1,,,35,8////,b-c-d-e-f,
93,1,25,2,5,0,14,0,2,6,8,3,5,1,0,4,1,,,35,8////,b-c-d-e-f,
93,1,25,2,5,0,15,0,2,6,7,3,5,1,1,4,1,,,35,8////,b-c-d-e-f,"UH UB, more limited views due to increase in low cloud."
93,1,25,2,5,0,16,0,2,3,5,1,5,1,1,4,1,,,35,8////,b-c-d-e-f,"Fragmented, UH."
56,2,25,2,5,0,22,0,1,3,7,3,0,1,1,0,1,,,2,8////,b-c-d-e-f,kE
53,1,25,2,7,0,3,45,1,2,,,,4,1,1,1,,,17,8////,,kA/kE
53,1,25,2,7,0,8,0,1,24,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE/UB
62,1,25,2,7,1,10,3,0,30,8,3,0,1,1,0,2,,,10,8////,,kA kE UB Bad Herrenalb/Neusatz
72,1,25,2,7,0,11,23,2,2,7,5,2,2,0,1,1,1,99,10,8////,,"kA,-"
83,1,25,2,7,0,14,54,1,1,4,2,0,1,1,1,1,,,11,8////,d,
83,1,25,2,7,0,14,54,1,1,4,2,0,2,1,1,2,,,11,8////,,
62,1,25,2,7,0,16,40,1,2,8,5,,3,1,1,1,,,10,8////,,
83,2,25,2,7,0,18,2,1,1,8,2,,1,0,0,2,,,11,8////,,kA kE
53,2,25,2,7,0,19,25,1,13,,,,1,1,1,2,,,17,8////,,kA/kE/UB
53,2,25,2,7,0,19,25,1,13,,,,7,1,1,2,,,17,8////,,kA/kE/UB
53,2,25,2,7,0,19,30,1,1,,,,23,0,1,1,,,17,8////,,kA/kE/fotografisch
53,2,25,2,7,0,21,27,1,1,,,,13,0,0,1,,,17,8////,,kE/8°L - 90°L/fotografisch
72,2,25,2,7,0,22,25,1,6,8,3,0,1,2,0,2,1,99,10,8////,,"kA kE,-"
53,1,25,2,8,0,7,35,1,1,,,,8,1,3,2,,,17,803//,,kA/kE
53,1,25,2,8,0,14,30,1,3,,,,3,3,0,1,,,17,8////,,kA/kE/UH
61,1,25,2,8,2,17,10,1,2,5,1,0,8,1,3,1,,99,7,820//,,HHHH geschätzt
44,2,25,2,8,1,20,30,1,12,6,1,0,1,1,1,2,,,17,8////,,Fügen/Zillertal
56,2,25,2,8,0,21,10,1,12,8,2,0,1,1,1,2,,,2,8////,,kE
84,2,25,2,8,0,22,0,2,2,7,2,0,1,1,0,2,,99,2,8////,,
72,2,25,2,8,0,22,23,1,3,7,1,0,1,2,0,2,,99,10,8////,,"kA kE,-"
6,2,25,2,8,0,23,25,1,15,5,5,0,1,1,0,1,,,4,8////,c-d-e,
62,2,25,2,8,1,23,45,0,1,,3,0,1,1,0,2,,,10,8////,,kA kE kurz duech Wolkenlücke
