KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
80,1,18,1,6,0,13,0,1,15,7,6,,3,2,1,2,,99,11,8////,,UH nur kurz H2
80,1,18,1,6,0,13,5,1,15,7,6,,2,2,1,2,,99,11,8////,,UH nur kurz H2
53,1,18,1,6,0,13,20,1,3,,,,1,1,1,1,,,17,8////,d-e-f,kA
53,1,18,1,6,0,13,20,1,10,,,,2,1,1,1,,,17,8////,,kA/UB/UH
53,1,18,1,6,0,13,20,1,7,,,,3,1,1,1,,,17,8////,,kA/UB/UH
6,1,18,1,6,0,13,22,1,2,6,5,8,1,1,1,1,,,4,8////,b-c-d-e-f,
6,1,18,1,6,0,13,26,1,1,6,5,8,5,2,1,1,,,4,8////,,
80,1,18,1,6,0,13,35,1,0,7,6,,5,1,1,1,,99,11,8////,,KA KE
6,1,18,1,6,0,14,51,2,3,7,3,7,1,1,1,1,,,4,8////,b-c-d-e-f,
95,1,18,1,8,0,9,5,0,10,7,3,0,1,1,1,1,1,99,24,8////,b-c-d-e-f,
95,1,18,1,8,0,9,15,0,12,6,3,0,5,2,3,,1,99,24,8////,,
95,1,18,1,8,0,9,20,0,8,6,3,0,11,1,1,,1,99,24,8////,,
53,1,18,1,8,0,10,30,1,1,,,,1,0,1,1,,,17,8////,d,kA/kE
53,1,18,1,8,0,12,20,1,1,,,,2,0,1,1,,,17,8////,,
6,1,18,1,8,0,13,24,1,3,2,1,0,3,2,1,1,,,4,8////,,
95,1,18,1,8,0,13,30,0,2,2,1,0,3,1,1,,1,99,24,8////,,
6,2,18,1,9,0,4,28,2,6,4,5,0,1,1,4,1,,,4,8////,b-c-d-e-f,
80,1,18,1,9,0,9,25,1,1,1,1,,1,1,1,1,,2,11,8////,f,KA
80,1,18,1,9,0,9,25,1,1,1,1,,3,1,1,2,,2,11,8////,,KA
53,1,18,1,9,2,10,15,1,1,,,,1,0,1,1,,,17,8////,c-d,kA/kE
57,1,18,1,9,0,10,50,,3,,,,3,1,1,2,,,2,8////,,
4,1,18,1,9,2,11,35,1,0,7,1,9,2,1,0,1,1,99,8,8////,,
62,1,18,1,9,0,14,7,1,0,4,1,0,1,1,0,1,,,10,8////,d,
62,1,18,1,9,0,14,13,1,0,4,1,0,11,0,1,1,,,10,8////,,
72,1,18,1,9,0,16,7,1,3,9,1,8,4,1,1,1,3,5,10,8////,,"Hochnebel, ab1627 nur EE=02"
72,1,18,1,9,0,16,32,1,1,9,1,8,8,1,0,2,3,5,10,803//,,Hochnebel
61,1,18,1,10,2,9,45,1,20,7,5,1,1,0,1,1,,99,7,8////,b-c-d-e,bräunliche Färbung
61,1,18,1,10,2,10,10,1,10,7,5,1,2,0,4,1,,99,7,8////,,
69,1,18,1,10,0,11,10,1,1,4,1,0,1,0,1,1,,,6,8////,d-e,kA kE UB
6,1,18,1,10,0,12,9,2,16,7,3,7,1,0,1,1,,,4,8////,c-d-e,
6,1,18,1,10,0,13,7,2,2,8,3,7,12,0,1,1,,,4,8////,d,
69,1,18,1,10,0,14,20,1,3,7,1,,1,1,1,1,,,6,8////,d,kE
69,1,18,1,10,0,14,20,1,2,7,1,,3,1,1,1,,,6,8////,,kA
95,1,18,1,11,0,8,10,0,32,7,3,7,1,1,1,1,,,24,8////,b-c-d-e-f,
62,1,18,1,11,0,11,25,1,2,9,1,5,1,1,1,1,,,10,8////,d,kA kE
53,1,18,1,11,0,14,0,1,1,,,,5,1,1,1,,,17,8////,,kA/kE
57,1,18,1,11,0,14,10,,10,,,,1,1,1,1,,,2,8////,b-c-d-e-f,
57,1,18,1,11,0,14,10,,12,,,,4,1,1,2,,,2,8////,,
57,1,18,1,11,0,14,10,,10,,,,5,1,1,1,,,2,8////,,
53,1,18,1,11,0,14,30,1,1,,,,4,1,1,1,,,17,8////,,kA/kE
95,1,18,1,11,0,14,30,0,7,8,3,8,3,2,1,,,,24,8////,,
95,1,18,1,11,0,15,5,0,3,8,3,8,5,2,1,,,,24,8////,,
44,1,18,1,14,1,3,30,,1,,,,44,3,0,2,,,20,8////,,Flug Beijing -> Shenyang
72,1,18,1,14,0,8,50,4,2,0,0,0,1,1,1,1,,,10,8////,f-g-h-a-b,"kE,-"
44,1,18,1,15,1,5,45,2,2,8,3,0,1,2,1,1,,,20,8////,a-b-c-d-e-f-g,Shenyang
13,1,18,1,15,0,8,20,2,1,6,1,8,8,1,4,2,1,5,5,803//,,in Morgenrot
78,1,18,1,15,2,16,0,1,1,9,1,1,3,1,4,,,,11,8////,,
4,1,18,1,16,2,10,50,1,0,4,1,4,11,1,1,1,3,4,8,8////,,
6,1,18,1,16,0,11,16,2,2,6,1,5,1,0,1,1,,,4,8////,c-d-e,
6,1,18,1,17,0,8,39,1,4,2,1,2,1,2,1,1,,,4,8////,d,
78,1,18,1,17,2,11,15,1,1,2,1,5,2,0,1,,,,11,8////,,
4,1,18,1,18,2,10,10,1,0,8,5,2,1,0,4,1,1,2,8,8////,b-c-d-e-f,
93,1,18,1,18,0,16,0,2,0,3,1,6,3,0,1,2,4,1,35,8////,,Observed in distant anvil top of cumulonimbus.
55,1,18,1,19,1,13,40,2,0,8,5,5,1,1,1,1,,,8,8////,b-c-d-e-f,
93,1,18,1,19,0,14,0,2,0,5,1,6,3,3,1,2,,,35,8////,,Within cirrus anvil remnants.
31,1,18,1,20,1,13,20,1,2,9,1,1,1,1,1,1,,1,3,8////,a-b-c/e-f-g,"kA kE,Magdeburg"
31,1,18,1,20,1,13,20,1,2,9,1,1,4,1,1,1,,1,3,8////,,"kA kE, A72 bei Leipzig"
4,1,18,1,20,0,14,37,1,1,8,3,2,1,0,4,1,1,,8,8////,b-c-d-e-f,
38,1,18,1,20,0,15,0,2,3,7,3,,1,1,4,1,,8,8,8////,c-d-e-f,
51,1,18,1,20,0,15,0,2,3,7,3,,1,1,4,1,,8,8,8////,c-d-e-f,
55,1,18,1,20,0,15,0,2,4,8,5,0,1,0,1,1,,,8,8////,b-c-d-e-f,
38,1,18,1,20,0,15,20,2,2,7,3,,5,1,4,1,,8,8,8////,,
51,1,18,1,20,0,15,20,2,2,7,3,,5,1,4,1,,8,8,8////,,
31,1,18,1,20,0,15,30,1,1,9,1,1,4,1,1,1,,,8,8////,,kA kE
31,1,18,1,21,1,14,0,0,1,1,1,0,2,2,1,1,,,8,8////,,Borna
80,1,18,1,21,1,16,40,1,0,1,3,,2,1,4,2,,9,11,8////,,g=Gaimersheim
80,1,18,1,21,1,16,40,1,0,1,3,,8,1,4,1,,9,11,805//,,g=Gaimersheim
31,1,18,1,21,0,17,0,1,1,1,1,,8,2,0,1,,,8,805//,,
93,2,18,1,23,0,19,0,1,6,8,3,8,1,0,0,2,1,7,35,8////,,Precipitation assoc. with cold front.
6,1,18,1,24,0,10,48,1,23,5,1,0,1,2,1,1,,,4,8////,b-c-d-e-f,
78,1,18,1,24,0,11,43,1,2,1,1,0,3,0,1,,,,11,8////,,UH
78,1,18,1,24,0,12,6,0,2,,3,0,3,1,1,,,,11,8////,,"UH,Nebensonne auf blauem Himmel"
77,1,18,1,24,2,14,30,1,3,6,4,8,1,0,1,1,,99,8,8////,b-c-d-e-f,
38,1,18,1,24,0,14,50,2,1,7,3,5,2,0,4,1,,99,8,8////,,
38,1,18,1,24,0,15,5,2,1,7,3,5,3,1,1,1,,99,8,8////,,
72,1,18,1,24,0,15,31,1,1,8,1,0,2,1,0,1,1,99,10,8////,,-
53,1,18,1,24,0,15,35,1,1,,,,1,1,1,1,,,17,8////,d,kA/kE
93,1,18,1,24,0,16,45,2,0,3,1,5,3,3,0,1,8,,35,8////,,Split into two due to nature of small scraps of cirrus.
53,2,18,1,24,0,17,0,1,3,,,,1,0,,2,,,17,8////,,kA/kE
6,2,18,1,24,0,18,5,1,14,7,3,0,1,1,4,2,,,4,8////,,
78,1,18,1,25,0,8,37,1,0,7,1,0,11,0,1,,,,11,8////,,
78,1,18,1,25,0,8,55,1,16,7,1,,3,1,4,,,,11,8////,,kA UH
44,1,18,1,25,1,10,30,2,0,7,7,0,3,2,1,1,,,17,8////,,Zillertal
72,1,18,1,25,0,12,1,2,1,3,1,8,1,1,1,1,2,16,10,8////,c-d-e,-
53,1,18,1,25,0,12,10,1,1,,,,1,0,1,1,,,17,8////,b/f,kA/kE
53,1,18,1,25,0,12,10,1,20,,,,4,1,1,1,,,17,8////,,kA/kE/UB
72,1,18,1,25,0,13,1,2,1,4,1,8,2,2,1,1,2,15,10,8////,,-
78,1,18,1,25,0,13,40,1,1,6,1,8,2,2,1,,,,11,8////,,
38,1,18,1,25,0,13,45,1,1,4,5,7,2,2,1,2,,99,8,8////,,
38,1,18,1,25,0,13,50,1,3,4,5,7,3,1,1,1,,99,8,8////,,
78,1,18,1,25,0,13,55,1,1,6,1,8,3,2,1,,,,11,8////,,
38,1,18,1,25,0,14,5,1,2,4,5,7,1,0,4,1,,99,8,8////,b-c-d-e-f,
38,1,18,1,25,0,14,5,1,2,4,5,7,2,1,1,1,,99,8,8////,,
78,1,18,1,25,0,14,10,1,1,6,1,8,1,0,1,1,,,11,8////,d-e-f,
78,1,18,1,25,0,14,10,1,1,6,1,8,5,0,1,,,,11,8////,,
78,1,18,1,25,0,14,10,1,1,6,1,8,11,2,1,,,,11,8////,,
78,1,18,1,25,0,14,22,1,0,6,1,8,18,1,1,,,,11,8////,,
4,1,18,1,25,0,14,45,2,2,8,3,9,2,1,0,1,2,27,8,8////,,
53,1,18,1,25,0,17,50,1,2,,,,1,1,,1,,,17,8////,g-h-a-b-c-d-e,kA/kE
38,2,18,1,25,0,18,15,1,12,8,3,,1,1,0,2,,99,8,8////,,kA kE
77,2,18,1,25,2,18,30,1,6,8,4,0,1,0,0,2,,,8,8////,,
53,1,18,1,26,0,9,45,1,1,,,,3,1,1,1,,,17,8////,,kA/kE
53,1,18,1,26,2,9,55,1,1,,,,3,1,1,1,,,17,8////,,kA/KE
53,1,18,1,26,2,10,0,1,23,,,,1,1,1,1,,,17,8////,b-c-d-e-f,UB/KE
53,1,18,1,26,2,10,0,1,1,,,,2,1,1,1,,,17,8////,,kE
78,1,18,1,26,2,11,50,1,2,6,1,0,1,1,1,1,,,11,8////,b-c-d-e-f,kA kE
80,1,18,1,26,0,12,0,1,8,8,3,,1,1,1,1,,5,11,8////,b-c-d-e-f,
80,1,18,1,26,0,12,0,1,8,8,3,,5,1,1,1,,5,11,8////,,UH
80,1,18,1,26,0,12,15,1,7,8,3,,11,1,1,2,,5,11,8////,,UH
80,1,18,1,26,0,12,40,1,4,8,3,,2,1,1,2,,5,11,8////,,UH KA
80,1,18,1,26,0,12,40,1,4,8,3,,3,1,1,2,,5,11,8////,,UH KA
44,1,18,1,26,1,13,0,2,3,7,3,7,1,1,1,1,,,17,8////,b-c-d-e-f,Zillertal
13,1,18,1,26,0,14,45,2,2,7,3,7,1,0,1,1,2,99,5,8////,b-c-d,
13,1,18,1,26,0,14,45,2,2,7,3,7,2,1,1,1,2,99,5,8////,,
78,1,18,1,26,2,16,15,1,1,3,1,7,3,0,1,,,,11,8////,,
95,2,18,1,26,0,18,10,1,36,8,3,0,1,2,1,2,,,24,8////,,
93,2,18,1,26,0,19,0,2,9,7,3,8,1,0,0,2,1,11,35,8////,,
95,1,18,1,27,0,11,30,1,1,7,3,0,2,1,1,,,,24,8////,,
95,1,18,1,27,0,14,20,1,1,8,3,0,3,1,1,,,,24,8////,,
95,2,18,1,27,0,17,15,1,19,8,3,2,1,1,1,2,,,24,8////,,
56,2,18,1,27,0,18,10,1,3,8,3,7,1,1,0,2,,,2,8////,,
61,2,18,1,27,0,18,30,1,25,8,5,1,1,0,0,2,1,99,7,8////,,
93,2,18,1,27,0,19,0,2,12,7,1,2,1,0,0,1,8,,35,8////,b-c-d-e-f,"Mostly fragmented, quite hard to see, UH."
6,2,18,1,27,0,20,24,1,19,7,3,0,1,2,3,2,,,4,8////,,
1,2,18,1,27,0,20,50,1,3,8,3,0,1,0,0,2,1,8,4,8////,,"kA, kE"
46,2,18,1,27,2,22,0,1,3,6,5,0,1,1,0,1,,,8,8////,a-b-c-d-e,kA
38,2,18,1,27,0,22,45,1,9,,3,,1,1,0,2,,99,8,8////,,kA kE
6,2,18,1,28,0,0,18,2,4,8,3,0,1,1,3,1,,,4,8////,c-d-e,
53,2,18,1,28,0,18,25,1,1,,,,1,1,,1,,,17,8////,b-c-d-e-f-g,kA/kE
93,1,18,1,29,0,13,50,1,0,9,1,2,3,2,1,2,2,,35,8////,,"Very brief, upon clearance of cold front."
93,1,18,1,29,0,13,55,1,0,9,1,2,2,1,1,2,2,,35,8////,,"Also fleeting, upon clearance of cold front."
38,1,18,1,29,0,14,15,1,1,4,1,,2,1,1,1,,99,8,8////,,
93,2,18,1,30,0,1,50,0,3,7,1,2,1,2,0,1,8,,35,8////,b-d-c-d-e-f-g,
78,1,18,1,30,0,10,40,2,0,6,,1,3,1,1,,,,11,8////,,
78,1,18,1,30,0,10,42,2,0,6,,1,2,1,1,,,,11,8////,,
93,1,18,1,30,0,12,0,1,0,4,1,2,2,1,1,1,8,,35,8////,,
4,1,18,1,30,0,15,0,1,0,2,1,5,3,1,1,1,1,14,8,8////,,
56,2,18,1,30,0,18,5,1,23,8,3,0,1,1,1,2,,,2,8////,,UB
56,2,18,1,30,0,18,5,1,23,8,3,0,5,1,1,1,,,2,8////,,UB
61,2,18,1,30,0,18,5,1,5,8,5,2,1,1,0,2,1,9,7,8////,,
6,2,18,1,30,0,18,17,1,3,4,3,0,1,2,3,1,,,4,8////,b-c-d-e-f,
6,2,18,1,30,0,19,15,1,39,7,3,0,1,2,3,2,,,4,8////,,
6,2,18,1,30,0,20,48,1,10,8,3,0,7,2,3,2,,,4,8////,,
74,2,18,1,30,0,21,10,0,7,7,5,0,1,1,0,2,,,2,8////,,kA kE
74,2,18,1,30,0,21,10,0,7,7,5,0,7,1,0,1,,,2,8////,g-h-a/c-d-e,kA kE UH
56,2,18,1,30,0,22,30,1,2,8,3,0,6,1,1,1,,,2,8////,,kA UB
1,2,18,1,31,0,0,50,1,2,8,3,0,1,1,0,2,1,9,4,8////,,"kA, kE"
1,2,18,1,31,0,0,50,1,2,8,3,0,7,2,0,1,1,9,4,8////,c-d-e/h,"kA, kE, diffus"
6,2,18,1,31,0,1,52,1,5,8,3,8,1,2,3,2,,,4,8////,,
6,2,18,1,31,0,2,24,1,2,8,3,8,7,2,3,1,,,4,8////,c-d-e/g-h-a,
6,2,18,1,31,0,5,11,1,4,7,3,8,4,1,4,1,,,4,8////,,
6,1,18,1,31,0,8,44,1,10,8,3,2,1,1,1,1,,,4,8////,c-d-e,
38,1,18,1,31,0,11,5,1,2,,3,5,1,1,4,1,2,15,8,8////,b-c-d-e-f,kA
46,1,18,1,31,0,11,15,2,2,7,5,2,2,1,1,1,,,4,8////,,kA
31,1,18,1,31,2,16,3,1,1,9,1,1,10,2,0,1,,,8,80302,,kA kE
31,1,18,1,31,1,16,30,1,1,9,1,1,3,2,4,1,,,8,8////,,"kA kE,Ellterlein"
53,2,18,1,31,0,18,0,1,1,,,,3,1,,1,,,17,8////,,
53,5,18,1,31,0,18,20,7,1,0,0,,8,1,,1,,99,17,825//,,"12 Grad bis 25 Grad, Skipistenbeleuchtung Hochficht"
13,2,18,1,31,0,20,15,2,2,8,3,7,1,1,0,1,2,,5,8////,b-c-d-e,
31,2,18,1,31,0,21,20,1,3,9,1,1,1,1,0,1,,,8,8////,c-d-e-f-g,kA kE
74,2,18,1,31,0,22,30,0,6,7,5,0,1,2,0,2,,,2,8////,,kA kE
38,2,18,1,31,0,23,30,2,5,8,3,0,1,1,0,2,2,4,8,8////,,kA kE
6,2,18,2,1,0,1,9,1,1,8,3,2,1,1,4,1,,,4,8////,a-b-c-d-e-f-g,
6,2,18,2,1,0,2,31,1,2,8,3,2,1,2,4,2,,,4,8////,,
1,2,18,2,1,0,4,0,1,1,8,3,8,1,1,0,1,2,99,4,8////,b-c-d-e-f,"kA, kE"
6,2,18,2,1,0,5,23,2,2,8,3,7,1,1,4,1,,,4,8////,b-c-d-e-f,
6,1,18,2,1,0,15,20,1,6,7,5,2,1,0,1,1,,,4,8////,c-d-e,
95,2,18,2,1,0,22,45,1,2,8,3,8,5,3,1,,1,5,24,8////,,
95,2,18,2,1,0,22,50,1,2,8,3,8,1,1,1,2,1,5,24,8////,,
95,2,18,2,1,0,22,50,1,2,8,3,8,2,1,1,,1,5,24,8////,,
95,2,18,2,1,0,22,50,1,2,8,3,8,3,1,1,,1,5,24,8////,,
95,2,18,2,1,0,22,50,1,2,8,3,8,6,1,1,,1,5,24,8////,,
95,2,18,2,1,0,22,55,1,2,8,3,8,13,1,0,1,1,5,24,8////,,
80,1,18,2,2,0,8,40,1,9,6,3,,1,1,1,1,,6,11,8////,b-c-d-e-f,UH
80,1,18,2,2,0,9,5,1,5,6,3,,2,1,1,2,,6,11,8////,,UH
80,1,18,2,2,0,9,10,1,4,6,3,,3,1,1,2,,6,11,8////,,UH
79,1,18,2,2,2,9,30,1,2,5,3,,4,1,1,,,,11,8////,,
80,1,18,2,2,0,9,55,1,2,6,3,,5,0,1,1,,5,11,8////,,
95,1,18,2,2,0,12,40,1,3,7,3,8,11,1,1,,1,6,24,8////,,
53,1,18,2,2,2,13,45,1,3,,,,1,1,1,1,,,17,8////,b-c-d-e,kA/kE
53,1,18,2,2,0,14,30,1,3,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE
93,2,18,2,2,0,22,25,1,1,9,1,9,2,2,0,1,3,1,35,8////,,Within old contrail.
31,1,18,2,3,0,10,10,1,0,9,1,1,2,1,1,1,,2,8,8////,,kA kE
79,1,18,2,4,1,15,39,1,0,1,1,,11,1,1,,,99,17,8////,,Ort:Stubaier Gletscher
80,1,18,2,5,0,8,15,1,2,5,3,,3,0,1,2,,99,11,8////,,
38,1,18,2,5,2,13,40,6,1,0,0,5,8,1,0,2,,99,8,802//,,kA kE
51,1,18,2,5,2,13,40,6,1,0,0,5,8,1,0,2,,99,8,808//,,"kA, kE"
72,1,18,2,5,0,16,59,1,1,5,1,0,8,1,0,2,,99,10,803//,,-
6,2,18,2,6,0,1,47,1,10,6,1,0,1,2,3,1,,,4,8////,b-c-d,
6,2,18,2,6,0,1,56,1,8,6,1,0,4,2,3,1,,,4,8////,,
13,1,18,2,6,0,8,20,1,1,2,1,,2,2,4,1,1,99,5,8////,,
78,1,18,2,6,0,9,15,1,27,6,1,0,1,1,1,1,,,11,8////,a-b-c-d-e-f-g,UH UB
53,1,18,2,6,0,9,25,4,1,0,0,,12,0,1,1,,99,17,8////,h,kA/kE
53,1,18,2,6,0,9,30,4,1,0,0,,1,0,1,1,,99,17,8////,h,kA/kE
38,1,18,2,6,2,9,45,6,6,0,0,5,1,1,1,1,,99,8,8////,a-b-c-d-e-f-g,kA kE UH Foto
38,1,18,2,6,2,9,45,6,6,0,0,5,2,1,1,2,,99,8,8////,,kA kE UH Foto
38,1,18,2,6,2,9,45,6,6,0,0,5,3,1,1,2,,99,8,8////,,kA kE UH Foto
38,1,18,2,6,2,9,45,6,6,0,0,5,11,2,1,2,,99,8,8////,,kA kE UH Foto
51,1,18,2,6,2,9,45,6,6,0,0,5,1,1,1,1,,99,8,8////,a-b-c-d-e-f-g,"kA, kE"
51,1,18,2,6,2,9,45,6,6,0,0,5,2,1,1,2,,99,8,8////,,"kA, kE"
51,1,18,2,6,2,9,45,6,6,0,0,5,3,1,1,2,,99,8,8////,,"kA, kE"
51,1,18,2,6,2,9,45,6,6,0,0,5,11,2,1,2,,99,8,8////,,"kA, kE"
38,1,18,2,6,2,10,50,6,0,0,0,5,27,1,1,2,,99,8,8////,,DD: 1-2min Foto
51,1,18,2,6,2,10,50,6,0,0,0,5,27,1,1,2,,99,8,8////,,DD: 1-2min
77,1,18,2,6,2,11,20,1,2,3,1,0,1,0,4,1,,,8,8////,c-d-e,
95,1,18,2,6,0,13,50,1,11,6,3,0,1,1,1,1,,99,24,8////,b-c-d-e-f,
79,1,18,2,6,1,14,15,1,2,8,5,,1,0,1,1,,,17,8////,b-c-d-e-f,Ort:stubaier Gletscher
53,1,18,2,6,0,14,25,1,4,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE/UB
80,1,18,2,6,0,17,0,1,1,2,3,,3,1,1,2,,22,11,8////,,KE
72,1,18,2,6,0,17,7,1,1,4,1,0,8,0,0,2,,99,10,805//,,"kA,-"
51,5,18,2,6,2,17,50,6,2,0,0,0,8,2,0,2,,99,8,822//,,Zw. Tellerhäuser und FB an allen Scheinwerfern und Lampen
80,2,18,2,7,0,6,25,1,1,,3,,1,0,0,1,,9,11,8////,c-d-e,KA
51,1,18,2,7,2,7,50,1,1,2,1,0,8,1,0,2,,99,8,805//,,
51,1,18,2,7,2,7,55,1,1,2,1,0,3,1,4,1,,99,8,8////,,kE
80,1,18,2,7,0,8,0,1,9,8,3,,8,1,0,2,,7,11,820//,,
80,1,18,2,7,0,8,10,1,7,8,3,,1,1,1,1,0,71,11,8////,a-b-c-d-e-f-g,
80,1,18,2,7,0,8,10,1,4,8,3,,5,1,1,2,,7,11,8////,,
80,1,18,2,7,0,8,45,1,5,8,3,,2,2,1,2,,6,11,8////,,
80,1,18,2,7,0,8,45,1,5,8,3,,3,1,1,2,,6,11,8////,,
55,1,18,2,7,0,9,30,1,1,8,5,0,5,0,1,1,,,8,8////,,
95,1,18,2,7,0,10,15,1,2,8,3,8,11,3,1,,1,2,24,8////,,* farbig!
95,1,18,2,7,0,10,20,1,2,8,3,8,3,3,1,,1,2,24,8////,,*
95,1,18,2,7,0,10,20,1,2,8,3,8,5,3,1,,1,2,24,8////,,*
95,1,18,2,7,0,10,20,1,2,8,3,8,21,1,1,1,1,2,24,8////,,*
95,1,18,2,7,0,10,30,1,2,8,3,7,13,2,0,1,1,2,24,8////,,*
95,1,18,2,7,0,10,35,1,2,8,3,7,2,3,1,,1,2,24,8////,,*
38,1,18,2,7,0,10,50,1,1,5,5,0,11,1,1,1,,99,8,8////,,kA
95,1,18,2,7,0,10,50,1,2,8,3,8,1,1,1,1,1,2,24,8////,b-c-d-e-f,*
62,1,18,2,7,0,11,10,2,3,9,3,7,1,0,0,1,,,10,8////,b-c-d-e-f,kA kE
62,1,18,2,7,0,11,10,2,3,9,3,7,3,1,0,1,,,10,8////,,kA kE
38,1,18,2,7,0,11,30,1,1,6,5,0,3,1,1,1,,99,8,8////,,
38,1,18,2,7,0,11,30,1,18,5,5,0,5,1,4,1,,99,8,8////,,Fotos
38,1,18,2,7,0,11,40,1,3,4,5,0,2,1,1,2,,99,8,8////,,Fotos
4,1,18,2,7,2,12,30,1,0,2,1,0,3,1,4,1,,99,8,8////,,
4,1,18,2,7,2,12,30,1,0,2,1,0,5,1,4,1,,99,8,8////,,
4,1,18,2,7,2,12,43,1,0,3,1,0,11,0,1,1,,99,8,8////,,
38,1,18,2,7,0,13,0,1,17,6,5,0,3,1,1,1,,99,8,8////,,UH
4,1,18,2,7,2,13,8,1,0,3,1,8,3,0,4,1,,99,8,8////,,
4,1,18,2,7,2,13,8,1,0,3,1,8,5,2,4,2,,99,8,8////,,
38,1,18,2,7,0,13,35,1,9,6,5,0,11,0,1,1,,99,8,8////,,UH
4,1,18,2,7,2,13,39,1,1,4,5,0,2,1,4,1,,99,8,8////,,
93,1,18,2,7,0,13,40,2,0,5,1,0,2,0,1,1,1,,35,8////,,
93,1,18,2,7,0,13,40,2,1,5,1,0,3,1,1,2,1,,35,8////,,
61,1,18,2,7,0,13,50,1,5,7,5,5,1,0,2,1,1,,7,8////,b-c-d-e-f,
61,1,18,2,7,0,14,15,1,3,7,5,5,3,1,1,1,1,,7,8////,,
93,1,18,2,7,0,14,30,2,0,5,1,8,1,1,1,1,1,,35,8////,c-d-e,
38,1,18,2,7,0,14,45,1,3,6,5,0,2,1,1,1,,99,8,8////,,
51,1,18,2,7,0,14,45,1,3,6,5,0,2,1,1,1,,99,8,8////,,
62,1,18,2,7,0,15,45,1,2,6,5,0,1,1,1,1,,,10,8////,c-d-e,
69,1,18,2,7,0,16,15,1,6,4,1,0,2,1,1,1,,,6,8////,,kA UH
31,1,18,2,7,2,16,35,2,2,9,1,1,8,1,0,1,,,8,810//,,kA
93,1,18,2,8,0,9,45,2,0,9,1,2,11,0,1,1,1,,35,8////,,In contrail (feather-plume type).
13,1,18,2,8,0,11,20,1,1,2,1,0,3,1,1,1,,99,5,8////,,
13,1,18,2,8,0,11,25,1,1,2,1,0,2,3,1,2,,99,5,8////,,15°-Schweif
4,1,18,2,8,2,12,30,1,1,2,1,0,1,1,4,1,,99,8,8////,c-d-e,
13,1,18,2,8,0,13,40,1,2,2,1,0,2,1,1,1,,99,5,8////,,
31,1,18,2,9,2,8,50,2,12,9,1,1,1,1,0,2,,,8,8////,,kA kE UB
31,1,18,2,9,2,9,30,2,9,9,1,1,3,1,4,1,,,8,8////,,kA kE UB
31,1,18,2,9,2,9,30,2,9,9,1,1,5,1,1,1,,,8,8////,,kA kE UB
