10,2,91,1,1,1,0,5,2,10,8,3,8,1,2,0,2,4,,1,1////,,U
33,1,91,1,1,2,10,40,2,11,,5,7,1,1,1,2,,,4,1////,,
33,1,91,1,1,2,11,30,2,6,,5,7,5,1,0,1,,,4,5////,,
38,1,91,1,1,0,12,55,1,0,3,1,,1,0,1,1,,,8,1////,d,
10,2,91,1,2,0,3,15,2,1,8,3,0,1,3,0,2,1,4,4,1////,,kE
6,2,91,1,2,0,3,50,1,4,7,3,0,1,2,0,2,,,4,1////,,
15,2,91,1,2,0,3,50,0,13,8,3,0,1,2,0,2,1,4,8,1////,,
38,2,91,1,2,0,4,0,1,11,8,3,0,1,1,0,2,,4,8,1////,,kA
15,2,91,1,2,0,4,20,0,10,8,3,0,5,1,0,,1,4,8,5////,,
15,2,91,1,2,0,4,20,0,10,8,3,0,6,2,0,,1,4,8,6////,,
4,2,91,1,2,2,4,42,1,4,7,1,8,1,1,0,1,1,3,8,1////,a-b-c-d-e,
33,2,91,1,2,2,5,25,2,,8,3,0,1,2,0,1,1,4,4,1////,b-c-d-e-f,
25,2,91,1,2,0,5,30,2,3,8,3,5,1,1,0,1,1,2,8,1////,a-b-c-d-e-f-g,
43,2,91,1,2,0,5,30,2,3,7,5,1,1,1,0,1,1,2,8,1////,b-c-d-e-f,
9,2,91,1,2,0,5,35,1,1,,,,1,1,0,,,,8,1////,c-d-e,
43,2,91,1,2,2,6,40,2,2,8,3,4,8,1,0,,1,1,8,85//,,
43,2,91,1,2,2,6,40,2,2,8,3,4,9,1,0,,1,1,8,9//5,,
38,1,91,1,2,0,13,50,1,1,8,3,,1,1,1,1,,6,8,1////,c-d-e,
4,2,91,1,4,2,5,21,0,1,8,3,8,1,1,0,1,1,4,8,1////,d-e-f-g,
25,2,91,1,4,0,5,40,1,1,2,1,9,1,0,0,1,,6,8,1////,e-f,
41,2,91,1,4,0,5,44,0,0,9,1,8,1,0,1,1,4,,8,1////,c-d-e,
26,2,91,1,4,0,7,5,1,2,7,3,7,1,1,1,1,,,8,1////,a-b-c-d-e-f,
26,2,91,1,4,0,7,5,1,2,7,3,7,5,1,1,1,,,8,5////,,
43,1,91,1,5,0,15,15,1,2,3,5,7,8,2,0,,,,8,815//,,
29,1,91,1,6,1,13,20,2,1,3,1,2,3,1,1,1,,,8,3////,,Pillnitz
2,1,91,1,9,0,8,30,2,2,,5,3,3,1,1,2,1,2,8,3////,,
25,1,91,1,9,0,9,10,2,1,8,1,9,1,1,1,1,1,2,8,1////,b,
10,1,91,1,9,0,11,25,2,18,7,5,5,1,2,1,1,,,4,1////,b-c-d-e-f,U
2,1,91,1,9,0,11,30,2,4,,5,3,1,1,1,1,1,3,8,1////,c-d-e,
2,1,91,1,9,0,11,30,2,4,,5,3,5,0,1,1,1,3,8,5////,,
10,1,91,1,9,0,12,20,1,1,4,5,0,5,2,1,2,,,4,5////,,
25,1,91,1,10,0,9,45,1,2,,1,9,2,2,0,1,,5,8,2////,,
