KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
9,1,95,1,26,0,11,30,2,2,8,3,7,1,0,4,1,,,8,8////,c-d-e,"kE, UH, fraktuiert"
29,1,95,1,26,2,11,30,1,2,7,3,2,1,1,1,1,,,8,8////,c-d-e,kE durch Sc
51,1,95,1,26,1,11,55,1,8,6,5,5,2,1,1,1,,,11,8////,,"UH, Oberammergau"
51,1,95,1,26,1,12,0,1,7,6,5,5,1,0,1,1,,,11,8////,,"UH, Oberammergau"
51,1,95,1,26,1,12,0,1,7,6,5,5,5,1,1,1,,,11,8////,,"UH, Oberasmmergau"
44,1,95,1,26,2,13,25,2,1,8,3,7,1,0,0,1,,9,8,8////,b-c-d-e,
44,1,95,1,26,2,13,25,2,1,8,3,7,2,1,0,1,,9,8,8////,,
26,1,95,1,26,0,13,35,2,2,9,3,4,1,0,1,1,,,8,8////,c-d-e,"kA, kE"
26,1,95,1,26,0,13,35,2,2,9,3,4,2,1,1,1,,,8,8////,,"kA, kE"
2,1,95,1,26,0,14,0,2,2,,3,3,3,1,1,1,,,8,8////,,
20,1,95,1,27,2,13,30,1,18,7,3,0,1,1,1,1,,,9,8////,b-c-d-e-f,
20,1,95,1,27,2,13,30,1,11,7,3,0,5,1,1,1,,,9,8////,,
22,1,95,1,27,0,13,30,1,15,4,3,,1,1,4,1,1,7,5,8////,a-b-c-d-e-f-g,
50,1,95,1,27,0,14,0,1,8,8,3,5,1,0,1,1,,,9,8////,b-c-d-e-f,"kA, kE, UB"
50,1,95,1,27,0,14,0,1,2,8,3,5,11,0,1,2,,,9,8////,,kA
51,1,95,1,27,1,15,27,1,1,2,0,6,1,1,1,1,,1,17,8////,,"3', Brenner"
51,1,95,1,27,1,15,27,1,1,2,0,6,5,1,1,1,,1,17,8////,,"3', Brenner"
51,1,95,1,27,1,15,27,1,1,2,0,6,27,1,1,1,,1,17,8////,,"3', Brenner"
22,1,95,1,27,0,15,30,1,2,8,3,,2,2,4,2,1,5,5,8////,,
51,1,95,1,28,1,11,50,1,1,4,0,2,1,1,1,1,,,28,8////,a-h-g,
51,1,95,1,28,1,11,50,1,1,4,0,2,6,1,1,1,,,28,8////,,Alpen
29,1,95,1,28,1,12,30,2,1,,3,7,1,1,1,1,,,8,8////,b-c-d-e-f,"kA kE durch As, Chemnitz"
51,1,95,1,28,1,15,45,1,1,6,0,2,1,0,0,1,,,28,8////,c-d-e,"5', Meran"
15,1,95,1,29,2,12,24,1,1,3,2,2,1,1,1,1,1,4,8,8////,c-d-e,
51,1,95,1,29,1,13,45,1,1,7,3,2,2,2,1,2,,,28,8////,,Trento
43,1,95,1,29,0,14,0,1,2,2,1,8,1,0,1,1,,,8,8////,e-f,
29,1,95,1,29,1,14,30,1,1,5,3,5,1,0,1,1,,,8,8////,c-d-e-f,Freiberg
29,1,95,1,29,2,15,35,1,1,5,3,5,2,1,1,1,,,8,8////,,
52,1,95,1,30,0,13,20,1,2,6,5,5,1,1,0,1,,,6,8////,c-d-e,
33,1,95,1,31,0,,,1,,8,3,0,11,0,1,2,,,8,8////,,
22,1,95,1,31,0,9,0,2,9,4,3,7,1,1,4,1,,,5,8////,c-d-e,
23,1,95,1,31,0,9,0,0,19,8,3,0,1,2,1,1,,24,10,8////,a-b-c-d-e-f-g,
20,1,95,1,31,2,9,50,1,19,6,5,0,1,1,1,1,1,21,9,8////,b-c-d-e-f,"kA, UB"
20,1,95,1,31,2,9,50,1,5,6,5,0,2,1,1,1,1,21,9,8////,,"kA, UB"
20,1,95,1,31,2,9,50,1,5,6,5,0,3,1,1,1,1,21,9,8////,,"kA, UB"
50,1,95,1,31,0,10,30,1,17,8,5,0,1,2,1,1,1,15,9,8////,a-b-c-d-e-f,"kE, UH, UB"
50,1,95,1,31,0,11,0,1,,8,3,0,2,1,1,2,1,15,9,8////,,"kA, kE"
50,1,95,1,31,0,11,0,1,,8,3,0,3,1,1,2,1,15,9,8////,,"kA, kE"
50,1,95,1,31,0,11,0,1,,8,3,0,11,1,1,2,1,15,9,8////,,"kA, kE"
23,1,95,1,31,0,11,40,1,4,8,3,0,2,2,1,,,21,10,8////,,
23,1,95,1,31,0,11,40,1,4,8,3,0,3,2,1,,,21,10,8////,,
23,1,95,1,31,0,11,40,1,6,8,3,0,11,1,1,,,21,10,8////,,
23,1,95,1,31,0,11,40,1,1,8,3,0,12,0,1,1,,21,10,8////,d,
50,1,95,1,31,0,11,55,1,,8,5,0,5,0,1,2,1,14,9,8////,,"kA, kE"
15,1,95,1,31,2,12,36,1,1,5,2,2,1,1,1,1,1,4,8,8////,c-d-e-f-g,
23,1,95,1,31,0,13,0,2,8,8,5,0,1,0,1,1,,20,10,8////,d,
2,1,95,1,31,0,13,30,1,12,6,5,0,1,2,1,1,,,8,8////,b-c-d-e-f,*
2,1,95,1,31,0,13,30,1,12,6,5,0,2,2,1,2,,,8,8////,,*
2,1,95,1,31,0,13,30,1,12,6,5,0,3,2,1,2,,,8,8////,,
2,1,95,1,31,0,13,30,1,12,6,5,0,5,2,1,1,,,8,8////,,*
2,1,95,1,31,0,13,30,1,12,6,5,0,11,2,1,1,,,8,8////,,*
2,1,95,1,31,0,13,30,1,12,6,5,0,12,0,1,1,,,8,8////,,*
29,1,95,1,31,0,13,40,0,18,8,3,5,1,1,1,1,,,8,8////,b-c-d-e-f,
9,1,95,1,31,0,13,55,1,10,8,3,0,1,1,1,1,,,8,8////,b-c-d-e-f,"kA, kE, UB"
38,1,95,1,31,0,14,0,0,14,8,3,0,1,1,1,1,1,,8,8////,b-c-d-e-f,kurze UH
38,1,95,1,31,0,14,0,0,3,8,3,0,11,0,1,1,1,,8,8////,,
43,1,95,1,31,2,14,0,1,15,5,5,5,1,1,1,1,,,8,8////,b-c-d-e-f,
33,1,95,1,31,0,14,10,1,15,8,3,0,1,0,1,1,,,8,8////,b-c-d-e-f,UH
26,1,95,1,31,0,14,20,0,2,7,3,5,1,1,1,1,,,8,8////,c-d-e,"kA, kE"
33,1,95,1,31,0,14,25,1,13,8,3,0,2,1,1,2,,,8,8////,,UH
33,1,95,1,31,0,14,25,1,13,8,3,0,3,1,1,2,,,8,8////,,UH
23,1,95,1,31,0,14,30,2,1,4,5,0,2,1,1,,,18,10,8////,,
23,1,95,1,31,0,14,30,2,1,4,5,0,3,1,1,,,18,10,8////,,
38,1,95,1,31,0,14,30,1,11,8,3,7,2,2,1,2,1,,8,8////,,"8°-Schweif, kurze UH"
38,1,95,1,31,0,14,30,1,11,8,3,7,3,2,1,2,1,,8,8////,,"Schweif, kurze UH"
10,1,95,1,31,0,14,40,2,4,8,5,0,1,2,1,1,1,,4,8////,,
44,1,95,1,31,1,14,40,2,7,8,3,2,1,2,1,1,,,4,8////,b-c-d-e-f,"kA, Höhnow"
43,1,95,1,31,2,14,45,1,13,6,5,5,2,2,1,,,,8,8////,,
43,1,95,1,31,2,14,45,1,13,6,5,5,3,2,1,,,,8,8////,,
4,1,95,1,31,2,14,50,1,2,7,5,0,6,1,1,2,1,19,8,8////,,"kA, kE"
4,1,95,1,31,2,14,55,1,2,7,5,0,2,1,1,2,1,19,8,8////,,kE
4,1,95,1,31,2,14,55,1,2,7,5,0,11,1,1,1,1,19,8,8////,,kE
45,1,95,1,31,1,14,55,0,2,3,3,,1,1,1,1,,,8,8////,a-b-c-d-e-f-g,Wilsdruff
45,1,95,1,31,1,14,55,1,2,3,3,,2,1,1,1,,,8,8////,,Wilsdruff
45,1,95,1,31,1,14,55,1,0,3,3,,5,1,1,1,,,8,8////,,Wilsdruff
29,1,95,1,31,0,15,20,0,2,8,3,5,3,1,1,1,,,8,8////,,
9,1,95,1,31,0,15,30,1,1,8,3,0,5,0,1,1,,,8,8////,,
9,1,95,1,31,0,15,30,1,1,8,3,0,8,0,0,1,,,8,810//,,"kA, kE"
38,1,95,1,31,0,15,30,1,6,8,3,7,5,2,1,1,1,,8,8////,,kurze UH
43,1,95,1,31,2,15,45,1,6,8,5,5,5,2,1,,,,8,8////,,
4,1,95,1,31,2,15,58,1,7,7,5,0,1,1,4,1,1,19,8,8////,b-c-d-e-f,"kA, kE,UB"
46,1,95,1,31,0,16,0,2,2,7,7,9,1,1,1,1,1,,8,8////,c-d-e,"kA, Foto"
29,1,95,1,31,0,16,10,0,4,8,3,5,5,1,1,1,,,8,8////,,
46,1,95,1,31,0,16,10,2,1,7,7,9,5,1,1,1,1,,8,8////,,kA
46,1,95,1,31,0,16,10,2,1,7,7,9,8,1,0,1,1,,8,810//,,kA
43,1,95,1,31,2,16,30,1,3,8,5,0,8,2,0,,,,8,818//,,
33,1,95,1,31,1,16,35,1,1,8,3,0,8,1,0,2,,,8,810//,,Auerbach
34,1,95,2,1,0,,,,0,,,,1,,,,,,3,8////,,
22,1,95,2,1,0,11,40,1,8,7,5,,1,1,4,1,,,5,8////,b-c-d-e-f,UH
22,1,95,2,1,0,12,25,1,3,6,5,,5,2,4,2,,,5,8////,,
22,1,95,2,1,0,12,45,1,1,5,5,,3,2,4,2,,,5,8////,,
22,1,95,2,1,0,14,40,1,0,1,1,2,2,2,1,2,,,5,8////,,
2,1,95,2,1,0,15,50,2,2,2,5,2,1,0,1,1,,,8,8////,b,
2,1,95,2,1,0,15,50,2,2,2,5,2,2,0,1,1,,,8,8////,,
43,1,95,2,2,2,11,20,2,3,8,3,4,1,0,1,1,,,8,8////,b-c-d-e-f,
51,1,95,2,2,1,11,30,1,3,8,3,5,1,2,1,1,4,,11,8////,a-b-c-d-e-f-g,"UB, Oberammergau"
51,1,95,2,2,1,11,30,1,3,8,3,5,5,2,1,1,4,,11,8////,,"UB, Oberammergau"
51,1,95,2,2,1,11,30,1,3,8,3,5,11,1,1,1,4,,11,8////,,"UB, Oberammergau"
51,1,95,2,2,1,11,30,1,3,8,3,5,12,1,1,1,4,,11,8////,b-c-d-e-f,"UB, Oberammergau"
23,1,95,2,2,0,17,10,1,3,1,5,2,8,2,4,,,,10,803//,,Abenddämmerung
10,1,95,2,3,0,7,55,2,5,8,5,0,8,2,3,2,2,10,4,808//,,
38,1,95,2,3,0,7,55,1,3,8,5,0,5,1,1,1,0,,8,8////,,V-förmig mit Hellfeld
9,1,95,2,3,0,8,5,1,2,6,1,2,5,1,1,1,,,8,8////,,"diffus, leichte v-Form"
10,1,95,2,3,0,8,5,2,33,8,5,8,1,2,1,2,2,10,4,8////,,"UH, UB, Alto-Wolken nach 11h"
10,1,95,2,3,0,8,5,2,4,8,5,0,5,2,1,1,2,10,4,8////,,
43,1,95,2,3,2,8,20,2,12,7,1,0,1,1,1,1,,,8,8////,b-c-d-e-f,
43,1,95,2,3,2,8,20,2,12,7,1,0,2,2,1,,,,8,8////,,
43,1,95,2,3,2,8,20,2,12,7,1,0,3,2,1,,,,8,8////,,
43,1,95,2,3,2,8,20,2,12,7,1,0,5,2,1,1,,,8,8////,,
38,1,95,2,3,0,8,25,1,36,8,5,0,1,2,1,1,0,,8,8////,b-c-d-e-f,"UH, DD220'"
2,1,95,2,3,0,8,30,2,24,3,5,0,1,1,1,1,,,8,8////,b-c-d-e,
2,1,95,2,3,0,8,30,2,24,3,5,0,2,2,1,2,,,8,8////,,
2,1,95,2,3,0,8,30,2,24,3,5,0,3,1,1,1,,,8,8////,,
2,1,95,2,3,0,8,30,2,24,3,5,0,5,1,1,1,,,8,8////,,
24,1,95,2,3,0,8,30,1,6,3,4,9,2,1,1,2,,,8,8////,,
10,1,95,2,3,0,8,40,2,0,8,5,0,9,2,1,1,2,9,4,8//02,,
29,1,95,2,3,0,9,0,2,40,8,5,7,1,2,1,1,,,8,8////,b-c-d-e-f,"kE durch As, UH 13.40-14.20"
34,1,95,2,3,0,9,5,,0,6,5,0,2,1,0,1,,,3,8////,,
9,1,95,2,3,0,9,35,1,18,7,1,7,1,2,1,1,,,8,8////,b-c-d-e-f,
8,1,95,2,3,1,9,50,1,1,7,5,0,2,1,1,1,,,4,8////,,
34,1,95,2,3,0,10,15,,1,,,7,1,1,1,1,,,3,8////,c-d-e,
8,1,95,2,3,1,11,15,2,3,7,5,8,1,1,1,1,,,4,8////,c-d-e-f-g,kE
24,1,95,2,3,0,11,15,2,4,5,3,9,1,1,1,1,,,8,8////,,
50,1,95,2,3,0,11,15,2,1,8,3,8,1,0,1,1,,,9,8////,b-c-d-e-f,"kA, kE"
33,1,95,2,3,1,11,25,1,1,8,3,0,1,0,0,1,,,6,8////,b-c-d-e-f,
10,1,95,2,3,0,11,30,2,6,8,5,8,4,2,1,2,2,7,4,8////,,"UH, UB"
44,1,95,2,3,2,11,35,2,2,8,3,7,1,0,1,1,,,8,8////,b-c-d-e,
26,1,95,2,3,0,11,45,2,12,9,3,5,1,1,1,1,,,8,8////,b-c-d-e-f,"kA, kE, UB"
26,1,95,2,3,0,11,45,2,12,9,3,5,2,1,1,1,,,8,8////,,"kA, kE, UB"
26,1,95,2,3,0,11,45,2,12,9,3,5,3,1,1,,,,8,8////,,"kA, kE, UB"
44,1,95,2,3,2,11,45,2,0,8,3,7,2,1,0,2,,,8,8////,,
29,1,95,2,3,0,11,50,1,2,7,3,0,3,1,1,1,,,8,8////,,kA
29,1,95,2,3,0,11,50,1,2,8,3,0,11,1,1,1,,,8,8////,,"kA, 60°l-60°r"
38,1,95,2,3,0,12,10,1,1,8,5,0,2,0,1,2,0,,8,8////,,
38,1,95,2,3,0,12,10,1,1,8,5,0,3,0,1,1,0,,8,8////,,
29,1,95,2,3,0,12,15,1,4,8,3,7,2,1,1,1,,,8,8////,,
45,1,95,2,3,1,12,40,2,22,8,3,2,1,2,1,1,,28,8,8////,a-b-c-d-e-f,Wilsdruff
45,1,95,2,3,1,12,40,2,1,8,3,2,5,1,1,1,,28,8,8////,,Wilsdruff
45,1,95,2,3,1,12,50,2,1,8,3,2,2,1,1,1,,28,8,8////,,Wilsdruff
45,1,95,2,3,1,13,0,2,1,8,3,2,3,1,1,1,,28,8,8////,,Wilsdruff
4,1,95,2,3,2,13,20,2,3,8,5,0,1,1,4,1,1,,8,8////,b-c-d-e-f,kE
38,1,95,2,3,0,13,40,1,4,8,5,0,11,0,1,1,0,,8,8////,,
44,1,95,2,3,2,14,0,2,2,8,3,0,1,2,1,1,,,8,8////,b-c-d-e-f,"kA, kE"
29,1,95,2,3,0,14,30,2,1,8,3,7,2,1,1,1,,,8,8////,,
2,1,95,2,4,0,9,0,2,3,2,5,2,1,0,1,1,,,8,8////,e-f,
9,1,95,2,4,0,9,0,1,12,7,5,8,1,1,1,1,,,8,8////,,
38,1,95,2,4,0,9,45,1,5,8,5,7,1,0,4,1,,10,8,8////,b-c-d-e-f,
9,1,95,2,4,0,10,0,1,0,8,5,8,2,1,1,1,,,8,8////,,
9,1,95,2,4,0,10,10,1,1,8,5,8,3,1,1,1,,,8,8////,,
26,1,95,2,4,0,10,20,2,3,7,1,5,1,0,1,1,,,8,8////,c-d-e,"kA, kE"
26,1,95,2,4,0,10,20,2,3,8,1,5,3,1,1,1,,,8,8////,,"kA, kE"
4,1,95,2,4,0,10,25,2,3,8,5,9,1,0,4,1,1,5,8,8////,b-c-d-e-f,
48,1,95,2,5,1,12,0,1,12,4,5,1,1,1,1,1,,4,2,8////,b-c-d-e,"UB, Hannover"
10,2,95,2,5,0,18,50,2,10,8,5,0,1,2,0,2,1,8,4,8////,,kE durch Cu
43,1,95,2,7,2,13,40,2,2,5,5,2,2,1,1,,,,8,8////,,
23,1,95,2,7,0,16,20,1,2,8,5,2,1,0,1,1,,17,10,8////,d-e,
23,1,95,2,7,0,16,25,1,3,8,5,2,3,1,1,,,17,10,8////,,
23,1,95,2,7,0,16,50,1,0,8,5,2,2,1,1,,,16,10,8////,,
51,2,95,2,7,1,18,15,1,7,4,1,8,1,1,0,1,,,11,8////,c-d-e-f,Oberammergau
10,2,95,2,8,0,18,0,1,8,8,5,5,1,1,0,2,,,4,8////,,kA
10,2,95,2,8,0,19,45,1,1,8,5,5,5,1,0,2,,,4,8////,,
22,2,95,2,9,0,22,0,0,9,,3,,1,0,0,2,,,5,8////,,kE
34,1,95,2,10,2,7,55,1,1,,,,3,0,1,1,,,3,8////,,Halensleben
9,1,95,2,10,1,8,0,1,1,4,1,0,8,1,0,1,1,15,7,805//,,bei Jena
34,1,95,2,10,2,8,15,2,0,,,,8,1,,1,,,3,804//,,Haldensleben
2,1,95,2,10,0,8,40,0,12,5,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,
2,1,95,2,10,0,8,40,0,12,5,5,0,5,0,1,1,,,8,8////,,
4,1,95,2,10,0,8,50,1,1,7,1,0,2,1,3,1,1,,8,8////,,
38,1,95,2,10,0,9,5,1,13,8,5,0,1,1,1,1,1,14,8,8////,b-c-d-e-f,
4,1,95,2,10,2,9,15,1,1,7,1,0,1,1,4,1,1,,8,8////,b-c-d-e-f,"kA, kE"
43,1,95,2,10,2,9,30,1,15,6,1,8,1,1,1,1,,,8,8////,a-b-c-d-e-f-g,
43,1,95,2,10,2,9,30,1,12,6,1,8,2,2,1,,,,8,8////,,
43,1,95,2,10,2,9,30,1,12,6,1,8,3,2,1,,,,8,8////,,
43,1,95,2,10,2,9,30,1,12,6,1,8,5,1,1,1,,,8,8////,,
43,1,95,2,10,2,9,30,1,3,6,1,8,11,0,1,,,,8,8////,,
51,1,95,2,10,1,9,50,1,2,5,1,0,1,1,1,1,7,,11,8////,c-d-e,Oberammergau
51,1,95,2,10,1,9,50,1,2,5,1,0,5,1,1,1,7,,11,8////,,Oberammergau
29,1,95,2,10,0,10,10,1,3,6,5,0,1,1,1,1,,,8,8////,c-d-e,
34,1,95,2,10,2,10,15,2,12,8,,,1,1,1,1,,,3,8////,c-d-e-f,Haldensleben
10,1,95,2,10,0,10,30,2,35,8,5,0,1,2,1,2,1,12,4,8////,,"UH, UB"
44,1,95,2,10,1,10,30,1,12,8,7,0,1,2,1,1,,16,4,8////,a-b-c-d-e-f-g,"kA, Hönow"
10,1,95,2,10,0,10,40,2,29,8,5,0,2,,,,1,12,4,8////,,"UH, UB"
10,1,95,2,10,0,10,40,2,29,8,5,0,3,2,1,2,1,12,4,8////,,"UH, UB"
22,1,95,2,10,0,11,0,2,6,4,3,7,1,2,4,1,1,3,5,8////,b-c-d-e-f,
44,1,95,2,10,1,11,0,1,0,8,7,0,2,1,0,2,,15,4,8////,,Hönow
22,1,95,2,10,0,11,25,2,1,4,3,7,12,0,4,1,1,3,5,8////,c-d-e,
9,1,95,2,10,1,11,30,2,15,8,3,7,1,1,1,1,1,12,6,8////,a-b-c-d-e-f-g,"kE, Kassel-Thüringen"
8,1,95,2,10,0,11,50,1,8,7,5,8,1,0,1,1,,,2,8////,b-c-d-e,kA
