KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
6,1,14,1,3,0,13,49,1,10,6,5,0,1,1,1,1,,,4,8////,c-d-e,
6,1,14,1,3,0,14,8,1,7,6,5,0,3,2,1,2,,,4,8////,,
56,1,14,1,3,0,14,10,1,1,9,1,2,1,2,1,1,3,6,2,8////,b-c-d-e,kA kE
56,1,14,1,3,0,14,10,1,1,9,1,2,2,2,1,,3,6,2,8////,,kA kE
6,1,14,1,4,0,8,40,2,41,6,5,0,1,1,1,1,,,4,8////,c-d-e,
77,1,14,1,4,0,9,0,2,4,7,4,8,1,0,4,1,4,29,8,8////,b-c-d-e,
4,1,14,1,4,0,9,15,2,5,8,5,9,1,1,4,1,,,8,8////,b-c-d-e-f,Föhn
4,1,14,1,4,0,9,15,2,0,8,5,9,3,1,4,1,,,8,8////,,Föhn
56,1,14,1,4,0,9,15,1,14,3,5,7,2,2,1,,1,13,2,8////,,
56,1,14,1,4,0,9,15,1,7,3,5,7,3,1,1,,1,13,2,8////,,
77,1,14,1,4,0,9,15,2,1,7,4,8,2,1,1,1,4,29,8,8////,,
56,1,14,1,4,0,9,20,1,21,3,5,7,1,2,1,1,1,13,2,8////,b-c-d-e-f,
55,1,14,1,4,0,9,30,2,3,8,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,kA kE
31,1,14,1,4,2,9,40,2,7,9,1,1,1,1,1,1,,,8,8////,b-c-d-e-f,
31,1,14,1,4,2,9,40,2,7,9,1,1,5,1,1,1,,,8,8////,,
46,1,14,1,4,2,10,0,2,6,7,5,7,1,1,1,1,,,8,8////,b-c-d-e-f,kA
74,1,14,1,4,0,10,24,1,4,5,3,0,1,1,0,1,,,2,8////,b-c-d-e-f,kA kE
74,1,14,1,4,0,10,24,1,2,5,3,0,4,1,0,1,,,2,8////,,"kA, EE02 kurzzeitig h=2"
75,1,14,1,4,2,10,50,1,13,6,5,8,1,1,1,1,,,4,8////,b-c-d-e-f,
6,1,14,1,4,0,11,19,2,12,7,5,0,4,1,1,1,,,4,8////,,
75,1,14,1,4,2,11,20,1,6,6,5,8,3,1,1,1,,,4,8////,,
13,1,14,1,4,0,11,25,2,3,8,3,7,1,0,1,1,2,,5,8////,c-d-e-f,
6,1,14,1,4,0,11,42,2,6,7,5,0,5,1,1,1,,,4,8////,,
75,1,14,1,4,2,12,0,1,2,6,5,8,2,1,1,1,,,4,8////,,
44,1,14,1,4,1,12,30,2,1,8,3,7,1,1,1,1,,,4,8////,b-c-d-e-f,Ketzür
44,1,14,1,4,1,12,30,2,1,8,3,7,3,1,1,1,,,4,8////,,Ketzür
75,1,14,1,4,2,12,30,1,2,6,5,8,5,0,1,1,,,4,8////,,
57,1,14,1,4,0,13,0,,5,,,,1,0,1,1,,,2,8////,b-c/e-f-g,
57,1,14,1,4,0,13,0,,5,,,,3,0,1,1,,,2,8////,,
4,1,14,1,4,0,14,20,1,0,6,5,9,2,1,4,1,,,8,8////,,Föhn
77,1,14,1,4,0,14,30,2,4,6,4,8,1,0,4,1,4,24,8,8////,d-f,
77,1,14,1,4,0,14,30,2,3,6,4,8,2,1,1,2,4,24,8,8////,,mit Schweif
77,1,14,1,4,0,14,30,2,3,6,4,8,3,1,1,1,4,24,8,8////,,
6,1,14,1,5,0,10,25,2,3,5,5,0,1,0,1,1,,,4,8////,b-c-d,
93,1,14,1,5,0,10,35,2,5,7,5,2,1,1,1,1,1,2,35,8////,b-c-d-e-f,Cirrus/cirrostratus invading during time of observation.
56,1,14,1,5,0,13,0,1,2,9,1,7,1,1,1,1,,,2,8////,b,
3,1,14,1,5,2,14,0,7,2,0,0,8,3,2,1,1,,,11,8////,,Beob. von L. Richter
57,1,14,1,5,0,16,10,,1,,,,3,1,1,1,,,2,8////,,
6,1,14,1,6,0,10,6,1,11,4,1,0,1,1,1,1,,,4,8////,b-c-d-e-f,
3,1,14,1,6,0,10,30,1,21,6,5,8,1,1,4,1,,,11,8////,b-c-d-e-f,
4,1,14,1,6,2,11,45,1,0,2,1,2,1,1,4,1,1,3,8,8////,d,
53,1,14,1,6,0,14,30,1,6,,,,2,1,1,1,,,17,8////,,kE/UB
53,1,14,1,6,0,14,45,1,5,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE/UB
93,1,14,1,6,0,14,50,2,0,,1,6,11,0,1,2,,,35,8////,,From cirrus fallout of cumulonimbus.
53,1,14,1,6,0,15,15,1,2,,,,3,1,1,1,,,17,8////,,kA/kE/UH
13,1,14,1,7,0,9,15,1,2,2,4,0,2,1,1,1,2,,5,8////,,
13,1,14,1,7,0,12,45,1,16,6,6,0,1,0,1,1,2,,5,8////,b-c-d-e-f,
46,1,14,1,7,2,13,45,1,2,3,1,0,3,1,1,1,,,8,8////,,kA
56,1,14,1,7,0,13,45,1,3,7,1,5,1,1,1,1,,6,2,8////,b-c-d-e-f,kE
3,1,14,1,7,0,14,5,1,3,2,1,0,2,1,3,1,,,11,8////,,
38,1,14,1,7,0,14,45,1,1,4,5,0,3,0,1,1,,,8,8////,,
6,1,14,1,7,0,14,53,1,3,3,1,0,3,2,1,2,,,4,8////,,
51,1,14,1,7,1,16,10,1,1,3,1,8,2,1,4,1,,,8,8////,,Fichtelberg
53,1,14,1,7,0,16,10,,1,,,,2,1,1,1,,,17,8////,,kA
93,1,14,1,7,0,16,50,1,0,1,1,5,2,0,1,2,,,35,8////,,
6,2,14,1,7,0,17,45,1,2,4,5,0,1,1,3,2,,,4,8////,,
61,1,14,1,8,2,8,15,1,1,5,1,2,2,0,4,1,,,10,8////,,g 74564 Crailsheim
53,1,14,1,8,0,8,40,1,1,,,,2,1,1,1,,,17,8////,,kE
3,1,14,1,8,0,9,0,1,33,6,5,0,1,1,4,1,,,11,8////,b-c-d-e-f,
93,1,14,1,8,0,11,55,2,1,9,1,5,1,0,4,1,1,5,35,8////,c-d-e,
3,1,14,1,8,0,14,0,1,13,6,5,0,4,1,1,1,,,11,8////,,
72,1,14,1,8,0,14,16,1,4,8,1,5,1,0,0,1,1,28,10,8////,c-d-e-f,-
62,1,14,1,8,0,15,15,0,3,6,3,8,1,1,0,1,,,10,8////,b-c-d-e-f,
61,1,14,1,8,2,15,20,1,3,6,1,2,1,1,1,2,,,10,8////,,g 73540 Heubach
6,2,14,1,8,0,17,34,2,17,5,3,0,1,2,4,2,,,4,8////,,
56,2,14,1,8,0,19,15,1,24,8,3,0,1,1,0,2,1,,2,8////,,kA UB kE
61,2,14,1,8,0,19,25,1,10,7,1,0,1,0,0,2,,,10,8////,,
69,2,14,1,8,0,20,25,0,2,8,,0,1,1,0,2,,,6,8////,,kA kE
6,2,14,1,8,0,20,34,2,7,4,5,0,1,1,3,2,,,4,8////,,
31,2,14,1,8,2,21,20,2,2,9,1,8,3,2,0,1,,,8,8////,,
53,1,14,1,9,2,10,15,1,2,,,,3,1,1,1,,,17,8////,,kA/kE
46,1,14,1,9,2,12,15,1,6,7,3,8,2,1,1,1,,,8,8////,,kA
46,1,14,1,9,2,12,15,1,6,7,3,8,3,1,1,1,,,8,8////,,kA
62,1,14,1,9,0,12,15,2,3,8,5,8,1,1,0,1,,,10,8////,b-c-d-e-f,
72,1,14,1,9,0,12,55,1,5,9,,9,1,0,4,1,1,5,10,8////,d-e-f,"UH, 1331 b-c-d-e F=1"
6,1,14,1,9,0,13,7,1,2,3,1,2,1,0,1,1,,,4,8////,c-d-e,
62,1,14,1,9,0,13,26,1,0,8,5,8,11,1,1,1,,,10,8////,,Kondenstreifen
3,1,14,1,9,0,13,30,1,5,6,5,8,1,1,4,1,,,11,8////,b-c-d-e-f,kA
3,1,14,1,9,0,13,30,1,5,6,5,8,4,1,4,1,,,11,8////,,kA
62,1,14,1,9,0,14,18,1,1,7,1,0,1,1,0,1,,,10,8////,d,kA kE
4,1,14,1,9,2,14,25,2,0,8,5,9,2,1,4,1,,7,8,8////,,Föhn
38,1,14,1,9,0,14,25,2,2,7,3,8,2,1,1,1,1,,8,8////,,
51,1,14,1,9,2,14,25,2,2,7,3,8,2,1,1,1,1,,8,8////,,
77,1,14,1,9,1,14,54,2,5,8,3,9,1,0,4,1,2,7,8,8////,b-c-d-e-f,Aue
61,1,14,1,9,2,15,15,1,4,7,1,2,4,0,0,1,,,10,8////,,g 73540 Heubach
51,2,14,1,9,1,17,55,1,2,5,1,0,1,1,1,1,,,8,8////,b-c-d-e-f,Fichtelberg
31,2,14,1,9,2,19,30,1,6,9,5,1,1,1,0,2,,8,8,8////,,
93,1,14,1,10,0,9,50,2,1,7,1,2,2,2,1,2,3,6,35,8////,,
93,1,14,1,10,0,11,40,2,6,7,1,8,1,1,1,1,3,3,35,8////,c-d-e,UH UB
93,1,14,1,10,0,12,0,2,1,7,1,8,5,1,1,2,3,3,35,8////,,
93,1,14,1,10,0,12,45,2,0,7,1,8,2,2,1,2,3,3,35,8////,,
69,2,14,1,10,0,19,40,0,22,8,,0,1,1,0,2,,,6,8////,,kA kE UB
13,2,14,1,10,0,21,0,2,5,8,3,0,1,1,1,2,3,16,5,8////,,
3,2,14,1,10,0,22,50,1,6,5,3,2,1,2,0,2,,,11,8////,,
62,2,14,1,10,0,23,0,1,1,8,5,0,1,1,0,1,,,10,8////,c-d-e,kA kE
6,2,14,1,11,0,1,35,1,9,1,5,0,1,2,3,1,,,4,8////,c-d-e,
6,2,14,1,11,0,1,53,1,5,2,5,0,4,2,3,1,,,4,8////,,
56,1,14,1,11,0,8,40,1,1,1,1,2,1,1,1,1,2,4,2,8////,b-c-d-e-f,UB UH
13,1,14,1,11,0,9,10,2,9,6,3,8,1,2,1,1,3,4,5,8////,b-c-d-e-f,
77,1,14,1,11,0,9,30,1,13,2,5,1,1,0,1,1,2,5,8,8////,c,"UH 9:42-10:22 Uhr MEZ, 10:39-11:03 Uhr MEZ"
31,1,14,1,11,2,9,36,2,1,3,1,1,2,3,1,2,,,8,8////,,
13,1,14,1,11,0,9,40,2,2,7,3,8,2,3,1,2,3,3,5,8////,,
56,1,14,1,11,0,9,50,2,3,9,3,2,2,1,1,,2,3,2,8////,,
4,1,14,1,11,0,9,58,1,1,4,1,9,3,2,4,2,,9,8,8////,,kA Föhn
22,1,14,1,11,0,10,0,2,3,3,3,7,1,1,1,1,,,5,8////,c-d-e,
53,1,14,1,11,0,10,0,1,1,,,,11,1,1,1,,,17,8////,,kA/kE
77,1,14,1,11,0,10,0,1,4,2,5,1,2,2,1,2,2,5,8,8////,,"mit Schweif, UH 10:11-10:21 Uhr MEZ"
77,1,14,1,11,0,10,13,1,2,2,5,1,5,2,1,1,2,5,8,8////,,
4,1,14,1,11,0,10,18,1,2,5,5,9,1,1,4,1,,9,8,8////,b-c-d-e-f,Föhn
4,1,14,1,11,0,10,18,1,0,5,5,9,2,0,4,1,,9,8,8////,,Föhn
38,1,14,1,11,0,10,20,1,1,2,5,8,3,1,1,2,1,,8,8////,,
51,1,14,1,11,2,10,20,1,1,2,5,8,3,1,1,2,1,,8,8////,,
38,1,14,1,11,0,10,25,1,1,2,5,8,1,1,4,1,1,,8,8////,c-d-e,DD:5min
51,1,14,1,11,2,10,25,1,1,2,5,8,1,1,4,1,1,,8,8////,c-d-e,DD:5min
31,1,14,1,11,2,10,30,1,3,9,1,1,1,1,1,1,,,8,8////,b-c-d-e-f,
38,1,14,1,11,0,10,40,1,1,3,5,8,2,1,1,1,1,,8,8////,,
51,1,14,1,11,2,10,40,1,1,3,5,8,2,1,1,1,1,,8,8////,,
77,1,14,1,11,0,11,30,0,0,2,5,1,3,2,1,1,2,5,8,8////,,
77,1,14,1,11,0,11,35,1,1,2,5,1,2,2,1,1,2,5,8,8////,,
77,1,14,1,11,0,11,35,0,0,2,5,1,11,1,1,2,2,5,8,8////,,
74,1,14,1,11,0,12,43,0,0,1,1,8,2,1,1,1,,,2,8////,,
93,2,14,1,11,0,19,0,1,10,7,1,8,1,2,0,2,,,35,8////,,"Returned 2130 CET, kE"
3,2,14,1,11,0,19,10,1,2,5,5,8,7,2,4,1,,,11,8////,c-d-e,
77,1,14,1,12,0,10,20,1,5,4,2,5,1,0,4,1,,,8,8////,c-d-e,
61,1,14,1,12,0,12,15,1,17,6,1,2,3,0,0,1,,,10,8////,,UH
72,1,14,1,12,0,12,26,1,2,8,4,0,3,1,1,1,1,27,10,8////,,-
3,1,14,1,12,2,12,45,1,9,6,5,0,1,1,4,1,,,11,8////,b-c-d-e-f,tlw in Kondensstreifen
57,1,14,1,12,0,12,50,,2,,,,2,1,1,2,,,2,8////,,
72,1,14,1,12,0,13,33,1,1,8,1,0,2,1,1,1,1,26,10,8////,,kA
3,1,14,1,12,2,13,50,1,12,6,5,0,2,2,1,1,,,11,8////,,UH tlw in Kondensstreifen
31,1,14,1,12,2,13,55,2,1,,1,1,3,1,1,1,,,8,8////,,Sehr diffus
62,1,14,1,12,0,14,0,1,1,6,1,0,3,1,1,1,,,10,8////,,sehr diffus
3,1,14,1,12,2,14,10,1,7,6,5,0,3,1,4,1,,,11,8////,,UH tlw in Kondensstreifen
4,1,14,1,12,0,14,10,1,0,1,1,5,2,1,4,1,,,8,8////,,
4,1,14,1,12,0,14,10,1,0,1,1,5,3,0,4,1,,,8,8////,,
77,1,14,1,12,0,14,11,1,2,3,1,8,1,0,2,1,,,8,8////,b,
77,1,14,1,12,0,14,11,1,2,3,1,8,2,1,1,1,,,8,8////,,
77,1,14,1,12,0,14,11,1,2,3,1,8,3,0,1,1,,,8,8////,,
38,1,14,1,12,0,14,30,1,1,1,1,,3,1,1,1,,,8,8////,,
4,1,14,1,12,0,14,33,1,0,1,1,5,3,1,0,1,,,8,8////,,
72,1,14,1,12,0,14,33,1,0,7,1,0,2,2,1,1,1,25,10,8////,,"kA, Kondensstreifen"
62,1,14,1,12,0,14,57,1,1,6,1,0,2,1,1,1,,,10,8////,,UH
72,1,14,1,12,0,15,14,1,2,7,1,0,3,1,4,1,1,24,10,8////,,-
51,1,14,1,12,1,15,45,6,1,0,0,2,3,2,4,1,,,8,8////,,Fichtelberg
46,1,14,1,12,2,16,10,1,2,3,1,8,2,1,1,1,,,8,8////,,kA
3,2,14,1,12,0,18,55,1,5,5,5,0,1,1,0,2,,,11,8////,,
6,2,14,1,12,0,21,30,1,5,6,3,8,1,2,4,2,,,4,8////,,
6,2,14,1,13,0,0,20,1,18,3,3,8,1,2,3,2,,,4,8////,,
6,2,14,1,13,0,2,49,1,2,4,3,0,4,1,3,1,,,4,8////,,
53,1,14,1,13,0,8,21,4,9,0,0,,1,2,1,1,,,17,8////,g-h-a,kA/kE
53,1,14,1,13,0,8,26,4,1,0,0,,12,0,1,1,,,17,8////,h,kA/kE
53,1,14,1,13,0,8,30,1,1,,,,2,1,1,1,,,17,8////,,kA/kE
53,1,14,1,13,2,10,15,4,1,0,0,,1,1,1,1,,,17,8////,h,kA/kE
93,1,14,1,13,0,14,0,2,0,3,1,5,1,1,1,1,3,3,35,8////,c-d-e,
3,1,14,1,13,0,15,0,2,5,6,3,8,1,1,4,1,,,11,8////,c-d-e,
93,1,14,1,13,0,15,35,2,0,6,1,2,3,1,1,2,3,2,35,8////,,"In contrail, lacklustre colouring."
6,2,14,1,13,0,19,0,1,4,5,5,2,1,2,4,1,,,4,8////,c-d-e,
69,2,14,1,14,0,0,15,1,0,8,,0,1,1,1,2,,,6,8////,,kA kE
74,2,14,1,14,0,5,0,1,0,,3,8,5,1,0,1,,,2,8////,,kA kE
74,2,14,1,14,0,5,0,1,0,,3,8,10,1,0,1,,,2,80202,,kA kE
95,1,14,1,14,0,8,15,1,2,8,3,0,2,2,1,,,,24,8////,,
93,1,14,1,14,0,11,30,1,4,,1,2,1,1,1,1,1,6,35,8////,c-d-e-f,Variable cirrus during observation.
93,1,14,1,14,0,12,0,1,0,5,1,2,2,2,4,1,1,6,35,8////,,"Within contrail, red/white only."
69,1,14,1,14,0,12,5,2,4,8,3,0,1,1,1,1,,,6,8////,c-d-e,kA
53,1,14,1,14,2,12,40,1,1,,,,1,1,1,1,,,17,8////,c-d-e-f,kA/kE
93,1,14,1,14,0,12,50,1,1,7,1,2,1,1,1,1,1,5,35,8////,c-d-e,
93,1,14,1,14,0,12,50,1,1,7,1,2,2,2,1,1,1,5,35,8////,,
93,1,14,1,14,0,12,50,1,1,7,1,2,3,2,1,2,1,5,35,8////,,
93,1,14,1,14,0,15,0,2,0,7,4,5,2,1,1,2,1,3,35,8////,,
74,1,14,1,14,2,15,10,1,2,5,5,8,4,2,1,2,,,2,8////,,kA
74,1,14,1,14,2,15,10,1,2,5,5,8,5,2,1,1,,,2,8////,,kA
74,1,14,1,14,0,15,50,1,0,5,5,8,8,2,1,1,,,2,802//,,kA kE
95,2,14,1,14,0,18,40,1,24,8,3,0,1,2,0,2,1,13,24,8////,,
69,1,14,1,15,0,12,25,1,2,9,5,,1,1,1,1,,,6,8////,d-e,
3,1,14,1,15,0,15,40,1,4,2,1,0,3,1,4,1,,,11,8////,,
46,1,14,1,15,2,16,0,1,1,5,1,2,3,1,1,1,,,8,8////,,kA
31,1,14,1,15,2,16,5,2,1,9,1,1,3,3,4,1,,6,8,8////,,kA kE
3,1,14,1,15,0,16,40,1,3,2,1,8,8,1,3,1,,,11,810//,,
31,2,14,1,15,2,21,0,0,5,8,5,,1,1,0,2,,2,8,8////,,kA kE
46,2,14,1,15,2,21,0,1,3,5,1,0,1,1,0,1,,,8,8////,c-d-e,kA
44,1,14,1,16,0,7,50,,0,,,8,8,2,4,1,,,11,810//,,
53,1,14,1,16,0,8,10,,1,,,,8,2,3,1,,,17,801//,,"kA/kE/0,5 Grad"
53,1,14,1,16,0,8,20,1,4,,,,3,2,1,1,,,17,8////,,kA/kE/UB
53,1,14,1,16,0,8,35,1,1,,,,2,1,1,1,,,17,8////,,kA/kE
53,1,14,1,16,0,8,58,4,1,0,0,,1,1,1,1,,,17,8////,g-h-a,kA/kE
53,1,14,1,16,0,8,59,1,1,,,,11,0,1,1,,,17,8////,,kA/kE
53,1,14,1,16,2,10,5,1,4,,,,1,1,1,1,,,17,8////,c-d-e-f,kA/kE
93,1,14,1,16,0,11,50,2,1,7,1,2,2,2,1,2,4,,35,8////,,
93,1,14,1,16,0,12,45,2,1,7,1,2,1,1,1,1,4,,35,8////,b-c-d-e-f,
53,2,14,1,16,0,21,5,1,1,,3,,1,1,,1,,,17,8////,a-b-c-d-e-f,kA/kE/UB
3,2,14,1,16,1,22,20,2,4,7,3,8,1,1,0,2,,,6,8////,,kA Langen
6,2,14,1,17,0,2,44,2,6,7,3,7,1,1,3,1,,,4,8////,c-d-e,
6,1,14,1,17,0,10,44,2,5,7,3,7,1,0,1,1,,,4,8////,b-c-d-e-f,
61,1,14,1,17,2,11,45,1,4,7,5,2,1,0,3,1,,,10,8////,b-c-d-e-f,g 73540 Heubach
3,1,14,1,17,1,11,55,1,6,2,1,8,2,2,4,1,,,6,8////,,UH Frankfurt
53,1,14,1,17,2,12,40,2,1,,,,1,0,1,1,,,17,8////,c-d-e-f,kA/kE
56,1,14,1,18,0,3,30,2,9,8,5,7,1,1,1,1,3,,2,8////,b-c-d-e,
31,2,14,1,18,2,4,40,1,12,9,5,1,1,1,0,2,,,8,8////,,kA
6,1,14,1,18,0,8,50,1,46,6,1,0,1,1,1,1,,,4,8////,b-c-d-e-f,
4,1,14,1,18,0,9,25,1,4,6,5,0,1,1,4,1,,,8,8////,c-d-e,
4,1,14,1,18,0,9,30,1,0,6,5,0,3,1,4,1,,,8,8////,,
56,1,14,1,18,0,9,35,2,2,8,5,7,2,1,1,,3,,2,8////,,
4,1,14,1,18,0,9,50,2,2,7,5,0,2,1,1,1,,,8,8////,,
22,1,14,1,18,0,9,50,1,2,3,5,9,1,1,0,1,,,5,8////,c-d-e,
4,1,14,1,18,0,10,25,2,0,7,5,0,3,1,4,1,,,8,8////,,
46,1,14,1,18,2,10,30,1,9,7,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,kA
38,1,14,1,18,0,10,40,1,9,7,5,8,2,1,1,1,,,8,8////,,UH
38,1,14,1,18,0,10,40,1,13,7,5,8,3,1,1,1,,,8,8////,,UH
51,1,14,1,18,2,10,40,1,9,7,5,8,2,1,1,1,,,8,8////,,UH
51,1,14,1,18,2,10,40,1,13,7,5,8,3,1,1,1,,,8,8////,,UH
69,1,14,1,18,0,10,40,1,2,7,5,0,1,1,1,1,,,6,8////,d-e-f,
4,1,14,1,18,0,10,45,2,0,7,5,0,3,1,4,1,,,8,8////,,
69,1,14,1,18,0,10,45,1,1,7,5,0,3,1,1,1,,,6,8////,,UH
38,1,14,1,18,0,10,50,1,21,7,5,8,1,1,4,1,,,8,8////,b-c-d-e-f,UH
51,1,14,1,18,2,10,50,1,21,7,5,8,1,1,4,1,,,8,8////,b-c-d-e-f,UH
4,1,14,1,18,0,10,55,1,0,7,5,0,1,1,4,1,,,8,8////,c-d-e,
55,1,14,1,18,1,11,0,1,9,8,5,0,1,1,1,1,,,8,8////,b-c-d-e-f,bei Annaberg
4,1,14,1,18,0,11,20,1,9,7,5,0,1,1,4,1,,,8,8////,b-c-d-e-f,
4,1,14,1,18,0,11,20,1,9,7,5,0,3,1,1,2,,,8,8////,,
62,1,14,1,18,0,11,20,1,2,8,1,0,1,1,0,1,,,10,8////,c-d-e,kA
69,1,14,1,18,0,11,20,1,5,8,5,0,2,1,1,1,,,6,8////,,UH
69,1,14,1,18,0,11,20,1,1,8,5,0,3,2,1,1,,,6,8////,,
55,1,14,1,18,1,11,30,1,1,8,5,0,3,1,1,1,,,8,8////,,bei Annaberg
4,1,14,1,18,0,11,35,1,7,7,5,0,2,1,1,2,,,8,8////,,
77,1,14,1,18,0,11,50,2,4,7,4,1,1,1,1,1,4,,8,8////,b-c-d-e,
77,1,14,1,18,0,11,50,1,4,7,4,1,2,2,1,1,4,,8,8////,,
77,1,14,1,18,0,11,50,1,4,7,4,1,3,2,1,1,4,,8,8////,,
77,1,14,1,18,0,11,50,2,4,7,4,1,11,0,1,1,4,,8,8////,,
4,1,14,1,18,0,12,0,1,1,7,5,0,5,1,4,1,,,8,8////,,
38,1,14,1,18,0,12,0,1,11,7,5,8,11,1,1,1,,,8,8////,,UH
51,1,14,1,18,2,12,0,1,11,7,5,8,11,1,1,1,,,8,8////,,UH
55,1,14,1,18,1,12,0,1,2,8,5,0,2,1,1,2,,,8,8////,,bei Annaberg
55,1,14,1,18,1,12,0,1,1,8,5,0,5,1,1,1,,,8,8////,,bei Annaberg
72,1,14,1,18,0,12,24,1,1,7,1,8,1,0,4,1,,,10,8////,b-c-d-e,-
93,1,14,1,18,0,12,25,2,0,9,1,2,11,2,1,2,4,0,35,8////,,
4,1,14,1,18,0,13,15,1,0,8,5,0,3,1,4,1,,,8,8////,,
77,1,14,1,18,0,13,20,1,10,7,4,0,1,0,4,1,4,,8,8////,b-c-d-e-f,
77,1,14,1,18,0,13,31,1,4,7,4,0,11,0,1,1,4,,8,8////,,
77,1,14,1,18,0,13,36,2,3,7,4,0,2,1,1,1,4,,8,8////,,
77,1,14,1,18,0,13,36,1,3,7,4,0,5,1,1,1,4,,8,8////,,
77,1,14,1,18,0,13,43,2,3,7,4,0,3,1,1,1,4,,8,8////,,
4,1,14,1,18,0,13,58,1,4,6,5,0,1,1,4,1,,,8,8////,b-c-d-e-f,
93,1,14,1,18,0,14,0,2,0,7,1,2,3,0,1,2,4,0,35,8////,,
93,1,14,1,18,0,14,10,2,1,7,1,2,1,1,4,1,4,0,35,8////,c-d-e,On edge of orographic cirrus.
64,1,14,1,18,0,14,15,1,1,6,5,0,3,1,0,1,,,7,8////,,
62,1,14,1,18,0,14,40,1,1,8,5,0,2,1,1,1,,,10,8////,,
31,1,14,1,18,2,14,50,2,5,9,1,1,1,1,1,1,,,8,8////,b-c-d-e-f,kA kE
31,1,14,1,18,2,14,50,2,5,9,1,1,4,1,1,1,,,8,8////,,
