KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
77,1,19,1,19,0,8,30,1,39,5,4,0,3,1,1,1,,,8,8////,,mehrmals kurze Unterbrechung der Sichtbarkeit
13,1,19,1,19,0,8,35,2,8,6,3,0,2,2,1,2,,99,5,8////,,
4,1,19,1,19,0,8,40,1,6,8,1,0,5,1,4,1,,99,8,8////,,parabel
57,1,19,1,19,0,8,40,,3,,,,1,0,1,1,,,2,8////,b-c-d-e-f,
57,1,19,1,19,0,8,40,,3,,,,4,1,1,1,,,2,8////,,
57,1,19,1,19,0,8,40,,3,,,,5,0,1,1,,,2,8////,,
57,1,19,1,19,0,8,40,,1,,,,8,0,1,1,,,2,812//,,leicht oringe
53,1,19,1,19,0,8,45,1,38,,,,3,1,1,1,,,17,8////,,kA/kE/UH/UB
61,1,19,1,19,0,8,45,1,37,6,1,0,2,2,1,2,,99,7,8////,,
4,1,19,1,19,0,8,50,1,2,8,1,0,3,2,4,1,,99,8,8////,,
62,1,19,1,19,0,8,50,1,2,1,1,0,2,3,1,2,,,10,8////,,kE
62,1,19,1,19,0,8,55,1,2,1,1,0,4,2,1,1,,,10,8////,,
61,1,19,1,19,0,9,0,1,32,6,1,0,1,1,1,1,,99,7,8////,b-c-d-e-f,
56,1,19,1,19,0,9,10,1,36,6,1,0,4,2,1,,,,2,8////,,UH UB
56,1,19,1,19,0,9,10,1,35,6,1,0,5,3,1,1,,,2,8////,,UB
78,1,19,1,19,1,9,10,1,46,7,1,0,1,1,1,1,,,11,8////,a-b-c-d-e-f-g-h,"kA UH UB,Miesbach"
78,1,19,1,19,1,9,10,1,44,7,1,0,2,1,1,,,,11,8////,,"kA UH UB,Miesbach"
78,1,19,1,19,1,9,10,1,44,7,1,0,3,1,1,,,,11,8////,,"kA UH UB,Miesbach"
61,1,19,1,19,0,9,20,1,36,6,1,0,3,2,1,2,,99,7,8////,,zeitweise mit Schweif
56,1,19,1,19,0,9,30,1,36,6,1,0,1,1,1,1,,,2,8////,b-c-d-e-f,UB kE
82,1,19,1,19,0,9,35,1,37,4,5,0,3,1,1,2,,99,4,8////,,kA UH
4,1,19,1,19,0,9,40,1,0,7,1,0,2,1,4,1,,99,8,8////,,
46,1,19,1,19,0,9,45,1,5,7,5,0,2,1,1,1,,,4,8////,,kA
46,1,19,1,19,0,9,45,1,5,7,5,0,3,1,1,1,,,4,8////,,kA
55,1,19,1,19,0,9,45,1,7,8,5,8,11,1,1,2,,,8,8////,,UH UB
13,1,19,1,19,0,10,0,2,1,6,3,0,3,0,1,1,,99,5,8////,,
82,1,19,1,19,0,10,10,1,29,4,5,0,1,1,1,1,,99,4,8////,b-c-d-e-f,UH
82,1,19,1,19,0,10,10,1,30,4,5,0,5,1,1,2,,99,4,8////,,UH
55,1,19,1,19,0,10,20,1,4,8,5,8,2,1,1,1,,,8,8////,,
55,1,19,1,19,0,10,20,1,4,8,5,8,3,1,1,1,,,8,8////,,
77,1,19,1,19,1,10,20,1,3,3,1,0,1,0,1,1,,,8,8////,d-e-f,Fichtelberg
82,1,19,1,19,0,10,20,1,35,4,5,0,2,1,1,2,,99,4,8////,,"UH, bis H=2"
38,1,19,1,19,1,10,40,1,8,3,1,8,1,1,1,1,,99,8,8////,b-c-d-e-f,"Bärenstein, Foto"
38,1,19,1,19,1,10,40,1,3,3,1,8,11,1,1,2,,99,8,8////,,"Bärenstein, Foto"
51,1,19,1,19,1,10,40,1,8,3,1,8,1,1,1,1,,99,8,8////,b-c-d-e-f,"kA, Bärenstein"
51,1,19,1,19,1,10,40,1,3,3,1,8,11,1,1,2,,99,8,8////,,"kA, Bärenstein"
4,1,19,1,19,0,10,45,1,0,6,1,0,2,1,4,1,,99,8,8////,,
38,1,19,1,19,1,10,50,1,2,3,1,8,2,1,1,1,,99,8,8////,,"Bärenstein, Foto"
38,1,19,1,19,1,10,50,1,6,3,1,8,3,1,1,1,,99,8,8////,,"Bärenstein, Foto"
51,1,19,1,19,1,10,50,1,2,3,1,8,2,1,1,1,,99,8,8////,,Bärenstein
51,1,19,1,19,1,10,50,1,6,3,1,8,3,1,1,1,,99,8,8////,,Bärenstein
13,1,19,1,19,0,11,0,2,18,6,3,0,1,1,1,1,,99,5,8////,c-d-e-f,
61,1,19,1,19,0,11,15,1,16,6,1,0,11,1,1,1,,99,7,8////,,
4,1,19,1,19,0,11,20,1,0,5,1,0,3,1,4,1,,99,8,8////,,
53,1,19,1,19,0,11,30,1,21,,,,2,1,1,1,,,17,8////,,kA/kE/UH/UB
61,1,19,1,19,0,11,50,1,3,6,1,0,13,0,0,1,,99,7,8////,,zirka 20° an linker NS
62,1,19,1,19,0,12,0,0,0,1,1,0,3,1,1,1,,,10,8////,,
79,1,19,1,19,0,12,9,1,1,6,5,0,5,1,1,,,,11,8////,,*1 kA
79,1,19,1,19,0,12,9,1,2,6,5,0,11,3,1,,,,11,8////,,*1 kA
79,1,19,1,19,0,12,9,1,1,6,5,0,21,2,1,,,,11,8////,,*1 kA
79,1,19,1,19,0,12,9,1,1,6,5,0,27,0,1,,,,11,8////,,*1 kA
79,1,19,1,19,0,12,9,1,2,6,5,0,60,1,1,,,,11,8////,,*1 kA
6,1,19,1,19,0,12,11,1,16,5,3,0,4,0,1,1,,,4,8////,,
79,1,19,1,19,0,12,11,1,1,6,5,0,14,1,1,,,,11,8////,,*1 kA
79,1,19,1,19,0,12,16,1,5,6,5,0,13,1,0,,,,11,8////,,*1 kA
79,1,19,1,19,0,12,26,1,1,6,5,0,56,0,0,,,,11,8////,,*1 kA
78,1,19,1,19,1,12,30,1,2,7,1,0,11,0,1,,,,11,8////,,Miesbach
13,1,19,1,19,0,12,50,1,4,4,1,0,2,2,1,2,,99,5,8////,,
13,1,19,1,19,0,12,50,1,4,4,1,0,3,2,1,2,,99,5,8////,,
56,1,19,1,19,0,12,50,1,2,6,1,0,11,0,1,,,,2,8////,,UB
74,1,19,1,19,1,13,0,1,1,6,3,0,11,1,1,1,,,2,8////,,"kA kE, Ronnenberg"
31,1,19,1,19,0,13,10,1,13,9,1,1,2,2,1,1,,,8,8////,,kA kE UB
31,1,19,1,19,2,13,10,1,1,9,1,1,2,2,1,1,,,8,8////,,kA kE
31,1,19,1,19,2,13,10,1,13,9,1,1,3,1,1,1,,,8,8////,,kA kE UB
46,1,19,1,19,0,13,30,1,5,7,5,0,1,1,1,1,,,4,8////,c-d-e-f,kA
46,1,19,1,19,0,13,30,1,5,7,5,0,5,1,1,1,,,4,8////,,kA
46,1,19,1,19,0,13,30,1,5,7,5,0,11,1,1,1,,,4,8////,,kA
53,1,19,1,19,0,13,35,1,1,,,,1,1,1,1,,,17,8////,f,kA/kE
53,1,19,1,19,0,13,35,1,1,,,,8,1,0,2,,,17,802//,,kA/kE
53,1,19,1,19,0,13,35,1,1,,,,11,0,1,1,,,17,8////,,kA/kE
53,1,19,1,19,0,13,35,4,1,0,0,,12,1,1,1,,99,17,8////,h,kA/kE
4,1,19,1,19,0,13,40,1,1,4,1,8,2,1,4,1,,99,8,8////,,Rand einer Ac len-Wolke
4,1,19,1,19,0,13,50,1,3,4,1,8,3,2,4,1,,99,8,8////,,
4,1,19,1,19,0,13,50,1,3,4,1,8,11,0,1,1,,99,8,8////,,
4,1,19,1,19,0,14,10,1,1,5,1,8,2,0,4,1,,99,8,8////,,
74,2,19,1,19,1,15,15,1,2,6,5,0,4,2,1,1,,,2,8////,,"kA kE, während Fahrt Ronnenberg-Barsinghausen"
82,1,19,1,19,0,15,15,2,10,6,5,0,8,2,1,2,,99,4,810//,,
38,1,19,1,19,0,15,20,1,3,4,1,0,2,1,1,1,,99,8,8////,,Foto
38,1,19,1,19,0,15,20,1,3,4,1,0,3,1,1,1,,99,8,8////,,Foto
51,1,19,1,19,0,15,20,1,3,4,1,0,2,1,1,1,,99,8,8////,,
51,1,19,1,19,0,15,20,1,3,4,1,0,3,1,1,1,,99,8,8////,,
4,1,19,1,19,0,15,30,1,1,4,1,0,2,2,4,1,,99,8,8////,,
78,1,19,1,19,1,15,50,1,0,3,1,0,2,3,1,,,,11,8////,,Miesbach
78,1,19,1,19,1,16,0,1,1,3,1,0,5,1,1,,,,11,8////,,"kA, Miesbach"
13,1,19,1,19,0,16,25,1,1,4,1,0,2,3,1,2,,99,5,8////,,
31,1,19,1,19,2,16,50,1,2,9,1,1,8,2,0,1,,,8,808//,,kA kE
53,2,19,1,19,0,17,50,1,5,,,,1,1,1,1,,,17,8////,a/b-c-d-e-f-g/h,kA/kE/UB
53,2,19,1,19,0,17,50,1,5,,,,3,1,1,1,,,17,8////,,kA/kE/UB
53,2,19,1,19,0,17,50,1,1,,,,5,0,1,1,,,17,8////,,kA/kE
53,2,19,1,19,0,18,0,1,4,,,,6,1,1,1,,,17,8////,,kA/kE/UB
78,1,19,1,20,1,8,45,1,6,4,1,0,1,1,1,1,,,11,8////,c-d-e-f,Miesbach
62,1,19,1,20,0,8,57,1,1,1,1,0,3,2,1,1,,,10,8////,,
62,1,19,1,20,0,9,18,1,4,1,1,0,2,2,1,1,,,10,8////,,UH 3xkurz NS
82,1,19,1,20,0,9,40,4,,0,0,,1,1,1,1,,,4,8////,h,kA kE
53,1,19,1,20,0,9,55,4,31,0,0,,12,1,1,1,,99,17,8////,g-h-a,kA/kE/UB
69,1,19,1,20,0,10,0,1,2,4,1,0,1,1,1,1,,,6,8////,,kA
69,1,19,1,20,0,10,50,1,1,2,1,0,2,1,1,1,,,6,8////,,kA kE
53,1,19,1,20,0,13,0,1,11,,,,3,2,1,1,,,17,8////,,kA/kE/UH/UB
77,1,19,1,20,1,13,25,6,0,0,0,1,9,1,0,2,,,16,8//05,,Keilbergauffahrt
53,1,19,1,20,0,14,10,1,4,,,,2,1,1,1,,,17,8////,,kA/kE
53,1,19,1,20,0,16,30,1,1,,,,8,1,3,2,,,17,810//,,kA/kE
93,1,19,1,21,0,10,30,1,0,7,1,1,3,1,1,1,2,12,35,8////,,"Split into two thin strips, slight orange only."
51,1,19,1,21,1,11,5,6,1,0,0,1,6,1,1,1,,,8,8////,,"in Eisnebel, Flughafen Leipzig"
51,1,19,1,21,1,11,5,6,1,0,0,1,9,0,0,2,,,8,8//22,,"in Eisnebel, Flughafen Leipzig"
51,1,19,1,21,1,11,7,6,0,0,0,1,5,0,1,1,,,8,8////,,"DD: 3', in Eisnebel, Flughafen Leipzig"
53,1,19,1,21,0,12,30,4,15,0,0,,12,0,1,1,,99,17,8////,h,kA/kE
93,1,19,1,21,0,13,0,2,6,7,3,2,1,1,1,1,2,9,35,8////,b-c-d-e-f,
61,1,19,1,21,2,13,10,1,4,7,1,2,3,0,1,1,,99,7,8////,,
53,1,19,1,21,0,16,25,4,1,0,0,,99,1,3,,,99,17,8////,,kA/kE/^Sonnenboegen^ auf Schneedecke
82,5,19,1,21,1,17,45,6,3,0,0,,5,1,1,2,,,4,8////,,"kA, Schwarzheide/BASF"
82,5,19,1,21,1,17,45,6,3,0,0,,6,1,1,2,,,8,8////,,"kA, Schwarzheide/BASF"
82,5,19,1,21,1,18,15,5,,0,0,,1,1,1,2,,,8,8////,,"kA kE, Schwarzheide/BASF, divergentes licht"
82,5,19,1,21,0,19,35,6,1,0,0,,5,1,1,1,,,4,8////,,kA
82,5,19,1,21,0,19,35,6,1,0,0,,6,1,1,1,,,4,8////,,kA
82,5,19,1,21,0,19,45,5,,0,0,,1,2,1,2,,,4,8////,,"kA kE, divergentes licht"
56,2,19,1,22,0,6,20,1,5,7,1,0,1,1,0,2,,,2,8////,,
56,2,19,1,22,0,7,5,1,3,7,1,0,5,2,0,1,,,2,8////,,
13,1,19,1,22,0,8,5,1,3,5,1,0,8,1,0,2,3,12,5,808//,,
13,1,19,1,22,0,8,35,1,23,6,1,0,2,2,1,2,3,12,5,8////,,
56,1,19,1,22,0,8,45,1,38,8,1,0,1,1,1,1,,,2,8////,b-c-d-e-f,UB kE
56,1,19,1,22,0,8,45,1,34,8,1,0,5,2,1,1,,,2,8////,,UB
13,1,19,1,22,0,8,55,1,21,6,1,0,1,1,1,1,3,11,5,8////,c-d-e,
13,1,19,1,22,0,8,55,1,1,6,1,0,3,1,1,1,3,11,5,8////,,
13,1,19,1,22,0,9,20,1,3,6,1,0,5,2,1,1,3,11,5,8////,,
57,1,19,1,22,0,9,20,,6,,,,1,1,1,1,,,2,8////,c-d-e,
57,1,19,1,22,0,9,20,,6,,,,5,1,1,1,,,2,8////,,
57,1,19,1,22,0,9,20,,3,,,,8,0,1,1,,,2,818//,,leicht ornge
82,1,19,1,22,0,9,20,4,,0,0,,1,1,1,1,,,4,8////,d,kA kE
82,1,19,1,22,0,9,20,4,,0,0,,12,1,1,1,,,4,8////,h,kA kE
74,1,19,1,22,2,10,30,1,2,7,5,0,1,1,1,1,,,2,8////,b-c-d-e-f,"kA kE, während der Arbeit"
74,1,19,1,22,2,10,30,1,2,7,5,0,5,2,1,2,,,2,8////,,"kA kE, während der Arbeit"
74,1,19,1,22,2,10,45,1,1,7,5,0,4,2,1,1,,,2,8////,,"kA kE, während der Arbeit"
56,1,19,1,22,0,11,0,1,21,8,1,7,3,1,1,,,,2,8////,,UB
74,1,19,1,22,2,12,0,1,1,7,5,0,3,2,1,1,,,2,8////,,"kA kE, während der Arbeit"
74,1,19,1,22,2,12,0,1,1,7,5,0,5,2,1,2,,,2,8////,,"kA kE, während der Arbeit"
74,1,19,1,22,2,12,0,1,1,7,5,0,11,2,1,1,,,2,8////,,"kA kE, während der Arbeit"
74,1,19,1,22,2,12,0,1,1,7,5,0,51,2,1,2,,,2,8////,,"kA kE, während der Arbeit"
56,1,19,1,22,0,12,50,1,2,8,1,0,12,1,1,1,,,2,8////,,kA kE
4,1,19,1,23,2,5,0,1,1,6,1,7,1,1,0,1,,99,8,8////,b-c-d-e-f,
51,2,19,1,23,1,5,15,1,5,6,3,0,1,1,1,2,,,8,8////,,"kE, Schkeuditz"
51,2,19,1,23,1,5,30,1,3,6,3,0,7,2,1,1,,,8,8////,c-d-e/g-h-a,"kE, Schkeuditz"
61,1,19,1,23,2,9,20,1,22,7,5,2,1,1,1,1,,,7,8////,b-c-d-e-f,
61,1,19,1,23,2,10,10,1,16,7,5,2,3,1,1,1,,,7,8////,,
61,1,19,1,23,2,10,35,1,12,7,5,2,2,1,1,1,,,7,8////,,
74,1,19,1,23,2,10,45,1,7,8,5,8,1,2,1,1,,,2,8////,,"kA kE UB, während der Arbeit"
74,1,19,1,23,2,11,15,1,7,8,5,8,5,1,1,1,,,2,8////,,"kA kE UB, während der Arbeit"
53,1,19,1,23,0,11,45,1,3,,,,1,1,1,1,,0,17,8////,b-c-d-e,kA/kE
53,1,19,1,23,0,11,50,1,2,,,,11,0,1,1,,0,17,8////,,UH
56,1,19,1,23,0,12,50,1,14,7,5,8,5,2,1,1,,,2,8////,,UB
56,1,19,1,23,0,13,10,1,11,7,5,8,1,1,1,1,,,2,8////,b-c-d-e-f,UB
57,1,19,1,23,0,14,0,,8,,,,1,1,1,1,,,2,8////,b-c-d-e-f,
57,1,19,1,23,0,14,0,,8,,,,4,1,1,1,,,2,8////,,
57,1,19,1,23,0,14,0,,6,,,,5,0,1,1,,,2,8////,,
56,1,19,1,23,0,14,10,1,2,7,5,8,4,1,1,,,,2,8////,,kA UB
53,1,19,1,23,0,15,15,1,1,,,,8,1,3,2,,,17,810//,,kA/kE
93,1,19,1,23,0,15,30,1,4,6,1,1,1,1,1,1,8,9,35,8////,b-c-d-e-f,UH.
93,1,19,1,23,0,15,45,1,0,6,1,1,5,1,1,2,8,9,35,8////,,
51,1,19,1,25,1,10,50,6,1,0,0,1,11,1,1,1,,,8,8////,,"Eisnebel, Flughafen Leipzig"
6,2,19,1,27,0,3,53,2,6,7,3,7,1,0,4,1,,,4,8////,b-c-d-e-f,
6,2,19,1,27,0,3,53,2,1,7,3,7,3,0,4,1,,,4,8////,,
53,1,19,1,27,0,15,10,1,2,,,,1,1,1,1,,,17,8////,d,kA
53,1,19,1,27,0,15,15,1,1,,,,2,2,1,1,,,17,8////,,
82,1,19,1,28,0,9,45,2,4,4,1,0,1,0,1,1,,8,4,8////,b-c-d-e,kA
82,1,19,1,28,0,9,45,2,4,4,1,0,5,1,1,1,,8,4,8////,,kA
53,1,19,1,29,0,13,0,7,1,0,0,,11,0,1,1,,0,17,8////,,kA
53,1,19,1,29,0,13,45,7,1,0,0,,8,1,0,2,,0,17,802//,,kE
53,1,19,1,29,0,16,30,,1,,,,8,1,4,,,,17,8////,,kA
53,5,19,1,30,0,6,35,6,1,0,0,,8,2,3,2,,,17,825//,,"kA/kE/Lampen, Autoscheinwerfer"
53,5,19,1,30,0,6,35,6,1,0,0,,9,1,3,2,,,17,8//05,,kA/kE/Lampen
80,1,19,1,30,1,7,40,1,2,7,3,,8,1,4,,,99,11,805//,,g=Mainburg KE
46,1,19,1,30,0,7,55,1,2,5,1,2,8,1,0,1,,,4,810//,,kA
53,1,19,1,30,0,7,56,4,1,0,0,,1,1,1,1,,99,17,8////,g-h-a,kE
53,1,19,1,30,0,7,56,6,2,0,0,,3,1,1,1,,,17,8////,,kE
53,1,19,1,30,0,8,5,6,1,0,0,,9,0,1,2,,,17,8//10,,kE
53,1,19,1,30,0,8,40,1,31,,,,3,1,1,1,,,17,8////,,kA/kE/UH/UB
78,1,19,1,30,0,8,52,1,1,3,1,0,3,0,1,,,,11,8////,,
61,1,19,1,30,2,9,5,1,22,7,5,9,1,0,1,1,3,,7,8////,b-c-d-e-f,
38,1,19,1,30,2,9,15,1,12,6,1,2,2,1,1,2,,99,8,8////,,Uh Fotos
38,1,19,1,30,2,9,15,1,12,6,1,2,3,1,1,2,,99,8,8////,,UH Fotos
38,1,19,1,30,2,9,15,1,4,6,1,2,5,1,4,1,,99,8,8////,,Foto
38,1,19,1,30,2,9,15,1,4,6,1,2,11,1,1,2,,99,8,8////,,
51,1,19,1,30,2,9,15,1,12,6,1,2,2,1,1,2,,99,8,8////,,UH
51,1,19,1,30,2,9,15,1,12,6,1,2,3,1,1,2,,99,8,8////,,UH
51,1,19,1,30,2,9,15,1,4,6,1,2,11,1,1,2,,99,8,8////,,
4,1,19,1,30,2,9,20,1,2,8,3,0,3,1,4,1,,99,8,8////,,kA Föhn
53,1,19,1,30,1,9,20,6,1,0,0,,1,0,0,1,,,17,8////,b-c-d-e-f,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
53,1,19,1,30,1,9,20,6,1,0,0,,2,1,1,1,,,17,8////,,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
53,1,19,1,30,1,9,20,6,1,0,0,,3,1,1,1,,,17,8////,,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
53,1,19,1,30,1,9,20,6,1,0,0,,5,1,0,1,,,17,8////,,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
53,1,19,1,30,1,9,20,6,1,0,0,,8,0,0,2,,,17,805//,,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
53,1,19,1,30,1,9,20,6,1,0,0,,44,1,0,1,,,17,8////,,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
53,1,19,1,30,1,9,20,6,1,0,0,,77,1,0,1,,,17,8////,,"kA/kE/Phaen. um 09|20 MEZ, kA, kE/*/Ulrichsberg im Mkr."
6,1,19,1,30,0,9,27,1,42,6,3,0,1,0,0,1,,,4,8////,c-d-e,
38,1,19,1,30,2,9,35,1,2,6,1,2,1,1,4,1,,99,8,8////,b-c-d-e-f,
51,1,19,1,30,2,9,35,1,2,6,1,2,1,1,4,1,,99,8,8////,b-c-d-e-f,
