34,1,96,1,1,0,13,1,0,0,1,1,1,1,0,0,1,,,3,/////,,
53,2,96,1,1,0,19,0,1,11,,,,1,1,1,2,,4,17,/////,,kA
33,1,96,1,3,1,10,30,2,4,6,5,8,1,2,1,1,,,30,/////,b-c-d-e-f,kA
50,1,96,1,4,0,12,10,1,0,8,5,0,2,1,1,1,,,9,/////,,
33,1,96,1,4,0,12,50,1,0,4,5,0,3,0,0,1,,,6,/////,,
22,2,96,1,4,0,21,0,1,12,7,5,,1,1,0,2,,,5,/////,,kE
22,1,96,1,5,0,11,0,1,7,6,5,,1,1,4,1,,,5,/////,b-c-d-e-f,
33,1,96,1,5,0,11,15,1,1,4,5,0,2,1,1,1,,,6,/////,,
50,1,96,1,5,0,12,15,1,4,8,3,0,1,0,1,1,,,9,/////,b-c-d-e-f,kA
33,1,96,1,5,2,12,55,1,9,6,3,0,1,1,1,1,,,6,/////,b-c-d-e-f,
50,1,96,1,5,0,14,40,1,,8,3,0,2,0,1,1,,,9,/////,,kA
22,1,96,1,5,0,15,15,1,1,6,5,,5,1,4,2,,,5,/////,,
33,1,96,1,5,2,16,0,1,0,6,3,0,3,1,1,1,,,6,/////,,
53,1,96,1,6,0,13,25,1,2,7,5,9,2,1,1,1,,,17,/////,,kA
53,1,96,1,6,0,13,48,2,0,7,5,9,3,0,1,1,,,17,/////,,
53,1,96,1,6,0,14,0,2,2,7,5,9,1,0,1,1,,,17,/////,d-e,
4,1,96,1,6,1,14,2,2,3,2,1,0,2,0,4,1,1,22,8,/////,,Hundsh�bel
2,1,96,1,6,0,14,20,0,3,1,1,0,1,0,1,1,,,8,/////,d-e,
4,1,96,1,6,1,14,22,2,1,2,1,0,3,1,1,1,1,22,8,/////,,Hundsh�bel
25,1,96,1,6,0,15,45,1,1,1,1,0,2,1,1,1,,12,7,/////,,
25,1,96,1,6,0,15,50,1,1,1,1,0,3,1,1,1,,12,7,/////,,
43,2,96,1,6,0,19,20,1,18,8,3,0,1,0,0,1,,,8,/////,a-b-c-d-e-f-g,
43,2,96,1,6,0,19,20,0,10,8,3,0,2,0,0,1,,,8,/////,,
43,2,96,1,6,0,19,20,1,10,8,3,0,3,0,0,1,,,8,/////,,
43,2,96,1,6,0,19,20,1,18,8,3,0,5,0,1,1,,,8,/////,,
43,2,96,1,6,0,19,20,1,6,8,3,0,8,0,0,2,,,8,/////,,
43,2,96,1,6,0,19,20,1,6,8,3,0,9,0,0,2,,,8,/////,,
10,1,96,1,7,0,10,0,2,9,8,5,9,1,2,1,1,1,6,4,/////,c-d-e-f,
10,1,96,1,7,0,10,0,2,7,8,5,9,5,2,1,1,1,6,4,/////,,
34,1,96,1,8,2,7,20,1,22,6,1,0,2,1,1,1,,,3,/////,,
34,1,96,1,8,2,10,0,1,1,6,3,0,1,0,3,1,,,3,/////,d-e,Gardelegen
4,1,96,1,8,2,12,0,2,20,8,3,4,1,1,4,1,1,0,8,/////,b-c-d-e-f,UB
9,1,96,1,8,0,12,0,2,17,8,3,7,1,1,1,1,,,8,/////,b-c-d-e-f,UH
55,1,96,1,8,0,12,19,2,18,8,3,9,1,1,1,1,,,8,/////,b-c-d-e-f,UH
9,1,96,1,8,0,12,30,2,3,8,7,3,5,2,1,1,,,8,/////,,kontrastarm
29,1,96,1,8,1,12,30,2,3,8,3,0,1,0,1,1,,,8,/////,c-d-e,kE
38,1,96,1,8,0,12,30,1,10,8,3,0,1,1,1,1,,,8,/////,b-c-d-e-f,
44,1,96,1,8,2,12,30,0,10,9,,7,1,2,1,1,,,8,/////,b-c-d-e-f,
51,1,96,1,8,0,12,30,1,16,8,3,9,1,1,4,1,3,,8,/////,b-c-d-e-f,
55,1,96,1,8,0,12,41,2,2,8,3,9,3,1,1,1,,,8,/////,,
38,1,96,1,8,0,12,50,1,3,8,3,0,5,1,1,1,,,8,/////,,
2,1,96,1,8,0,13,0,1,8,4,3,7,1,1,1,1,,,8,/////,b-c-d-e-f,
