KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
31,1,4,1,8,0,20,0,0,12,,1,,1,1,0,1,,,8,8////,b-c-d-e-f,"kA, H=2 für 15min"
31,2,4,1,8,0,20,0,0,12,,1,,4,2,0,2,,,8,8////,,kA
31,2,4,1,8,0,20,0,0,6,,1,,5,1,0,1,,,8,8////,,"kA, H=2 für 15min"
38,2,4,1,8,2,20,5,1,6,8,5,0,3,1,0,1,3,,8,8////,,
59,2,4,1,8,0,20,15,1,8,6,5,0,1,1,0,1,3,11,1,8////,b-c-d-e-f,B:01
31,2,4,1,8,0,20,30,0,2,,1,,13,1,0,1,,,8,8////,,etwa 15° lang von EE03 ausgehend
38,2,4,1,8,2,20,50,1,13,8,5,0,1,1,0,1,3,,8,8////,a-b-c-d-e-f-g,kA kE UH
58,2,4,1,8,2,21,10,1,4,8,5,8,1,0,0,1,3,2,2,8////,b-c-d-e-f,
46,2,4,1,8,2,22,45,1,2,7,1,8,1,1,0,1,0,,8,8////,d-e-f,kE
58,2,4,1,10,0,21,30,1,,1,5,0,1,0,0,2,3,,2,8////,,kE
46,2,4,1,11,2,4,0,2,3,7,5,2,1,1,0,2,0,,8,8////,,kA
9,1,4,1,11,0,11,30,1,1,,,,1,1,1,1,,,8,8////,c-d-e,kA kE
92,1,4,1,11,0,11,35,1,1,9,5,9,2,1,1,,,,35,8////,,kA kE
15,1,4,1,11,0,11,55,2,3,7,2,2,1,1,3,1,1,4,8,8////,c-d-e,
4,1,4,1,11,0,12,30,2,1,7,3,3,1,0,4,1,1,1,8,8////,b-c-d-e-f,kA
92,1,4,1,11,0,14,15,1,1,9,5,9,3,1,1,,,,35,8////,,kA kE
3,2,4,1,11,0,22,55,1,3,6,5,9,2,1,0,1,,,11,8////,,kE
59,2,4,1,12,0,3,0,0,10,7,3,0,1,1,0,2,1,7,1,8////,,B:02
61,1,4,1,12,2,9,20,1,15,7,5,2,1,2,1,1,1,3,10,8////,b-c-d-e-f,
61,1,4,1,12,2,9,25,1,3,7,5,2,3,0,1,1,1,3,10,8////,,
22,1,4,1,12,0,10,0,2,3,4,3,7,1,2,1,1,,3,5,8////,b-c-d-e-f,
3,1,4,1,12,2,10,25,2,8,8,3,9,1,2,4,1,,2,11,8////,b-c-d-e-f,
61,1,4,1,12,2,10,35,1,4,7,5,2,11,0,1,1,1,2,10,8////,,
3,1,4,1,12,2,10,40,2,5,8,3,9,2,1,1,1,,2,11,8////,,
61,1,4,1,12,2,10,40,1,1,7,5,2,2,0,1,1,1,2,10,8////,,
61,1,4,1,12,2,10,40,1,2,7,5,2,12,0,1,1,1,2,10,8////,c-d-e,
46,1,4,1,12,0,11,30,1,1,2,1,2,2,1,1,1,0,,8,8////,,kA
56,1,4,1,12,0,12,5,2,10,8,5,7,1,2,1,1,1,3,2,8////,a-b-c-d-e-f-g,kA
4,1,4,1,12,2,13,0,2,8,8,3,5,1,1,4,1,1,4,8,8////,b-c-d-e-f,kA UB
8,1,4,1,12,0,13,15,1,4,7,3,2,1,1,1,1,,,2,8////,c-d-e,kE
34,1,4,1,12,2,13,30,1,1,7,1,2,1,0,1,1,,,3,8////,c-d-e,Stendal
68,1,4,1,12,2,13,35,2,1,6,3,7,1,0,0,1,1,5,8,8////,d-e-f,
72,1,4,1,12,0,13,40,1,6,2,1,0,3,0,0,2,1,9,4,8////,,UH
2,1,4,1,12,0,13,45,1,2,,5,7,1,1,1,1,3,8,8,8////,c-d-e,
72,1,4,1,12,0,14,3,1,4,3,1,5,2,1,1,2,1,8,4,8////,,UH
14,1,4,1,12,0,14,10,1,1,5,5,2,1,1,1,1,,13,4,8////,b-c-d-e-f,
14,1,4,1,12,0,14,10,1,1,5,5,2,4,1,1,2,,13,4,8////,,
72,1,4,1,12,0,14,16,1,2,6,1,0,1,1,4,1,1,8,4,8////,b-c-d-e-f,kE
58,1,4,1,12,2,14,25,1,6,7,3,2,1,1,1,1,,6,2,8////,b-c-d-e-f,
58,1,4,1,12,2,14,30,2,2,7,3,2,3,1,1,1,,3,2,8////,,
14,1,4,1,12,0,14,40,1,1,5,5,2,11,1,1,1,,13,4,8////,,
15,1,4,1,12,0,14,50,2,3,7,2,2,1,1,0,1,1,8,8,8////,c-d-e,
90,1,4,1,13,0,11,25,2,1,2,3,0,1,1,0,1,,,35,8////,b-c,kA kE
90,1,4,1,13,0,11,25,2,1,2,3,0,2,1,1,1,,,35,8////,,kA kE
13,1,4,1,13,0,12,30,2,1,8,3,2,1,0,1,1,2,1,5,8////,b-c-d-e-f,
61,1,4,1,13,2,15,50,1,78,5,5,5,3,0,1,1,,,10,8////,,
61,1,4,1,13,2,16,15,1,2,5,5,5,2,0,0,1,,,10,8////,,
22,1,4,1,14,0,11,10,1,10,6,3,7,1,1,4,1,,4,5,8////,b-c-d-e-f,
13,1,4,1,14,0,11,45,1,2,6,3,2,1,1,1,1,1,4,5,8////,b-c-d-e-f,
3,1,4,1,14,0,15,5,1,8,7,5,0,1,1,1,1,3,,11,8////,b-c-d-e-f,
51,1,4,1,14,2,16,25,1,1,,,,3,1,4,1,,,11,8////,,
53,1,4,1,16,0,9,0,5,,0,0,,1,1,1,1,,,17,8////,g-h-a,kA/kE
4,1,4,1,16,2,13,23,2,0,8,3,0,1,1,4,1,2,4,8,8////,c-d-e,kA
9,1,4,1,16,0,14,30,,1,6,1,9,1,1,1,1,,,8,8////,c-d-e,"kA kE Fraktuiert, farbarm"
61,1,4,1,17,2,10,45,1,9,7,1,5,1,1,1,1,,,10,8////,b-c-d-e-f,
15,1,4,1,17,2,13,25,2,1,3,2,5,2,2,3,2,1,8,8,8////,,
15,1,4,1,17,2,14,40,1,1,3,2,5,1,1,3,1,1,7,8,8////,b,
15,1,4,1,17,2,14,40,1,1,3,2,5,2,1,1,2,1,7,8,8////,,
29,1,4,1,17,0,14,40,2,4,8,3,7,1,1,1,1,,,8,8////,c-d-e,
29,1,4,1,17,0,14,50,2,3,8,3,7,3,1,1,1,,,8,8////,,
29,1,4,1,17,0,15,0,2,2,8,3,7,2,1,1,1,,,8,8////,,
68,1,4,1,17,0,15,10,1,0,4,3,8,9,1,0,1,,,8,8//02,,
3,1,4,1,17,0,15,15,1,3,3,1,2,3,2,1,1,,,11,8////,,
2,1,4,1,17,0,15,45,1,1,2,5,2,1,1,1,1,,,8,8////,e-f,
53,1,4,1,18,0,10,0,4,5,0,0,,1,0,1,1,,,17,8////,h,kA/kE/UB/Reif auf Schneedecke
53,1,4,1,18,0,10,40,1,1,8,7,9,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE/UB
53,1,4,1,18,0,13,15,1,,7,7,,12,0,1,1,,,17,8////,d,
92,1,4,1,18,0,13,55,1,2,9,5,9,1,2,1,1,,6,35,8////,c-d-e-f,kA kE
55,1,4,1,18,0,14,5,7,1,0,0,5,11,0,1,1,,,8,8////,,in AC/Sc/Cu
92,1,4,1,18,0,14,5,1,0,9,5,9,3,1,1,,,6,35,8////,,kA kE
61,1,4,1,19,2,11,40,1,10,7,3,2,1,0,1,1,1,2,10,8////,b-c-d-e,
51,1,4,1,19,2,13,10,2,4,8,3,7,1,1,4,1,,,11,8////,c-d-e,kA
51,1,4,1,19,2,14,30,1,1,8,3,7,2,0,4,1,,,11,8////,,
61,1,4,1,19,2,15,5,1,4,8,3,2,5,1,1,1,1,1,10,8////,,
51,1,4,1,19,2,15,20,2,2,8,3,7,1,1,4,1,,,11,8////,a-b-c/g,
51,1,4,1,19,2,15,20,2,1,8,3,7,4,1,4,1,,,11,8////,,
53,5,4,1,19,0,21,10,6,,0,0,,8,0,3,2,,,17,804//,,"kA/kE/Straßenlampe, Schneefall"
73,1,4,1,20,0,14,22,6,5,0,0,9,4,1,1,2,2,,7,8////,,UH
73,1,4,1,20,0,14,31,6,5,0,0,9,8,2,0,1,2,,7,805//,,UH
38,1,4,1,21,1,11,35,7,1,0,0,5,8,2,0,2,,,8,803//,,A72 Plauen
51,1,4,1,21,1,11,35,6,1,0,0,5,8,2,0,2,,,8,803//,,"in ausfallendem Cu fra, A72 bei Plauen"
38,1,4,1,21,1,13,5,7,1,0,0,5,9,1,0,2,,,11,8//02,,kA ke A93 Hof
51,1,4,1,21,1,13,5,6,1,0,0,5,9,1,0,1,,,11,8//02,,"in ausfallendem Cu fra, A93 bei Hof"
73,1,4,1,21,0,14,3,6,1,0,0,5,8,1,3,1,2,,7,805//,,
38,1,4,1,21,1,15,45,7,1,0,0,5,10,2,0,2,,,11,80202,,A09 Holledau
51,1,4,1,21,1,15,45,6,1,0,0,5,10,2,0,2,,,11,80202,,"mehrmals kurz, in ausfallendem u fra, A93 bei Holledau"
64,1,4,1,21,0,16,15,2,3,2,1,2,9,2,1,2,4,2,7,8//10,,
3,1,4,1,21,2,16,35,6,1,0,0,2,8,2,4,2,,,11,803//,,in Schneeflocken
61,1,4,1,21,2,16,35,1,3,3,1,2,8,1,3,1,,,10,8////,,
53,1,4,1,22,0,7,55,7,2,0,0,1,8,2,4,2,,,17,803//,,kA/kE
58,1,4,1,22,2,8,10,7,2,0,0,8,8,0,4,1,3,,2,802//,,
9,1,4,1,22,0,8,15,6,2,0,0,0,8,2,0,2,,,8,812//,,fallende Schneekristalle
38,1,4,1,22,0,8,15,7,5,0,0,,8,3,0,2,,,11,810//,,UH
51,1,4,1,22,0,8,15,6,5,0,0,2,8,3,0,2,,,11,810//,,UH
64,1,4,1,22,0,8,20,1,6,3,1,8,9,2,0,2,1,,7,8//15,,
38,1,4,1,22,0,8,30,7,3,0,0,,9,2,0,2,,,11,8//03,,UH
51,1,4,1,22,0,8,30,6,3,0,0,2,9,2,0,2,,,11,8//03,,UH
4,1,4,1,22,2,8,35,6,7,0,0,4,8,2,3,2,,0,8,806//,,kA
53,1,4,1,22,0,8,40,7,,0,0,1,9,,0,1,,,17,8//04,,kA/kE
64,1,4,1,22,0,8,40,1,3,3,1,8,3,2,1,1,1,,7,8////,,
3,1,4,1,22,2,9,0,6,2,0,0,2,10,1,3,2,,,11,80202,,in Schneeflocken
68,1,4,1,22,1,9,5,6,1,0,0,2,4,1,1,1,,,8,8////,,auflösendes Schneefallfeld; A4 bei Weißenberg
68,1,4,1,22,1,9,5,6,1,0,0,2,8,1,0,2,,,8,815//,,auflösendes Schneefallfeld; A4 bei Weißenberg
68,1,4,1,22,1,9,5,6,1,0,0,2,9,1,0,1,,,8,8//05,,auflösendes Schneefallfeld; A4 bei Weißenberg
4,1,4,1,22,2,9,30,6,1,0,0,4,9,1,3,2,,0,8,8//02,,in Eisnadeln bis 35° lang
64,1,4,1,22,0,11,10,2,5,3,1,8,2,3,1,2,1,,7,8////,,
64,1,4,1,22,0,11,20,2,3,3,1,8,1,2,1,1,1,,7,8////,a-b-c,
64,1,4,1,22,0,11,30,1,6,3,1,8,11,2,1,2,1,,7,8////,,
3,1,4,1,22,2,13,45,6,1,0,0,2,3,2,1,1,,,11,8////,,in Schneeflocken
3,1,4,1,22,2,13,50,6,2,0,0,2,2,3,1,2,,,11,8////,,in Schneeflocken
73,1,4,1,22,0,14,15,7,0,0,0,8,11,2,1,2,,,7,8////,,
61,1,4,1,22,1,14,40,1,8,5,1,5,3,0,1,1,,,10,8////,,g 74653 Künzelsau
61,1,4,1,22,1,15,35,1,5,7,1,5,2,0,1,1,,,10,8////,,g 74653 Künzelsau
3,1,4,1,22,2,15,40,6,1,0,0,2,9,2,3,2,,,11,8//05,,in Schneeflocken
14,1,4,1,22,0,15,40,1,2,1,1,5,2,1,1,1,,,4,8////,,
3,1,4,1,22,2,15,50,6,1,0,0,2,8,2,3,2,,,11,805//,,in Schneeflocken
15,1,4,1,22,0,16,10,1,2,1,2,2,8,1,4,2,2,,8,804//,,
61,1,4,1,22,1,16,15,1,3,7,1,8,8,1,3,2,,,10,808//,,g 74653 Künzelsau;HHHH geschätzt
44,1,4,1,22,2,16,30,2,1,7,5,0,1,1,1,2,,,11,8////,,"kA,kE"
95,1,4,1,23,2,4,55,1,14,3,3,0,8,3,3,2,3,20,24,820//,,
95,1,4,1,23,2,4,58,1,63,3,3,0,1,1,3,1,3,20,24,8////,b-c-d-e-f,
95,1,4,1,23,2,4,58,1,64,3,3,0,5,2,3,1,3,20,24,8////,,
95,1,4,1,23,2,5,0,1,13,3,3,0,3,3,4,,3,20,24,8////,,
95,1,4,1,23,2,5,10,1,13,3,3,0,2,3,4,1,3,20,24,8////,,
61,1,4,1,23,2,7,35,1,6,4,1,2,8,1,3,2,,,10,820//,,HHHH geschätzt
58,1,4,1,23,2,8,10,7,1,0,0,8,8,1,4,1,3,,2,805//,,
53,1,4,1,23,0,8,15,6,1,0,0,0,3,0,1,1,,0,17,8////,,kA/kE
53,1,4,1,23,0,8,35,6,3,0,0,0,44,1,0,2,,0,17,8////,,kA/kE/länglich
53,1,4,1,23,0,8,55,6,1,0,0,0,45,0,1,1,,0,17,8////,,kA/kE/länglich
53,1,4,1,23,0,9,30,6,,0,0,0,10,0,0,1,,0,17,80101,,kA/kE/je 15'lang
53,1,4,1,23,0,9,30,5,,0,0,0,12,1,1,1,,,17,8////,h/a,kA/kE
61,1,4,1,23,1,9,55,1,10,7,1,2,1,1,1,1,,,10,8////,a-b-c-d-e-f,g 74653 Künzelsau
61,1,4,1,23,1,9,55,1,5,7,1,2,11,0,1,1,,,10,8////,,g 74653 Künzelsau
61,1,4,1,23,1,10,5,1,5,7,1,2,2,1,1,1,,,10,8////,,g 74653 Künzelsau
61,1,4,1,23,1,10,20,1,4,7,1,2,5,0,1,1,,,10,8////,,g 74653 Künzelsau
61,1,4,1,23,1,10,40,1,3,7,1,2,3,1,1,1,,,10,8////,,g 74653 Künzelsau
