KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
40,1,86,3,19,0,17,46,,1,,1,,3,1,,,,,1,8////,,
40,1,86,3,19,0,17,58,,0,,1,,8,1,,,,,1,801//,,
33,1,86,3,20,2,17,50,,1,1,1,0,8,0,4,2,,14,8,810//,,
40,1,86,3,21,0,17,50,,2,,1,,2,0,,,,,1,8////,,
40,1,86,3,22,0,17,3,,3,,3,,1,0,,,,,1,8////,,
2,1,86,3,22,0,18,0,,2,1,5,0,8,1,4,2,,,8,810//,,
10,2,86,3,22,0,22,30,,1,8,3,0,1,1,0,1,,10,4,8////,,
7,1,86,3,24,1,6,8,,1,8,5,7,8,1,4,2,,3,7,802//,,
33,1,86,3,24,2,6,45,,1,1,1,0,9,1,4,2,,4,8,8//03,,
33,1,86,3,24,2,6,50,,22,6,3,0,1,1,0,1,,4,8,8////,,
33,1,86,3,24,2,6,50,,1,1,1,0,8,1,4,2,,4,8,803//,,
10,1,86,3,24,1,7,0,,1,8,5,0,1,2,1,1,,4,3,8////,,
7,1,86,3,24,1,7,39,,0,8,5,7,1,0,0,1,,3,7,8////,,
9,1,86,3,24,0,7,45,,5,8,3,2,1,2,4,1,,3,8,8////,,
38,1,86,3,24,0,7,55,,2,8,3,0,1,2,1,1,,4,8,8////,,
9,1,86,3,24,0,8,0,,2,8,3,2,5,1,0,1,,3,8,8////,,
4,1,86,3,24,0,8,5,,0,8,2,9,1,1,4,1,,,8,8////,,
6,1,86,3,24,1,8,30,,6,5,1,2,1,,,,,4,4,8////,,
10,1,86,3,24,1,9,30,,2,8,3,7,1,2,1,2,,1,3,8////,,
10,1,86,3,24,1,9,30,,2,8,3,7,5,2,1,1,,1,3,8////,,
6,1,86,3,24,1,9,40,,13,7,1,0,1,,,,,3,4,8////,,
40,1,86,3,24,0,11,15,,12,,1,,1,0,,,,,1,8////,,
40,1,86,3,25,0,11,40,,1,,1,,1,0,,,,,1,8////,,
7,1,86,3,25,1,16,36,,4,8,5,2,4,2,1,2,,,7,8////,,
7,1,86,3,25,1,16,42,,3,8,5,2,1,1,4,1,,,7,8////,,
38,1,86,3,25,0,16,50,,4,6,1,5,2,2,1,1,,,8,8////,,
38,1,86,3,25,0,16,50,,4,6,1,5,3,2,1,1,,,8,8////,,
9,1,86,3,25,0,17,10,,4,6,5,5,2,2,1,2,,,8,8////,,
9,1,86,3,25,0,17,10,,4,6,5,5,3,2,1,2,,,8,8////,,
9,1,86,3,25,0,17,20,,2,6,5,5,1,1,1,1,,,8,8////,,
9,1,86,3,25,0,17,20,,1,6,5,5,5,0,1,1,,,8,8////,,
6,1,86,3,25,1,17,35,,1,1,1,6,2,1,1,1,,,4,8////,,
2,1,86,3,25,0,17,40,,4,1,5,8,1,0,1,1,,,8,8////,,
2,1,86,3,25,0,17,40,,4,1,5,8,2,1,1,2,,,8,8////,,
2,1,86,3,25,0,17,40,,4,1,5,8,8,1,0,2,,,8,812//,,
4,1,86,3,25,0,17,51,,1,7,5,3,2,2,4,1,,,8,8////,,
4,1,86,3,25,0,17,55,,0,7,5,3,1,1,0,1,,,8,8////,,
4,1,86,3,25,0,17,55,,1,7,5,3,8,0,0,2,,,8,805//,,
9,1,86,3,25,0,18,10,,1,2,1,5,8,1,0,2,,,8,810//,,
10,1,86,3,25,1,18,25,,1,,5,5,1,1,4,1,,,3,8////,,
33,2,86,3,25,2,18,45,,,2,1,5,9,0,0,1,,,8,8//01,,
2,2,86,3,25,0,19,0,,5,2,5,0,1,1,0,1,,,8,8////,,
9,2,86,3,25,0,19,0,,1,,3,,8,1,0,2,,,8,801//,,
4,2,86,3,25,0,20,0,,15,7,5,7,1,1,0,1,,,8,8////,,
9,2,86,3,25,0,21,25,,2,4,3,,1,2,0,1,,,8,8////,,
7,2,86,3,25,1,21,42,,1,8,5,2,1,1,0,1,,,7,8////,,
4,2,86,3,25,1,23,40,,0,7,5,7,1,1,4,1,,,8,8////,,
4,2,86,3,26,1,5,14,,2,2,5,2,10,1,0,2,,,8,80202,,
33,1,86,3,27,2,6,0,,3,1,1,8,8,1,4,2,,,8,808//,,
7,1,86,3,27,1,6,11,,1,8,7,0,8,1,3,2,,,7,802//,,
10,1,86,3,27,0,6,20,,1,8,5,0,8,2,0,2,,6,4,802//,,
33,1,86,3,27,2,6,25,,1,1,1,8,9,1,4,1,,,8,8//02,,
33,1,86,3,27,2,6,30,,1,6,5,8,1,0,4,1,,,8,8////,,
7,1,86,3,27,1,6,31,,4,8,7,0,1,1,4,1,,,7,8////,,
10,1,86,3,27,0,6,35,,2,8,5,8,1,1,1,1,,5,4,8////,,
33,1,86,3,27,2,6,35,,2,6,5,8,4,1,4,1,,,8,8////,,
7,1,86,3,27,1,6,52,,0,8,7,0,3,0,1,1,,,7,8////,,
10,1,86,3,27,0,6,55,,1,8,7,8,2,2,1,2,,5,4,8////,,
6,1,86,3,27,1,7,0,,1,5,3,0,1,1,1,1,,5,4,8////,,
6,1,86,3,27,1,7,0,,1,5,3,0,4,1,1,1,,5,4,8////,,
38,1,86,3,27,0,7,25,,1,3,1,,1,1,0,1,,,8,8////,,
38,1,86,3,27,0,7,25,,1,3,1,,2,2,1,1,,,8,8////,,
38,1,86,3,27,0,7,35,,1,3,1,,3,2,1,1,,,8,8////,,
40,1,86,3,27,0,8,50,,1,,1,,11,0,,,,,1,8////,,
2,1,86,3,27,0,16,0,,5,2,5,2,1,0,1,1,,,8,8////,,
9,1,86,3,27,0,16,50,,5,6,1,2,1,1,1,1,,,8,8////,,
9,1,86,3,27,0,17,20,,1,6,1,2,3,2,1,2,,,8,8////,,
11,1,86,3,28,0,,,,,,,,1,,,,,,21,8////,,
6,1,86,3,28,1,6,25,2,1,8,5,7,1,1,1,1,,,4,8////,,kE
38,1,86,3,28,1,7,50,,5,8,1,0,1,2,1,1,,10,16,8////,,Lausitzer Gebirge
2,1,86,3,28,0,9,30,,4,2,7,5,1,1,1,1,,6,8,8////,,
2,1,86,3,28,0,9,30,,4,2,7,5,3,1,1,2,,6,8,8////,,
9,1,86,3,28,0,18,20,,1,1,,2,3,1,1,2,,,8,8////,,
9,1,86,3,28,0,18,24,,1,1,,2,8,2,0,2,,,8,802//,,
11,1,86,3,29,0,,,,,,,,1,,,,,,21,8////,,
10,2,86,3,29,0,1,55,,2,8,5,8,1,2,0,1,,,4,8////,,
10,2,86,3,29,0,1,55,,2,8,5,8,4,1,0,1,,,4,8////,,
33,1,86,3,29,2,8,20,,13,7,1,0,1,0,4,1,,,8,8////,,
2,1,86,3,29,0,9,0,,5,1,5,8,1,1,1,2,,10,8,8////,,
9,1,86,3,29,0,9,0,,15,,1,5,1,2,1,1,,,8,8////,,
9,1,86,3,29,0,9,30,,1,7,1,5,2,2,1,1,,,8,8////,,
9,1,86,3,29,0,9,30,,1,7,1,5,3,2,1,1,,,8,8////,,
6,1,86,3,29,0,10,15,,1,6,5,7,1,1,1,1,,,4,8////,,
10,1,86,3,29,0,10,15,,3,8,5,8,1,2,1,2,,,4,8////,,
10,1,86,3,29,0,10,15,,3,8,5,8,13,1,0,1,,,4,8////,,
