KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
78,1,17,1,17,2,8,50,6,4,0,0,0,2,1,1,,,,11,8////,,kA kE UH
78,1,17,1,17,2,8,50,6,4,0,0,0,3,1,1,,,,11,8////,,kA kE UH
78,1,17,1,17,2,8,50,6,1,0,0,0,8,1,0,,,,11,802//,,kA
78,1,17,1,17,2,8,50,6,1,0,0,0,9,1,0,,,,11,8//02,,kA
78,1,17,1,17,2,9,24,6,1,0,0,0,11,0,1,,,,11,8////,,kE
80,1,17,1,17,0,9,25,1,0,,,,10,1,,1,,,11,80505,,Sonne durch Wolken verdeckt
80,1,17,1,17,0,9,40,1,0,,,,9,1,,2,,,11,8//05,,Sonne durch Wolken verdeckt
95,1,17,1,17,0,12,20,1,12,7,3,8,1,2,1,1,1,,24,8////,b-c-d-e-f,UH
95,1,17,1,17,0,12,25,1,19,7,3,8,5,3,1,,1,,24,8////,,UH
95,1,17,1,17,0,12,30,1,3,7,3,8,11,1,1,,1,,24,8////,,
95,1,17,1,17,0,12,30,1,3,7,3,8,21,1,,1,,,24,8////,,
38,1,17,1,17,0,15,25,7,2,0,0,5,2,2,1,2,,,8,8////,,"5'UH, Foto"
51,1,17,1,17,0,15,25,7,2,0,0,5,2,2,1,2,,,8,8////,,"5'UH, Foto"
51,1,17,1,17,0,15,25,7,2,0,0,5,8,1,0,1,,,8,808//,,
4,1,17,1,18,2,6,0,6,1,0,0,1,8,2,1,2,,0,8,810//,,-10°C Eisnadeln
4,1,17,1,19,2,6,20,6,5,0,0,0,8,2,1,2,,0,8,815//,,-17°C Eisnadeln
46,1,17,1,19,1,10,0,1,1,3,1,0,2,1,1,1,,,8,8////,,kA; Ort: DD-Flughafen (auf Autobahn)
46,1,17,1,19,1,10,10,1,1,3,1,1,1,2,1,1,,,8,8////,b-c/e-f,kA; Ort: DD-Flughafen (auf Autobahn)
46,1,17,1,19,1,10,10,1,1,3,1,1,2,2,1,1,,,8,8////,,kA; Ort: DD-Flughafen (auf Autobahn)
46,1,17,1,19,1,10,10,1,1,3,1,1,3,2,1,1,,,8,8////,,kA; Ort: DD-Flughafen (auf Autobahn)
61,1,17,1,19,0,15,45,1,4,1,1,0,3,0,4,1,,,7,8////,,
61,1,17,1,19,0,15,55,1,2,1,1,1,2,0,4,1,,,7,8////,,
78,1,17,1,20,0,10,10,6,4,0,0,0,9,0,0,,,,11,8//40,,kA
78,1,17,1,20,0,10,10,6,4,0,0,0,44,0,0,,,,11,8////,,kA UH
78,1,17,1,20,0,10,35,6,1,0,0,0,1,0,0,1,,,11,8////,g-h-a,Halo erschien weiß
78,1,17,1,20,0,10,40,6,1,0,0,0,11,0,0,,,,11,8////,,Halo erschien weiß
13,1,17,1,20,0,12,15,1,2,6,4,0,1,1,1,1,,,5,8////,b-c-d-e,
74,1,17,1,20,0,13,32,1,0,1,1,,2,1,1,1,,,2,8////,,kA kE
13,1,17,1,20,0,14,25,1,6,4,4,0,3,2,1,2,,,5,8////,,
13,1,17,1,20,0,14,40,1,8,4,4,0,2,3,1,2,,,5,8////,,UH 14.50-15
56,1,17,1,20,0,15,50,1,2,1,1,0,2,2,1,,,,2,8////,,
13,1,17,1,20,0,17,15,1,1,5,1,0,5,2,4,2,,,5,8////,,Tiefrot im Abendrot
93,1,17,1,20,0,17,30,0,1,1,1,0,8,2,4,1,,,35,820//,,Manifested as a disembodied blob at 20 degrees.
31,1,17,1,21,1,14,0,0,1,1,1,0,2,2,1,1,,,8,8////,,Borna
31,1,17,1,21,0,17,0,1,1,1,1,,8,2,0,1,,,8,805//,,
78,1,17,1,22,0,9,45,6,1,0,0,0,9,0,0,,,,11,8//20,,Kurzzeitig schwaches Glitzern
53,1,17,1,22,0,10,5,5,1,0,0,,12,0,1,1,,,17,8////,g-h-a,kA/kE
4,1,17,1,23,2,4,50,6,2,0,0,0,8,1,1,2,,,8,840//,,-12°C Eisnadeln
53,1,17,1,23,0,8,40,6,1,0,0,,8,0,0,1,,,17,801//,,"kA/kE/0,5 Grad, Eisflitter"
53,1,17,1,23,0,8,40,6,1,0,0,,44,1,0,,,,17,8////,,kA/kE/Eisflitter
53,1,17,1,23,0,10,35,5,1,0,0,,12,0,1,1,,,17,8////,g-h,kA/kE
38,1,17,1,26,0,8,50,1,1,1,1,0,8,1,0,2,,,8,804//,,
46,1,17,1,26,0,11,0,1,1,5,1,1,2,1,1,1,,,4,8////,,kA
6,1,17,1,26,0,16,16,1,2,3,5,0,8,2,4,1,,,4,806//,,
53,1,17,1,26,0,16,35,5,1,0,0,,12,0,1,1,,,17,8////,h,kA/kE
13,1,17,1,27,0,9,5,2,2,7,3,0,2,0,1,1,1,,5,8////,,
72,1,17,1,27,0,9,6,1,1,4,1,1,3,1,0,1,,,10,8////,,-
56,1,17,1,27,0,9,50,1,21,7,1,0,1,1,1,1,,,2,8////,b-c-d-e-f,UH UB
57,1,17,1,27,0,10,10,,4,,,,4,0,1,1,,,2,8////,,
13,1,17,1,27,0,13,30,1,5,7,5,0,1,0,1,1,1,,5,8////,c-d-e-f-g,
57,1,17,1,27,0,14,10,,7,,,,1,0,1,1,,,2,8////,b-c-d-e-f,
57,1,17,1,27,0,14,10,,5,,,,4,0,1,1,,,2,8////,,
93,1,17,1,27,0,15,10,2,3,9,1,1,1,1,1,1,1,4,35,8////,b-c-d-e-f,
93,1,17,1,27,0,15,10,2,3,9,1,1,5,1,1,2,1,4,35,8////,,
72,1,17,1,27,0,15,27,1,3,6,1,1,1,1,4,1,,,10,8////,f-g,-
72,1,17,1,27,0,15,27,1,3,6,1,1,4,1,1,1,,,10,8////,,
93,1,17,1,27,0,15,30,2,0,7,1,1,3,2,1,2,1,4,35,8////,,
61,1,17,1,27,0,16,5,1,3,5,1,2,3,0,0,1,,,7,8////,,
72,1,17,1,27,0,16,37,1,2,6,1,1,3,2,1,2,,,10,8////,,"langer, weißer Schweif"
6,1,17,1,27,0,16,38,1,1,1,1,0,8,2,4,1,,,4,802//,,
13,1,17,1,28,0,8,0,2,1,7,3,8,8,0,3,1,2,12,5,803//,,
72,1,17,1,28,0,8,53,1,2,5,1,,1,1,0,1,,,10,8////,b,Hochnebel
4,1,17,1,28,0,9,0,5,30,0,0,0,12,1,1,1,,,8,8////,h,UB
69,1,17,1,28,0,9,0,1,10,7,5,0,1,1,1,1,,,6,8////,d,kA UH kE
46,1,17,1,28,2,9,30,1,2,4,1,8,2,1,1,1,,,8,8////,,kA
46,1,17,1,28,2,9,30,1,2,4,1,8,3,1,1,1,,,8,8////,,kA
61,1,17,1,28,0,9,35,1,7,6,1,0,1,0,1,1,2,,7,8////,,
57,1,17,1,28,0,9,40,,6,,,,1,1,1,1,,,2,8////,b-c/f,
56,1,17,1,28,0,9,45,1,33,7,1,0,1,1,1,1,,,2,8////,b-c-d-e-f,UH UB kE
69,1,17,1,28,0,9,50,1,5,7,5,0,2,1,1,1,,,6,8////,,kA UH kE
56,1,17,1,28,0,9,55,1,32,7,1,0,4,2,1,,,,2,8////,,
13,1,17,1,28,0,12,25,1,2,4,1,8,2,2,1,2,2,8,5,8////,,
13,1,17,1,28,0,12,25,1,1,4,1,8,3,1,1,1,2,8,5,8////,,
44,1,17,1,28,1,13,10,1,1,2,1,0,3,1,1,1,,,17,8////,,Kaltenbach
78,1,17,1,28,0,13,10,1,6,1,1,0,2,1,1,,,,11,8////,,kA
57,1,17,1,28,0,13,20,,3,,,,1,1,1,1,,,2,8////,b-c-d-e-f,
57,1,17,1,28,0,13,20,,3,,,,4,1,1,1,,,2,8////,,
78,1,17,1,28,0,13,30,1,0,1,1,0,5,0,1,,,,11,8////,,
78,1,17,1,28,0,13,30,1,1,1,1,0,11,1,1,,,,11,8////,,
78,1,17,1,28,0,13,35,1,1,1,1,0,3,1,1,,,,11,8////,,
13,1,17,1,28,0,14,0,2,1,4,3,8,3,1,1,1,2,6,5,8////,,
13,1,17,1,28,0,14,5,2,7,4,3,8,1,1,1,1,2,6,5,8////,b-c-d-e-f-g,
13,1,17,1,28,0,14,30,2,1,5,3,8,11,0,1,2,2,6,5,8////,,
80,1,17,1,28,1,15,0,1,6,5,5,,1,1,1,1,,,11,8////,b/f,kA kE UH Unterhaching
80,1,17,1,28,1,15,0,1,6,5,5,,2,2,1,2,,,11,8////,,"kA kE UH g = 48° 04' N 11° 36' O, Anfangs hell später dunkel"
80,1,17,1,28,1,15,0,1,6,5,5,,3,2,1,2,,,11,8////,,kA kE UH g = 48° 04' N 11° 36' O Anfangs dunkel später hell
80,1,17,1,28,1,15,0,1,4,5,5,,11,1,2,2,,,11,8////,,"ka, UH g= 48° 04' N 11° 36' O"
80,1,17,1,28,1,15,25,1,0,5,5,,5,1,1,1,,,11,8////,,g = 48° 04' N 11° 36' O
53,1,17,1,28,0,16,35,1,1,,,,3,1,1,1,,,17,8////,,kA/kE
93,1,17,1,28,0,17,30,1,0,1,1,6,3,3,1,1,,,35,8////,,Partially behind distant cumulonimbus.
44,1,17,1,29,1,9,40,2,3,7,3,7,1,1,1,1,,,17,8////,b-c-d-e-f,Aschau
75,1,17,1,29,0,9,40,1,2,4,3,8,3,1,1,1,,,4,8////,,
4,1,17,1,29,0,9,45,1,1,3,1,0,3,0,4,2,,,8,8////,,
53,1,17,1,29,0,9,45,5,32,0,0,,12,0,1,1,,,17,8////,g-h-a,kA/kE/UB
77,1,17,1,29,0,10,14,0,2,2,1,0,1,1,1,1,,,8,8////,c-d-e,
93,1,17,1,29,0,10,30,2,3,6,1,2,2,0,1,2,1,4,35,8////,,
6,1,17,1,29,0,10,47,1,6,3,1,0,1,1,1,1,,,4,8////,c-d-e,
13,1,17,1,29,0,13,45,1,3,6,1,2,1,1,1,1,1,,5,8////,c-d-e-f-g,
53,1,17,1,29,0,15,0,5,1,0,0,,1,0,1,1,,,17,8////,h,kA/kE
61,1,17,1,29,0,15,10,1,8,7,1,7,3,0,0,1,2,,7,8////,,
6,1,17,1,29,0,15,19,2,2,2,5,0,3,1,1,1,,,4,8////,,
77,1,17,1,29,0,15,25,1,2,3,1,0,3,0,2,1,,,8,8////,,
13,1,17,1,29,0,16,10,1,1,2,1,2,2,2,1,1,1,,5,8////,,
53,1,17,1,30,0,9,55,5,11,0,0,,12,0,1,1,,,17,8////,g-h-a,kA/kE
53,1,17,1,30,0,13,20,1,1,,,,3,0,1,1,,,17,8////,,kA/kE
56,1,17,2,1,1,15,25,1,7,2,1,0,4,2,1,,,,2,8////,,kE
13,1,17,2,2,0,8,50,1,5,4,3,8,1,2,1,1,2,,5,8////,b-c-d-e-f-g,
78,1,17,2,2,0,14,30,1,11,7,1,0,1,0,1,1,,,11,8////,b-c-d-e,kA UH
78,1,17,2,2,0,14,55,1,5,7,1,0,2,1,1,,,,11,8////,,
93,1,17,2,2,0,15,0,2,1,9,5,5,1,1,1,1,2,,35,8////,d-e-f,
53,1,17,2,2,0,15,30,1,1,,,,2,0,1,1,,,17,8////,,kA/kE
78,1,17,2,2,0,15,45,1,1,8,1,0,3,1,1,,,,11,8////,,
61,1,17,2,3,2,7,30,1,25,7,1,2,8,1,4,2,,,7,822//,,HHHH geschätzt
77,1,17,2,3,2,7,50,1,1,2,1,8,8,2,3,2,,,8,802//,,
53,1,17,2,3,0,9,50,1,3,,,,1,0,1,1,,,17,8////,c-d-e-f,kA/kE/UB
53,1,17,2,3,0,9,50,1,1,,,,11,0,1,1,,,17,8////,,kA/kE
93,1,17,2,3,0,10,0,2,3,6,1,8,2,3,4,2,1,5,35,8////,,Mostly caused by contrail remnants.
44,1,17,2,3,1,11,30,2,2,9,3,1,1,1,1,1,,,17,8////,d-e-f,Mayrhofen
4,1,17,2,4,0,8,30,1,1,1,1,9,2,1,4,1,,,8,8////,,Föhn
93,1,17,2,4,0,9,40,2,2,6,1,2,1,1,1,1,3,,35,8////,b-c-d-e-f,
93,1,17,2,4,0,11,0,1,0,4,1,5,2,1,1,1,3,,35,8////,,Within contrail.
93,1,17,2,4,0,11,0,1,0,4,1,5,5,1,1,1,3,,35,8////,,Rather diffuse and weak effort.
78,1,17,2,4,0,11,10,1,0,8,1,0,11,0,1,,,,11,8////,,kA
78,1,17,2,4,0,12,0,1,1,8,1,0,1,0,1,1,,,11,8////,d,
61,1,17,2,4,2,13,30,1,16,6,5,9,1,0,1,1,,,7,8////,c-d-e,
56,1,17,2,4,0,14,0,2,11,5,3,7,1,1,1,1,,,2,8////,b-c-d-e-f,
53,1,17,2,4,0,14,30,1,1,,,,2,0,1,1,,,17,8////,,kA/kE
31,1,17,2,4,0,14,50,1,3,9,1,1,1,1,1,1,,,8,8////,c-d-e,kA
31,1,17,2,4,0,14,50,1,3,9,1,1,4,1,1,2,,,8,8////,,kA
31,1,17,2,4,0,14,50,1,3,9,1,1,5,1,1,1,,,8,8////,,kA
38,1,17,2,4,0,15,0,1,4,5,1,0,2,1,1,1,,,8,8////,,
38,1,17,2,4,0,15,0,1,3,3,1,0,3,1,1,1,,,8,8////,,
51,1,17,2,4,0,15,0,1,4,5,1,0,2,1,1,1,,,8,8////,,
51,1,17,2,4,0,15,0,1,3,3,1,0,3,1,1,1,,,8,8////,,
53,1,17,2,4,0,15,0,1,5,,,,1,1,1,1,,,17,8////,b-c-d-e-f,kA/kE
77,1,17,2,4,0,15,0,1,5,3,1,0,1,1,1,1,,18,8,8////,c-d-e,
77,1,17,2,4,0,15,0,1,5,3,1,0,5,1,1,1,,18,8,8////,,
4,1,17,2,4,0,15,5,2,3,3,1,0,2,1,4,1,1,,8,8////,,Föhn
4,1,17,2,4,0,15,10,2,2,3,1,0,1,0,4,1,1,,8,8////,c-d-e,Föhn
77,1,17,2,4,0,15,29,1,1,3,1,0,2,1,1,1,,18,8,8////,,
38,1,17,2,4,0,15,30,1,3,7,1,0,1,1,4,1,,,8,8////,b-c-d-e-f,
51,1,17,2,4,0,15,30,1,3,7,1,0,1,1,4,1,,,8,8////,b-c-d-e-f,
93,1,17,2,4,0,16,35,2,1,3,1,5,4,0,1,2,3,6,35,8////,,
38,2,17,2,4,0,18,30,2,6,8,3,0,1,1,0,2,,,8,8////,,kA kE
51,2,17,2,4,0,18,30,2,6,8,3,0,1,1,0,2,,,8,8////,,kA kE
77,2,17,2,4,0,18,48,1,3,7,1,0,1,0,0,2,,14,8,8////,,
93,2,17,2,4,0,19,25,2,12,7,5,0,1,2,0,2,3,1,35,8////,,
57,2,17,2,4,0,19,50,,14,,,,1,1,1,2,,,2,8////,,
72,1,17,2,5,0,7,46,7,1,0,0,8,8,1,0,1,,12,10,804//,,"kA, kein Virga zu sehen"
93,1,17,2,5,0,11,0,1,1,7,1,2,1,0,1,1,,,35,8////,b-c-d-e-f,
69,1,17,2,5,0,11,55,1,11,7,5,0,1,1,1,1,,,6,8////,b-c-d-e,UH UB
13,1,17,2,5,0,12,10,1,8,6,3,0,1,1,1,1,,,5,8////,b-c-d-e-f-g,
53,1,17,2,5,0,12,30,1,1,,,,1,1,1,1,,,17,8////,b-c-d-e,kA/kE
13,1,17,2,5,0,13,55,1,1,6,5,2,3,1,1,2,,,5,8////,,
93,1,17,2,5,0,15,30,2,15,7,1,2,1,1,1,1,,,35,8////,b-c-d-e-f,
93,1,17,2,5,0,15,30,2,12,7,1,2,5,1,1,2,,,35,8////,,UH UB
93,1,17,2,5,0,15,40,2,1,7,1,2,3,2,1,2,,,35,8////,,
53,2,17,2,5,0,18,35,1,17,,,,1,2,1,2,,,17,8////,,kA/kE/UB
53,2,17,2,5,0,18,35,1,1,,,,7,0,,2,,,17,8////,,kA/kE
53,2,17,2,5,0,18,35,1,1,,,,31,0,0,1,,,17,8////,b-c-d-e-f-g,kA/kE
44,2,17,2,5,0,19,30,2,3,8,3,0,1,0,0,2,,,11,8////,,
93,2,17,2,5,0,20,0,2,3,7,1,2,1,0,0,2,,,35,8////,,
93,1,17,2,6,0,11,0,1,3,9,1,9,1,0,1,1,1,4,35,8////,b-c-d-e-f,
93,1,17,2,6,0,11,0,1,3,9,1,9,2,3,1,2,1,4,35,8////,,UH
93,1,17,2,6,0,11,0,1,3,9,1,9,3,3,1,2,1,4,35,8////,,UH
93,1,17,2,6,0,11,0,1,3,9,1,9,11,2,1,2,1,4,35,8////,,
93,1,17,2,6,0,11,20,2,1,9,1,9,5,1,1,1,1,4,35,8////,,
95,2,17,2,6,0,20,45,1,4,8,3,8,1,1,0,2,2,10,24,8////,,
72,1,17,2,7,0,10,20,1,2,7,5,0,1,1,0,1,3,7,10,8////,b-c-d-e-f,"*1,-"
72,1,17,2,7,0,10,20,1,3,7,5,0,2,2,0,2,3,7,10,8////,,"*2,-"
72,1,17,2,7,0,10,20,1,4,7,5,0,3,2,1,1,3,7,10,8////,,"*3,-"
72,1,17,2,7,0,10,20,1,2,7,5,0,5,2,1,1,3,7,10,8////,,"*4,-"
72,1,17,2,7,0,10,20,1,6,7,5,0,11,2,1,1,3,7,10,8////,,"*5,später H=1"
72,1,17,2,7,0,10,20,1,2,7,5,0,13,0,0,1,3,7,10,8////,,"*7,beidseitig EE02, etwa 10 Grad"
72,1,17,2,7,0,10,20,1,2,7,5,0,21,1,1,1,3,7,10,8////,,"*6,A+B, c-d-e, kräftige Farben"
78,1,17,2,7,0,16,25,2,5,6,5,0,1,0,1,1,,,11,8////,b-c-d/f,
78,1,17,2,7,0,16,32,2,0,6,3,0,3,1,4,,,,11,8////,,
78,1,17,2,7,0,16,50,1,1,6,1,0,5,1,1,,,,11,8////,,
78,1,17,2,7,0,16,50,1,0,6,1,0,27,0,1,,,,11,8////,,
72,2,17,2,8,0,21,27,1,7,7,3,0,1,2,0,2,,,10,8////,,"kA kE,-"
80,1,17,2,9,0,7,50,2,1,,,,8,1,4,1,,,11,810//,,f 4 durch Sonnenaufgang
13,1,17,2,9,0,15,0,2,5,7,3,0,2,2,1,2,,,5,8////,,
13,1,17,2,9,0,15,0,2,5,7,3,0,3,2,1,2,,,5,8////,,
13,1,17,2,9,0,15,5,2,2,7,3,0,11,1,1,2,,,5,8////,,
74,1,17,2,9,2,15,15,1,1,7,3,2,3,1,1,1,,,2,8////,,kA kE
74,1,17,2,9,2,15,15,1,1,7,3,2,11,0,1,1,,,2,8////,,kA kE
56,2,17,2,9,0,18,55,2,,8,3,0,1,1,0,2,,,2,8////,,UB
57,2,17,2,9,0,22,0,,8,,,,1,1,1,2,,,2,8////,,
53,2,17,2,10,0,23,30,1,5,,,,1,1,,1,,,17,8////,b-c-d-e-f-g,kA/kE/UB
6,1,17,2,11,0,8,14,1,18,4,5,0,1,1,1,1,,,4,8////,b-c-d-e-f,
75,1,17,2,11,0,9,30,2,6,8,5,0,1,1,1,1,,,4,8////,b-c-d-e-f,
75,1,17,2,11,0,9,30,2,3,8,5,0,2,1,1,1,,,4,8////,,
75,1,17,2,11,0,9,30,2,4,8,5,0,5,1,1,1,,,4,8////,,
